Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
123911233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,589.12"
127496233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,28/02/2024,"2,589.12"
127495233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,28/02/2024,"1,070.94"
124113233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,284.39"
123918233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,918.72
127496238,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,28/02/2024,"2,589.12"
123914233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,553.78"
124597233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,09/02/2024,"2,780.39"
127496236,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,28/02/2024,"4,472.37"
124111233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,284.70"
123910233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,589.12"
127496234,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,28/02/2024,"2,589.12"
124116234,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,284.70"
124146233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,855.72
124144233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,284.39"
124143233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,245.95"
123913233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"4,472.37"
123916233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,589.12"
127496235,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,28/02/2024,"2,589.12"
124142233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,284.39"
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Hotel At Booking.Com,,14/02/2024,967.86
125556233,HRA Overheads,Supervision & Management,Admin / Management General,Employees,Employee Related Schemes,HOUSEMARK LTD,CV4 ,16/02/2024,"14,660.00"
123772234,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,HOUSING & CARE 21,B16 ,05/02/2024,"2,974.68"
123772234,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,HOUSING & CARE 21,B16 ,05/02/2024,"-1,634.22"
123772234,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,HOUSING & CARE 21,B16 ,05/02/2024,-308.70
127737233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,HOUSING & CARE 21,B16 ,28/02/2024,"2,938.86"
127737233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,HOUSING & CARE 21,B16 ,28/02/2024,-330.05
123772234,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,HOUSING & CARE 21,B16 ,05/02/2024,"2,903.04"
123487233,Landlord Services,Supervision & Management,Estate Management Team,Supplies and Services,Equipment,HOUSING PARTNERS LTD,EC2V,02/02/2024,"11,551.82"
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,96.54
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,114.20
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,46.19
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,97.65
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,266.58
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,510.59
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,96.54
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,105.37
123882233,Facilities Management,"People, Culture and Organisational Resilience",Office Accommodation,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,46.19
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,78.88
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,35.86
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,153.96
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,285.35
127583234,Property Service Charged Properties,Property,Service Charged - Bus Station,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,28/02/2024,425.25
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,123.03
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,123.03
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,78.88
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,97.65
123882233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,136.27
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,46.19
123882233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,HSL COMPLIANCE LTD,HR9 ,05/02/2024,35.86
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Htl*alexandrahouse,,21/02/2024,529.29
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Htl*alexandrahouse,,21/02/2024,529.29
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Htl*holidayinnexpr,,06/02/2024,641.44
Corporate Card Transaction,Adults - Staffing and Supporting People,Adults,ASC Leadership Team,Supplies and Services,Equipment,Htl*leonardobristo,,01/02/2024,531.62
125808233,Children's Community Health,Children & Families,Public Health 0 - 5 years,Employees,Temporary / Agency - by Accounts Payable,HUNTER HEALTHCARE RESOURCING LIMITED,WC1V,21/02/2024,"2,840.00"
125806233,Children's Community Health,Children & Families,Public Health 0 - 5 years,Employees,Temporary / Agency - by Accounts Payable,HUNTER HEALTHCARE RESOURCING LIMITED,WC1V,21/02/2024,"3,550.00"
125801233,Children's Community Health,Children & Families,Public Health 0 - 5 years,Employees,Temporary / Agency - by Accounts Payable,HUNTER HEALTHCARE RESOURCING LIMITED,WC1V,21/02/2024,"3,550.00"
125802233,Children's Community Health,Children & Families,Public Health 0 - 5 years,Employees,Temporary / Agency - by Accounts Payable,HUNTER HEALTHCARE RESOURCING LIMITED,WC1V,21/02/2024,"3,550.00"
125834233,Children's Community Health,Children & Families,Public Health 0 - 5 years,Employees,Temporary / Agency - by Accounts Payable,HUNTER HEALTHCARE RESOURCING LIMITED,WC1V,21/02/2024,"3,550.00"
123520233,Town Centre,"Economy, Growth and Place",Fleming Way Improvement Scheme,Capital,Professional Fees,HYLAND EDGAR DRIVER LTD,SO21,02/02/2024,700.00
124634287,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,GL7 ,12/02/2024,600.00
126913233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,GL7 ,26/02/2024,600.00
125598270,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,16/02/2024,407.00
125598270,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,16/02/2024,856.00
125481236,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"4,868.81"
125380233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"4,342.05"
125380233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"4,942.82"
125481236,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"5,160.50"
126470233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,IAN WILLIAMS LTD,BS37,23/02/2024,"1,694.98"
126469233,Planned Maintenance Programme,HRA Capital Financing,Contingent Major Repairs,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,23/02/2024,"1,514.70"
125377234,Planned Maintenance Programme,HRA Capital Financing,Contingent Major Repairs,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"1,024.65"
125380233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"4,596.70"
125379233,Planned Maintenance Programme,HRA Capital Financing,Contingent Major Repairs,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"1,024.65"
126141233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,21/02/2024,"5,635.18"
126141233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,21/02/2024,"4,692.92"
126141233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,21/02/2024,"4,322.34"
125380233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"5,506.14"
125376233,Planned Maintenance Programme,HRA Capital Financing,Contingent Major Repairs,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"1,514.70"
126141233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,21/02/2024,"4,619.74"
125481236,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"4,673.84"
126141233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,21/02/2024,"4,405.87"
126472233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,IAN WILLIAMS LTD,BS37,23/02/2024,"2,011.73"
125380233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"7,440.54"
125378233,Planned Maintenance Programme,HRA Capital Financing,Contingent Major Repairs,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"1,024.65"
125380233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"4,568.48"
125481236,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,16/02/2024,"4,246.32"
126141233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,IAN WILLIAMS LTD,BS37,21/02/2024,"4,643.64"
123444234,Museums & Heritage,Culture & Heritage,Steam:Income Generation,Supplies and Services,Discretionary Costs,ICL LIGHTING,SN5 ,02/02/2024,"1,500.00"
125389233,Museums & Heritage,Culture & Heritage,Steam:Income Generation,Supplies and Services,Discretionary Costs,ICL LIGHTING,SN5 ,16/02/2024,"1,345.75"
124518292,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,ILFORD PARK POLISH HOME,TQ12,09/02/2024,"2,724.92"
124518292,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ILFORD PARK POLISH HOME,TQ12,09/02/2024,-839.12
124518292,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ILFORD PARK POLISH HOME,TQ12,09/02/2024,"2,816.48"
124106233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,IMPERIAL TYRES LTD,SN2 ,07/02/2024,"2,240.00"
123737233,Revenues & Benefits,Revenues & Benefits,Revenues,Premises Costs,Non-Domestic Rates,INFORM CPI LIMITED,EC2V,05/02/2024,949.50
123504233,Revenues & Benefits,Revenues & Benefits,Revenues,Premises Costs,Non-Domestic Rates,INFORM CPI LIMITED,EC2V,02/02/2024,"1,687.50"
125085233,Revenues & Benefits,Revenues & Benefits,Revenues,Premises Costs,Non-Domestic Rates,INFORM CPI LIMITED,EC2V,14/02/2024,954.00
124734233,Organisational Resilience,"People, Culture and Organisational Resilience",Security,Supplies and Services,Services,INFORMATION GRID LTD,CM1 ,12/02/2024,"5,404.00"
125046234,Non-HRA Vehicles,Transport,Vehicle & Plant replacement strategy,Capital,Contractor Payments,INNOVATIVE SAFETY SYSTEMS LTD T/A FLEETCLEAR,WR10,14/02/2024,985.00
125052233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,INTEGRATE FAMILIES LLP,HD8 ,14/02/2024,500.50
126384233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,IN-TUITION LEARNING,SN2 ,23/02/2024,"2,940.00"
125933238,Digital & Business Change,Digital & Business Change,Information Governance,Supplies and Services,Services,IRON MOUNTAIN (UK) PLC,EH54,21/02/2024,"4,313.97"
124650233,Social Care,Children & Families,Legal Fees,Supplies and Services,Fees,ISWP ASSESSMENT SERVICES LTD,RG1 ,12/02/2024,"3,174.10"
123532234,Customer Strategy & Operations,"People, Culture and Organisational Resilience",Cemeteries & Crematoria,Supplies and Services,Repairs & Maintenance,J & J MAINTENANCE SERVICES,RG19,02/02/2024,736.74
125091233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,21/02/2024,"1,840.00"
127177233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,WR8 ,26/02/2024,867.54
124664233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,WR8 ,12/02/2024,867.54
125047236,Streetsmart,Streetsmart,Stanton Park,3rd Party Payments,Contract Payments,J M O TOOLE LTD,SN13,14/02/2024,"17,210.00"
127552233,Local Transport Plan Funded,Strategic Planning and Highways,Surface Water Management,Capital,Contractor Payments,J M O TOOLE LTD,SN13,28/02/2024,"14,348.52"
125110233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN1 ,21/02/2024,"1,480.00"
125110233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN1 ,21/02/2024,"2,168.76"
124814233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN3 ,14/02/2024,509.52
124815233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN6 ,14/02/2024,"4,966.50"
