Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
115722233,"Volutary Sector, Equipment and Carers",Adults,Carers Short Term Breaks - Adults,3rd Party Payments,Carers,REDACTED PERSONAL DATA,SN4 ,01/12/2023,500.00
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Christmas Payment,Amazon* 204-1452306-64,,30/11/2023,3400
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Christmas Payment,Amazon* 204-1452306-64,,30/11/2023,2200
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Christmas Payment,Amazon* 204-1452306-64,,30/11/2023,7100
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Christmas Payment,Amazon.Co.Uk*jv0a396j5,,14/12/2023,500
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,Supplies and Services,Materials,Amznmktplace,,01/12/2023,669.99
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Amznmktplace,,28/11/2023,1962.79
117132233,Routes to Employment,"Education, Inclusion and Skills",Multiply,Supplies and Services,Materials,AMENA HANMAN (DYSLEXIA ASSESSOR),SN3 ,15/12/2023,570.00
116697233,Highways & Transport,Highways & Transport,Project Delivery,Supplies and Services,Services,AMEY OW LTD,L19 ,11/12/2023,"105,579.99"
117823233,Highways & Transport,Highways & Transport,Project Delivery,Supplies and Services,Services,AMEY OW LTD,L19 ,20/12/2023,"52,857.30"
116046273,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,AMICUS FOSTER CARE,BS2 ,04/12/2023,"5,086.50"
115995243,Disabled Children,Children & Families,DCT Daytime Short Breaks,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,01/12/2023,"1,385.06"
118115233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,1.84
118115233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,20/12/2023,24.00
118115233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,544.32
117003251,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,13/12/2023,882.00
118053233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,20/12/2023,"1,621.20"
117003518,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,13/12/2023,"4,539.36"
117003520,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,13/12/2023,"25,477.20"
117003519,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,13/12/2023,"1,360.80"
118052233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,20/12/2023,787.50
117972251,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,20/12/2023,"2,280.00"
117344320,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,ANGELVIEW PROPERTIES LTD,ALBO,20/12/2023,590.00
117578233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,TR8 ,18/12/2023,604.60
118089311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,171.20
118089311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,376.00
118089311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,"1,172.16"
118089311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,24.80
118089311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,732.60
116627233,Early Help,Early Intervention & Prevention,On Trak Youth Counselling Service,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,11/12/2023,585.00
116626233,Early Help,Early Intervention & Prevention,On Trak Youth Counselling Service,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,11/12/2023,810.00
115911233,HRA Overheads,Supervision & Management,Admin / Management General,Premises Costs,Insurance - Premises,AON UK LIMITED,EC3V,01/12/2023,"4,068.49"
115751233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,01/12/2023,940.80
118996233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,28/12/2023,740.81
118995233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,28/12/2023,897.55
118997233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,28/12/2023,673.77
117056233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,15/12/2023,645.58
117149249,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,15/12/2023,525.00
115862233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,01/12/2023,650.00
116742246,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,13/12/2023,792.00
118932233,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,28/12/2023,"4,132.93"
116259233,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,28/12/2023,"2,394.45"
118930233,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,28/12/2023,"10,603.68"
116178233,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,28/12/2023,"-15,095.86"
115890233,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,01/12/2023,"5,707.18"
117508296,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,APPLEFORD LTD T/A DANESWOOD,BS25,18/12/2023,"22,008.12"
117508296,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,APPLEFORD LTD T/A DANESWOOD,BS25,18/12/2023,-438.80
117944234,Adults - Staffing and Supporting People,Adults,Blue Badges,Supplies and Services,Materials,APS GROUP,SK3 ,20/12/2023,"1,850.00"
117972257,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,"7,980.00"
117003254,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,13/12/2023,680.40
117950233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,REDACTED PERSONAL DATA,SN2 ,20/12/2023,"7,980.00"
117003255,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,13/12/2023,"4,733.11"
118000233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,"2,576.76"
105685233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Organisational Development,Employees,Training,ARCA LIMITED,DE13,06/12/2023,-614.00
111075233,Other Repairs,Repairs,Asbestos Services,Supplies and Services,Materials,ARCA LIMITED,DE13,06/12/2023,"3,800.00"
112246233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Organisational Development,Employees,Training,ARCA LIMITED,DE13,06/12/2023,520.00
116771234,Planned Maintenance Programme,HRA Capital Financing,Exceptional Extensive,Capital,Contractor Payments,ARCADIS CONSULTING (UK) LTD,EC3M,13/12/2023,"27,900.00"
116771234,Planned Maintenance Programme,HRA Capital Financing,Exceptional Extensive,Capital,Contractor Payments,ARCADIS CONSULTING (UK) LTD,EC3M,13/12/2023,"3,894.37"
116771234,Planned Maintenance Programme,HRA Capital Financing,Exceptional Extensive,Capital,Contractor Payments,ARCADIS CONSULTING (UK) LTD,EC3M,13/12/2023,"11,189.06"
116771234,Planned Maintenance Programme,HRA Capital Financing,Exceptional Extensive,Capital,Contractor Payments,ARCADIS CONSULTING (UK) LTD,EC3M,13/12/2023,"10,251.79"
116046268,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,AREA CAMDEN GROUP,N8 0,04/12/2023,"22,950.00"
116046267,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,AREA CAMDEN GROUP,N8 0,04/12/2023,"3,351.56"
118613233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Pay & Reward,Employees,Temporary / Agency - by Accounts Payable,ARGONAUT MANAGEMENT SERVICES LIMITED,N11 ,22/12/2023,"7,800.00"
117513266,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,ARIA HEALTHCARE GROUP LTD,CO4 ,18/12/2023,"6,000.00"
115946234,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Liquid,ARKELLS BREWERY LTD,SN2 ,01/12/2023,492.22
116959233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ARNOLD PLANT HIRE LIMITED,SK6 ,13/12/2023,"1,540.00"
116960233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ARNOLD PLANT HIRE LIMITED,SK6 ,13/12/2023,"1,166.00"
116958233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ARNOLD PLANT HIRE LIMITED,SK6 ,13/12/2023,"1,738.00"
117513264,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ARTI CARE HOMES (GLOUCESTER) LIMITED,WD7 ,18/12/2023,"4,800.00"
117508297,Mental Health,Adults,Mental Health 18-64,Income,Client Contribution - Residential,ASH VIEW HOUSE,BS15,18/12/2023,-418.80
117508297,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Residential Care,ASH VIEW HOUSE,BS15,18/12/2023,"7,993.72"
117508238,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"2,867.32"
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-730.76
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,"-1,125.72"
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-886.60
117508238,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"3,481.75"
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-296.22
117508238,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"2,988.96"
117508238,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"2,867.32"
117508238,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,716.83
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,"1,084.96"
117508238,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-691.20
117508238,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,-572.90
117508238,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"1,228.85"
117508238,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-691.20
117508238,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"4,032.00"
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-764.80
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-801.80
117508238,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"4,000.00"
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,"-1,308.16"
117508238,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"2,867.32"
117508238,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,512.02
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-657.68
117508238,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-691.20
117508238,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,18/12/2023,-881.64
117508238,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,18/12/2023,"-2,867.32"
117508237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,ASHGROVE HOUSE NURSING HOME,SN5 ,18/12/2023,"6,080.00"
117508237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ASHGROVE HOUSE NURSING HOME,SN5 ,18/12/2023,-655.04
118096234,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,20/12/2023,24.00
118096234,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,12.24
118096234,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,"1,519.56"
118727233,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,PR1 ,22/12/2023,"1,212.94"
117797233,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,PR1 ,20/12/2023,"2,357.40"
117508267,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASPECTS & MILESTONES TRUST,BS16,18/12/2023,"6,964.88"
117508267,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASPECTS & MILESTONES TRUST,BS16,18/12/2023,-463.20
117508304,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASPECTS 2 LTD,B70 ,18/12/2023,-438.80
117508304,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASPECTS 2 LTD,B70 ,18/12/2023,"9,278.64"
116498233,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,Independent Special School- Pre 16,ASPRIS CHILDREN'S SERVICES,DL1 ,08/12/2023,"35,095.24"
117513238,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASTON CARE LIMITED,RG30,18/12/2023,-410.80
117513238,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASTON CARE LIMITED,RG30,18/12/2023,"8,288.00"
117513238,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASTON CARE LIMITED,RG30,18/12/2023,"8,008.00"
117513238,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASTON CARE LIMITED,RG30,18/12/2023,-587.40
