Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,31/05/2023,41077354,860,11187,COMPLETE TREE CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,02/06/2023,41077357,3825,11187,COMPLETE TREE CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,25/07/2023,41076809,14424,23417,TRANSFORM LANDSCAPE DESIGN & CONS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,25/07/2023,41076810,35183.5,23417,TRANSFORM LANDSCAPE DESIGN & CONS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,03/07/2023,41074712,21924.5,29949,PREMIER TREECARE & CONSERVATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,25/07/2023,41077295,12299.5,29949,PREMIER TREECARE & CONSERVATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,28/06/2023,41077377,28470,25765,ADVANCED TREE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,"ARTS, HERITAGE AND LIBRARIES",CONFERENCE EXPENSES,3520,,28/03/2023,41077121,208448.13,15150,THE EVENT UMBRELLA LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,HEALTH AND SAFETY COSTS,2880,,14/07/2023,41076247,791,10181,ALAN JOHN ASSOCIATES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SECTION 2(16) PAYROLL TRANSACTIONS,4270,,06/06/2023,41073879,620,10000142,NETWORK VENTURES LIMITED - NETWORK RECRUITMENT SOLUTIONS LTD T/A NRS CONTACT CENTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SECTION 2(16) PAYROLL TRANSACTIONS,4270,,29/05/2023,41073883,620,10000142,NETWORK VENTURES LIMITED - NETWORK RECRUITMENT SOLUTIONS LTD T/A NRS CONTACT CENTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SECTION 2(16) PAYROLL TRANSACTIONS,4270,,27/04/2023,41073887,620,10000142,NETWORK VENTURES LIMITED - NETWORK RECRUITMENT SOLUTIONS LTD T/A NRS CONTACT CENTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SECTION 2(16) PAYROLL TRANSACTIONS,4270,,04/05/2023,41073889,465,10000142,NETWORK VENTURES LIMITED - NETWORK RECRUITMENT SOLUTIONS LTD T/A NRS CONTACT CENTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SECTION 2(16) PAYROLL TRANSACTIONS,4270,,12/05/2023,41073893,465,10000142,NETWORK VENTURES LIMITED - NETWORK RECRUITMENT SOLUTIONS LTD T/A NRS CONTACT CENTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,PAYMENTS TO CONTRACTORS,4000,,05/07/2023,41073007,980,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,PAYMENTS TO CONTRACTORS,4000,,19/07/2023,41075983,980,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,PAYMENTS TO CONTRACTORS,4000,,26/07/2023,41076950,1085,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,PAYMENTS TO CONTRACTORS,4000,,12/07/2023,41074327,980,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,PAYMENTS TO CONTRACTORS,4000,,26/07/2023,41076877,1213.14,26039,GREENACRE RECRUITMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,PAYMENTS TO CONTRACTORS,4000,,26/07/2023,41076938,1085,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,PAYMENTS TO CONTRACTORS,4000,,26/07/2023,41076941,980,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,PAYMENTS TO CONTRACTORS,4000,,26/07/2023,41076948,1085,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO OTHER ESTABLISHMENTS,4350,,07/07/2023,41075114,255.43,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,CIS REPAIRS AND MAINTENANCE,1411,,01/06/2023,41068594,1800,25070,GREENFORD GLASS SERVICES LTD.
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,CIS REPAIRS AND MAINTENANCE,1411,,06/06/2023,41068960,300,25070,GREENFORD GLASS SERVICES LTD.
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,CIS REPAIRS AND MAINTENANCE,1411,,19/06/2023,41070910,2850,25070,GREENFORD GLASS SERVICES LTD.
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,07/07/2023,41074563,760,26911,MOVIVAN LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,26/06/2023,41074569,960,26911,MOVIVAN LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,17/05/2023,41074986,647.95,26540,HILL PARTNERSHIPS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,13/07/2023,41075308,311.81,12191,GREENFORD SECURITY SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,04/07/2023,41073278,350,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,11/07/2023,41074278,600,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,LEGAL FEES,2840,,05/07/2023,41075604,1075,20450,WINCKWORTH SHERWOOD LLP
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,COMP OUTSOURCED SERVICES,3220,,28/06/2023,41075145,15600,28903,GOODMAN MASSON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,21/06/2023,41073596,5900,28903,GOODMAN MASSON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,21/06/2023,41073602,3250,28903,GOODMAN MASSON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,31/05/2023,41073663,2950,28903,GOODMAN MASSON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,24/05/2023,41073665,2950,28903,GOODMAN MASSON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41075144,2950,28903,GOODMAN MASSON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41075146,4875,28903,GOODMAN MASSON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,21/07/2023,41076892,7475,10828,CAMPBELL TICKELL LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,07/07/2023,41075374,7475,10828,CAMPBELL TICKELL LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING DEVELOPMENT,PAYMENTS TO CONTRACTORS,4000,,30/05/2023,41073999,6353.75,10828,CAMPBELL TICKELL LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,06/07/2023,41077096,1206.45,26993,MAPLE ESTATE & LETTING AGENTS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,15/05/2023,41076780,2847.15,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,22/05/2023,41076781,2585.52,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,29/05/2023,41076782,2693.25,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,05/06/2023,41076783,2847.15,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,12/06/2023,41076784,2585.52,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,19/06/2023,41076785,2585.52,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SECTION 2(16) PAYROLL TRANSACTIONS,4270,,16/05/2023,41073894,620,10000142,NETWORK VENTURES LIMITED - NETWORK RECRUITMENT SOLUTIONS LTD T/A NRS CONTACT CENTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SECTION 2(16) PAYROLL TRANSACTIONS,4270,,13/06/2023,41072421,680,13769,NORTH HANWELL BAPTIST CHURCH
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/04/2023,41075635,810,9900014,LATIMER COMMUNITY ART THERAPY CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074178,744,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074180,735,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074181,250,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074186,500,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074189,500,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074193,500,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/07/2023,41077471,500,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/07/2023,41077521,498.5,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074179,499,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074183,500,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074188,499,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074191,499,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/07/2023,41077474,500,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/07/2023,41077524,500,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/07/2023,41077525,500,10000134,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,15/03/2023,41074416,420,28744,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,26/06/2023,41073700,280,29558,CLAP AND TOOT LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,26/06/2023,41073702,280,29558,CLAP AND TOOT LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,18/06/2023,41072722,960,25902,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,18/06/2023,41072723,360,25902,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,18/06/2023,41072724,1080,25902,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,07/07/2023,41073427,721.5,29862,CHROMA THERAPIES LTD T/A CHROMA
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,03/07/2023,41074995,428.4,28611,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,03/07/2023,41074997,342.3,28611,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,03/07/2023,41074999,310.5,28611,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,30/06/2023,41075378,880,16482,CHANCE FOR CHILDREN TRUST
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074364,960,16482,CHANCE FOR CHILDREN TRUST
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,13/07/2023,41074386,780,29862,CHROMA THERAPIES LTD T/A CHROMA
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,13/07/2023,41074392,624,29862,CHROMA THERAPIES LTD T/A CHROMA
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,30/06/2023,41072158,468,29862,CHROMA THERAPIES LTD T/A CHROMA
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,26/06/2023,41076786,2585.52,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,03/07/2023,41076787,2585.52,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,10/07/2023,41076788,2585.52,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,17/07/2023,41076789,2585.52,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,24/07/2023,41076790,2585.52,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,16/06/2023,41073404,27500,22324,A2DOMINION HOUSING GROUP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,26/07/2023,41076953,50490,26541,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,10/07/2023,41075561,26500,22324,A2DOMINION HOUSING GROUP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,CHILDCARE PROVISION,4690,,12/07/2023,41075858,400,26252,Tiny Sports Stars
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,PAYMENTS TO CONTRACTORS,4000,,27/06/2023,41074144,2500,19633,LAMBERT SMITH HAMPTON GROUP LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,CHILDCARE PROVISION,4690,,26/06/2023,50002301,415.2,30377,BUSY BEES DAY NURSERIES LIMITED (SUDBURY HILL)
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,CHILDCARE PROVISION,4690,,26/06/2023,50002301,830.4,27268,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,CHILDCARE PROVISION,4690,,26/06/2023,50002301,415.2,30341,KINDRED HANWELL T/A KINDRED EDUCATION (HANWELL) LIMITED
