columns,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,SECURITY,2760,,20/02/2024,41106273,5514.07,23914,PARKGUARD LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,SECURITY,2760,,20/02/2024,41106271,8557.65,23914,PARKGUARD LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,19/10/2023,41107854,10729,25937,R&A SOFTWARE (SYSTEMS) LTD T/A RA INFORMATION SYSTEMS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,05/02/2024,41105517,27276.7,25486,BARBER ENVIRONMENTAL LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,31/01/2024,41104851,600.75,15845,ENGLISH WOODLANDS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,12/05/2023,41105052,350,15270,THE TREE COUNCIL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,08/02/2024,41106691,34717,28160,CONTRACT & PERSONNEL SERVICES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,CONTRACT PAYMENTS -PARKS GROUNDS MAINTENANCE,4040,,22/01/2024,41102773,3036.02,28826,GREENER EALING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,CONTRACT PAYMENTS -PARKS GROUNDS MAINTENANCE,4040,,22/01/2024,41102774,14448.02,28826,GREENER EALING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,"ARTS, HERITAGE AND LIBRARIES",PAYMENTS TO CONTRACTORS,4000,,05/02/2024,41103641,9000,19795,ACTON ARTS FORUM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,FURNITURE,3360,,20/01/2024,41103143,950,18054,KUDOS CONTRACT FURNITURE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,WATER,1140,,02/12/2023,41102273,1237.83,15311,AFFINITY WATER LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,WATER,1140,,02/06/2022,41102274,1799.97,15311,AFFINITY WATER LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,WATER,1140,,29/05/2021,41102275,1147.03,15311,AFFINITY WATER LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,WATER,1140,,26/11/2022,41102277,1517.56,15311,AFFINITY WATER LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - SM,Services Contracts Agency Interim Consultants,2970,,20/12/2023,41099582,7260,23024,VENN GROUP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - SM,Services Contracts Agency Interim Consultants,2970,,17/01/2024,41102850,5720,23024,VENN GROUP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - SM,Services Contracts Agency Interim Consultants,2970,,07/02/2024,41106705,7920,23024,VENN GROUP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DIRECT PAYMENTS,4231,,19/02/2024,23411697,7947.96,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DIRECT PAYMENTS,4231,,19/02/2024,23411697,1323.92,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DIRECT PAYMENTS,4231,,28/02/2024,23411998,-716.71,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DIRECT PAYMENTS,4231,,28/02/2024,23411998,807.41,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DIRECT PAYMENTS,4231,,28/02/2024,23411998,-912.21,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404767,1722.86,14309,CARDINAL HEALTHCARE LTD T/A THE WILLOWS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404775,5824,14863,ST DAVIDS HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404850,5708.16,14434,VOYAGE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404850,7823.68,14434,VOYAGE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23405139,3217.08,10000601,GCH NORWOOD GREEN LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404883,5600,25296,GCH (NORTH LONDON) LTD T/A DRAYTON VILLAGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23405123,6336,10778,BUPA CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23405102,5800,21518,THE GRANGE RETIREMENT HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404826,5298.84,14950,SUDBURY CARE HOMES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404826,4215.96,14950,SUDBURY CARE HOMES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404825,1722,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,01/02/2024,41104677,19194.7,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,01/02/2024,41104678,75508.12,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DIRECT PAYMENTS,4231,,05/02/2024,23403629,-303.58,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DIRECT PAYMENTS,4231,,05/02/2024,23403629,319.49,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,31/01/2024,23405855,1080,28863,SEVA EDUCATION HEALTH & CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,31/01/2024,23405161,1736,23482,ALTWOOD HOUSING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404894,397.2,26027,SUPPORT DIRECT LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404988,8428,28573,NOVALIS TRUST R/C T/A CCS PARADISE HOUSE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404777,3580,28386,WALSINGHAM SUPPORT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405005,5036.12,28386,WALSINGHAM SUPPORT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,01/02/2024,23405166,1277.43,26839,CARE EDUCATION LTD T/A STAFFING CONNECT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,15/02/2024,23411616,1277.43,26839,CARE EDUCATION LTD T/A STAFFING CONNECT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,25/01/2024,23405846,1277.43,26839,CARE EDUCATION LTD T/A STAFFING CONNECT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405846,1277.43,26839,CARE EDUCATION LTD T/A STAFFING CONNECT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405001,2614.16,26955,SFI CARE SOLUTIONS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405034,8672,29253,VECTOR CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405034,5732,29253,VECTOR CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405034,8672,29253,VECTOR CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,01/02/2024,23403609,7237.04,25288,HONEYBOURNE HOUSE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404827,7231.84,14781,SOUTHDOWN HOUSING ASSOC LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404826,7091.72,14950,SUDBURY CARE HOMES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404826,4008.12,14950,SUDBURY CARE HOMES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404792,7713.68,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404793,8633.72,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404793,8023.2,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405109,260,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404833,835.4,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404770,10852.52,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404770,10852.52,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404792,7261.54,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404792,9241.92,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404792,8787.84,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404792,9060.72,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404796,8633.76,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404796,7820.76,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404796,10852.52,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404796,7820.76,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404796,7448.32,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404796,7820.76,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,30/01/2024,23403061,-56660.43,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,30/01/2024,23403061,56660.43,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404796,8633.72,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404796,7820.76,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404895,11212.96,26015,GREEN LIGHT PBS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,31/05/2023,23403080,2304.2,13620,NATIONAL AUTISTIC SOCIETY (THE) T/A NAS SERVICES L
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,31/05/2023,23403080,2304.2,13620,NATIONAL AUTISTIC SOCIETY (THE) T/A NAS SERVICES L
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23405152,5720,10875,CARE UK COMMUNITY PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404789,5392,30084,WILSMERE HOUSE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404823,5563.44,13650,NATIONAL SOCIETY FOR EPILEPSY
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404996,770,23189,SEVA CARE (RESPITE & RESIDENTIAL SERVICES) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404996,6041.12,23189,SEVA CARE (RESPITE & RESIDENTIAL SERVICES) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404996,9398.32,23189,SEVA CARE (RESPITE & RESIDENTIAL SERVICES) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23405079,3080,10000008,GLENPAT HOMES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23405085,1308,29038,ALAND HEALTHCARE CONSULTING LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404920,2480.52,26387,INFINITY SERVICES (UK) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404920,2480.52,26387,INFINITY SERVICES (UK) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404906,2480.52,26387,INFINITY SERVICES (UK) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404953,2194.12,26387,INFINITY SERVICES (UK) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404953,639.3,26387,INFINITY SERVICES (UK) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404897,2055.88,25756,BEAUMONT ALEXIS HC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404897,2304.96,25756,BEAUMONT ALEXIS HC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404897,2263.8,25756,BEAUMONT ALEXIS HC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404897,2055.88,25756,BEAUMONT ALEXIS HC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,08/02/2024,23404897,2320.4,25756,BEAUMONT ALEXIS HC LIMITED
