Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,714,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-439.04,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-548.52,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,28/07/2023,23343978,4286.44,13351,MIDDLESEX MANOR NURSING CTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23348041,2142,25019,LALIS DIRECT CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,14/08/2023,23347277,-17451.93,13351,MIDDLESEX MANOR NURSING CTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344098,868,25216,OLAM QUALITY CARE LTD - T/A CAREMARK EALING
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,21/08/2023,23353373,868,25216,OLAM QUALITY CARE LTD - T/A CAREMARK EALING
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347846,1110.76,25216,OLAM QUALITY CARE LTD - T/A CAREMARK EALING
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347450,4284,25437,AMBER HOME CARERS LTD - T/A AMBER HOME CARERS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,24/07/2023,23343907,2380,25019,LALIS DIRECT CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,388.32,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344016,2006.4,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,21/08/2023,23353294,2006.4,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-842.8,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-325.92,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,21/08/2023,23353443,3168.92,27359,NORBURY HALL RESIDENTIAL CARE HOME LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344170,3168.92,27359,NORBURY HALL RESIDENTIAL CARE HOME LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,21/08/2023,23353234,3931.68,27611,WILLOW GRANGE CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,28/07/2023,23343956,3931.68,27611,WILLOW GRANGE CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,28/07/2023,23344145,5940,26930,RANC CARE HOMES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,21/08/2023,23353421,5940,26930,RANC CARE HOMES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,31/07/2023,23345080,744,23482,ALTWOOD HOUSING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,24/07/2023,23343907,883.4,25019,LALIS DIRECT CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347846,2490.24,25216,OLAM QUALITY CARE LTD - T/A CAREMARK EALING
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347846,476,25216,OLAM QUALITY CARE LTD - T/A CAREMARK EALING
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,24/07/2023,23344548,378.56,25019,LALIS DIRECT CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 INTENTIONALLY HOMELESS FROM HOUSING,4299,,31/07/2023,41077634,684,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077629,3008,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077648,1960,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077631,3104,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077644,2166,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077650,1050,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077692,3904,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077727,3654,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077640,1952,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077718,3420,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077706,3638,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077636,352,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077694,3416,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077632,1952,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077712,384,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/05/2023,41077462,1312,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077623,5124,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,31/07/2023,41077699,1904,15489,CENTREMARK PROPERTIES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 INTENTIONALLY HOMELESS FROM HOUSING,4299,,31/07/2023,41078003,1240,12426,HS BIRK T/A ROSEWOOD PARK PROPERTY & MANAGEMENT LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,RESIDENTIAL HOMES EXTERNAL,4220,,01/08/2023,41078502,890531.57,11584,EALING CARE ALLIANCE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,RESIDENTIAL HOMES EXTERNAL,4220,,01/08/2023,41078507,848.04,11584,EALING CARE ALLIANCE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,NURSING HOMES EXTERNAL NON PAYROLL,4235,,01/08/2023,41078505,813515.83,11584,EALING CARE ALLIANCE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,NURSING HOMES EXTERNAL NON PAYROLL,4235,,01/08/2023,41078510,525.93,11584,EALING CARE ALLIANCE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17,4290,,31/07/2023,41080088,1152,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17,4290,,31/07/2023,41080088,288,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,31/07/2023,41080989,589,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,31/07/2023,41080989,2356,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,31/07/2023,41080698,352,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,31/07/2023,41080701,496,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,31/07/2023,41080703,600,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,31/07/2023,41080703,2400,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,31/07/2023,41080706,304,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,31/07/2023,41080706,1216,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,30/06/2023,41075127,1240,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,VEHICLE HIRE,2010,,30/06/2023,41075127,4960,26869,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CHILDRENS SERVICES ACCOMMODATION ACTON,5790,,31/07/2023,41081291,1674,22302,SATIN PROPERTIES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CHILDCARE PROVISION,4690,,01/08/2023,41080629,1029,10000081,NEEDS FIRST LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,RENTS,1200,,31/07/2023,41077942,1900,10000150,EASY PROPERTY LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,DOMICILIARY CARE EXTERNAL NON PAYROLL,4245,,22/06/2023,41077803,1900,10000319,PATRICIA BARRY-RELPH T/A CO-PARENTING MATTERS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CHILDCARE PROVISION,4690,,27/07/2023,41079268,540,10000420,PRIME KIDS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CHILDCARE PROVISION,4690,,22/07/2023,41079270,630,10000420,PRIME KIDS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CHILDCARE PROVISION,4690,,26/05/2023,41077390,578.5,10000420,PRIME KIDS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CHILDCARE PROVISION,4690,,07/08/2023,41079302,1259,10000034,PARAMOUNT HOUSING GROUP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CHILDCARE PROVISION,4690,,01/08/2023,41077807,1564,28180,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SECTION 2(16) PAYROLL TRANSACTIONS,4270,,26/07/2023,41077688,479.5,18273,CONTACT PROFESSIONALS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,EMERGENCY MANAGEMENT,RECRUITMENT COSTS,510,,08/08/2023,41079435,9100,29906,TILE HILL INTERIM & EXECUTIVE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HIGHWAYS,CONTRACT PAYMENTS -HIGHWAYS,4005,,18/08/2023,41081034,9461.58,13593,MURRILL CONSTRUCTION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HIGHWAYS,CONTRACT PAYMENTS -HIGHWAYS,4005,,21/08/2023,41081037,7135.42,13593,MURRILL CONSTRUCTION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HIGHWAYS,CONTRACT PAYMENTS -HIGHWAYS,4005,,31/07/2023,41078491,253.13,13593,MURRILL CONSTRUCTION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HIGHWAYS,CONTRACT PAYMENTS -HIGHWAYS,4005,,03/08/2023,41078650,1350.67,13593,MURRILL CONSTRUCTION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,TRANSPORT PLANNING,PAYMENTS TO CONTRACTORS,4000,,15/05/2023,41081607,436,22914,LONDON BIKE HUB
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,TRANSPORT PLANNING,PAYMENTS TO CONTRACTORS,4000,,26/05/2023,41069200,400,29920,PWLC PROJECTS LLP
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,TRANSPORT PLANNING,PAYMENTS TO CONTRACTORS,4000,,26/05/2023,41069199,350,29920,PWLC PROJECTS LLP
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,TRANSPORT PLANNING,PAYMENTS TO CONTRACTORS,4000,,28/07/2023,41078000,3750,24881,TBSUK LIMITED - T/A THE BICYCLE SOCIETY
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,ECONOMIC GROWTH,PAYMENTS TO CONTRACTORS,4000,,30/06/2023,41077792,1200,27984,ALISON CRAWSHAW LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,PROPERTY REGULATION,COMP OUTSOURCED SERVICES,3220,,15/08/2023,41080136,311.9,25827,IDOX SOFTWARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,PROPERTY REGULATION,AGENCY,70,,02/08/2023,41078236,2085,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,PROPERTY REGULATION,AGENCY,70,,09/08/2023,41078990,2100,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,PROPERTY REGULATION,AGENCY,70,,16/08/2023,41079924,2085,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,PROPERTY REGULATION,AGENCY,70,,23/08/2023,41080951,1740,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,PROPERTY REGULATION,AGENCY,70,,30/08/2023,41081529,2100,16396,THE OYSTER PARTNERSHIP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,RESIDENT SERVICES,STATIONERY,3820,,24/07/2023,41076574,445,14973,BANNER GROUP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,01/08/2023,41078101,2500,28826,GREENER EALING LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,31/07/2023,41078810,512,29788,RESPONSE TEAM 247 LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,31/07/2023,41078811,1088,29788,RESPONSE TEAM 247 LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,31/07/2023,41078809,3900,29788,RESPONSE TEAM 247 LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,23/08/2023,41081125,253.78,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,23/08/2023,41081126,294.49,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,17/07/2023,41075117,383.69,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,17/07/2023,41075118,360,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,19/07/2023,41075731,822.13,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,30/05/2023,41081040,1535,20838,CENTRAL MOVES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,11/07/2023,41076145,930,9900017,TRUX STORAGE & REMOVALS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,14/08/2023,41081362,2076.2,28096,KWEST RESEARCH LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,14/08/2023,41081363,1275.4,28096,KWEST RESEARCH LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,17/08/2023,41081364,1328.2,28096,KWEST RESEARCH LTD
