FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
LIST,Blackpool Council,REDACTED PESONAL DATA,294069,1005049,5/08/2024,458.84,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706690,1005049294069706690
LIST,Blackpool Council,REDACTED PESONAL DATA,293938,1005059,5/08/2024,420.54,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706760,1005059293938706760
LIST,Blackpool Council,REDACTED PESONAL DATA,294319,1005070,5/08/2024,"1,161.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,707110,1005070294319707110
LIST,Blackpool Council,REDACTED PESONAL DATA,307181,1005070,27/08/2024,"1,161.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,713182,1005070307181713182
LIST,Blackpool Council,Dhch21 Ltd - Dovehaven Lodge,299115,1005081,9/08/2024,"5,137.54",0.00,Complex Cases,20169,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,710113,1005081299115710113
LIST,Blackpool Council,Dhch21 Ltd - Dovehaven Lodge,306803,1005081,23/08/2024,"5,137.54",0.00,Complex Cases,20169,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712907,1005081306803712907
LIST,Blackpool Council,REDACTED PESONAL DATA,294424,1005088,5/08/2024,"1,158.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,707014,1005088294424707014
LIST,Blackpool Council,REDACTED PESONAL DATA,307145,1005088,27/08/2024,"1,905.00",0.00,Foster Care Payments,10526,64832,Holiday Allowances,Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,713146,1005088307145713146
LIST,Blackpool Council,Alexander Hotel Bpl Ltd,295428,1005093,13/08/2024,"2,473.30",0.00,Housing General,64010,61704,Bed and Breakfast Accommodation,Chief Executive - 1,CEXTOT,HOPTION,Housing Options - 3,HOPTION2,Housing Options - 5,0051,10050932954280051
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),285273,1005096,1/08/2024,303.08,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6799880,10050962852736799880
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),285276,1005096,1/08/2024,303.08,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6799881,10050962852766799881
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),287542,1005096,5/08/2024,623.60,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6801330,10050962875426801330
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),289787,1005096,7/08/2024,404.59,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6802512,10050962897876802512
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),289788,1005096,7/08/2024,285.85,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6802513,10050962897886802513
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),290116,1005096,8/08/2024,439.64,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6803158,10050962901166803158
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),303146,1005096,28/08/2024,274.60,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6813353,10050963031466813353
LIST,Blackpool Council,Mchalls Accommodation Ltd T/A Mchalls Hotel,307957,1005098,27/08/2024,"4,650.00",0.00,Housing General,64010,61704,Bed and Breakfast Accommodation,Chief Executive - 1,CEXTOT,HOPTION,Housing Options - 3,HOPTION2,Housing Options - 5,MCHALLS062,1005098307957MCHALLS062
LIST,Blackpool Council,Mchalls Accommodation Ltd T/A Mchalls Hotel,307991,1005098,28/08/2024,"9,300.00","1,550.00",Housing General,64010,61704,Bed and Breakfast Accommodation,Chief Executive - 1,CEXTOT,HOPTION,Housing Options - 3,HOPTION2,Housing Options - 5,MCHALLS063,1005098307991MCHALLS063
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Bluebell Lodge,304364,1005099,22/08/2024,"10,692.44",0.00,3&4 Year Old Nursery Grant,10472,63701,Grants,Children's Services - 1,CHISER,EYT,Early Years Team - 3,EYT2,Early Years Team EYT2 - 5,0824 1644 0472,10050993043640824 1644 0472
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Bluebell Lodge,304365,1005099,22/08/2024,"1,375.77",0.00,2 Year Old Nursery Grant,10471,63701,Grants,Children's Services - 1,CHISER,EYT,Early Years Team - 3,EYT2,Early Years Team EYT2 - 5,0824 1644 0471,10050993043650824 1644 0471
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Bluebell Lodge,304367,1005099,22/08/2024,"13,756.69",0.00,3&4 Year Old Addition 15 Hours Nursery Grant,10474,63701,Grants,Children's Services - 1,CHISER,EYT,Early Years Team - 3,EYT2,Early Years Team EYT2 - 5,0824 1644 0474,10050993043670824 1644 0474
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Bluebell Lodge,307058,1005099,27/08/2024,"4,110.75",0.00,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,JCEA,Special Support Assistants - 3,JCEA2,Special Support Assistants - 5,SEN MW 668,1005099307058SEN MW 668
LIST,Blackpool Council,REDACTED PESONAL DATA,293944,1005100,5/08/2024,535.67,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706767,1005100293944706767
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Butterfly Lodge,304368,1005101,22/08/2024,"11,349.35",0.00,3&4 Year Old Addition 15 Hours Nursery Grant,10474,63701,Grants,Children's Services - 1,CHISER,EYT,Early Years Team - 3,EYT2,Early Years Team EYT2 - 5,0824 8882 0474,10051013043680824 8882 0474
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Butterfly Lodge,304369,1005101,22/08/2024,"1,834.43",0.00,2 Year Old Nursery Grant,10471,63701,Grants,Children's Services - 1,CHISER,EYT,Early Years Team - 3,EYT2,Early Years Team EYT2 - 5,0824 8882 0471,10051013043690824 8882 0471
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Butterfly Lodge,304370,1005101,22/08/2024,"5,294.85",0.00,3&4 Year Old Nursery Grant,10472,63701,Grants,Children's Services - 1,CHISER,EYT,Early Years Team - 3,EYT2,Early Years Team EYT2 - 5,0824 8882 0472,10051013043700824 8882 0472
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Butterfly Lodge,306958,1005101,27/08/2024,"1,890.75",0.00,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,JCEA,Special Support Assistants - 3,JCEA2,Special Support Assistants - 5,SEN GJ 671,1005101306958SEN GJ 671
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Butterfly Lodge,306959,1005101,27/08/2024,"4,110.75",0.00,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,JCEA,Special Support Assistants - 3,JCEA2,Special Support Assistants - 5,SEN GJ 672,1005101306959SEN GJ 672
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Butterfly Lodge,306960,1005101,27/08/2024,"1,041.39",0.00,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,JCEA,Special Support Assistants - 3,JCEA2,Special Support Assistants - 5,SEN FL 673,1005101306960SEN FL 673
LIST,Blackpool Council,Kids Planet Day Nurseries Ltd-Butterfly Lodge,306962,1005101,27/08/2024,"4,110.75",0.00,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,JCEA,Special Support Assistants - 3,JCEA2,Special Support Assistants - 5,SEN FL 674,1005101306962SEN FL 674
LIST,Blackpool Council,REDACTED PESONAL DATA,293741,1005108,5/08/2024,951.96,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706858,1005108293741706858
LIST,Blackpool Council,REDACTED PESONAL DATA,293742,1005108,5/08/2024,990.26,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706859,1005108293742706859
LIST,Blackpool Council,REDACTED PESONAL DATA,307441,1005112,27/08/2024,"1,167.76",0.00,Direct Payments,10563,65604,Direct Payments,Children's Services - 1,CHISER,JAB,Locality - 3,JAB2,Locality - 5,713347,1005112307441713347
LIST,Blackpool Council,REDACTED PESONAL DATA,307442,1005112,27/08/2024,"1,133.90",0.00,Direct Payments,10563,65604,Direct Payments,Children's Services - 1,CHISER,JAB,Locality - 3,JAB2,Locality - 5,713348,1005112307442713348
LIST,Blackpool Council,Cedarfosshomes,298180,1005116,9/08/2024,"1,787.90",0.00,Residential Placements,20251,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,709291,1005116298180709291
LIST,Blackpool Council,Cedarfosshomes,305613,1005116,23/08/2024,"1,787.90",0.00,Residential Placements,20251,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712046,1005116305613712046
LIST,Blackpool Council,Achieve Together Ltd - Thornton Gate,301712,1005121,15/08/2024,406.99,0.00,Homecare,20060,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,22069,100512130171222069
LIST,Blackpool Council,Achieve Together Ltd - Thornton Gate,301714,1005121,15/08/2024,406.99,0.00,Homecare,20063,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,22068,100512130171422068
LIST,Blackpool Council,REDACTED PESONAL DATA,294369,1005124,5/08/2024,906.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,706959,1005124294369706959
LIST,Blackpool Council,REDACTED PESONAL DATA,294423,1005124,5/08/2024,906.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,707013,1005124294423707013
LIST,Blackpool Council,REDACTED PESONAL DATA,307144,1005124,27/08/2024,906.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,713145,1005124307144713145
LIST,Blackpool Council,REDACTED PESONAL DATA,307353,1005130,27/08/2024,"1,205.46",0.00,Ongoing Direct Payment,20206,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,713561,1005130307353713561
LIST,Blackpool Council,REDACTED PESONAL DATA,307354,1005132,27/08/2024,442.10,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,713562,1005132307354713562
LIST,Blackpool Council,Technology One (Uk) Limited,308372,1005137,29/08/2024,"36,953.41","6,158.90",Director of Resources,40070,66526,ICT Software Purchase,Resources - 1,TRSTOT,FAAA,Director of Resources - 3 - 3,40070,Director of Resources - 5,U008945,1005137308372U008945
LIST,Blackpool Council,REDACTED PESONAL DATA,307475,1005143,27/08/2024,907.06,0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,713382,1005143307475713382
LIST,Blackpool Council,Highmarket House Care Home,299025,1005175,9/08/2024,"2,359.86",0.00,Residential Placements,20435,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,709244,1005175299025709244
LIST,Blackpool Council,Highmarket House Care Home,305873,1005175,23/08/2024,"2,359.86",0.00,Residential Placements,20435,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712173,1005175305873712173
LIST,Blackpool Council,REDACTED PESONAL DATA,299666,1005184,12/08/2024,"1,830.66",0.00,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,710294,1005184299666710294
LIST,Blackpool Council,REDACTED PESONAL DATA,293795,1005185,5/08/2024,573.97,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706516,1005185293795706516
LIST,Blackpool Council,REDACTED PESONAL DATA,294098,1005185,5/08/2024,458.84,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706419,1005185294098706419
LIST,Blackpool Council,REDACTED PESONAL DATA,294124,1005185,5/08/2024,535.67,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706445,1005185294124706445
LIST,Blackpool Council,REDACTED PESONAL DATA,294125,1005185,5/08/2024,573.97,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706446,1005185294125706446
LIST,Blackpool Council,REDACTED PESONAL DATA,307716,1005196,27/08/2024,576.00,0.00,Ongoing Direct Payment,20059,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,713622,1005196307716713622
LIST,Blackpool Council,REDACTED PESONAL DATA,294295,1005198,5/08/2024,400.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services - 1,CHISER,JBR,Lac - Placements - 3,JBR2,Lac - Placements - 5,707086,1005198294295707086
LIST,Blackpool Council,Oakleaf Care Ltd,299077,1005202,9/08/2024,"3,986.00",0.00,Complex Cases,20419,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,710075,1005202299077710075
LIST,Blackpool Council,Oakleaf Care Ltd,299117,1005202,9/08/2024,"5,000.00",0.00,Complex Cases,20419,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,710115,1005202299117710115
LIST,Blackpool Council,Oakleaf Care Ltd,299152,1005202,9/08/2024,"3,793.14",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,709998,1005202299152709998
LIST,Blackpool Council,Oakleaf Care Ltd,299179,1005202,9/08/2024,"4,330.00",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,710025,1005202299179710025
LIST,Blackpool Council,Oakleaf Care Ltd,299225,1005202,9/08/2024,"3,986.00",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,710071,1005202299225710071
LIST,Blackpool Council,Oakleaf Care Ltd,306688,1005202,23/08/2024,"3,793.14",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712944,1005202306688712944
LIST,Blackpool Council,Oakleaf Care Ltd,306715,1005202,23/08/2024,"4,330.00",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712971,1005202306715712971
LIST,Blackpool Council,Oakleaf Care Ltd,306762,1005202,23/08/2024,"3,986.00",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712866,1005202306762712866
LIST,Blackpool Council,Oakleaf Care Ltd,306766,1005202,23/08/2024,"3,986.00",0.00,Complex Cases,20419,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712870,1005202306766712870
LIST,Blackpool Council,Oakleaf Care Ltd,306805,1005202,23/08/2024,"5,000.00",0.00,Complex Cases,20419,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712909,1005202306805712909
LIST,Blackpool Council,REDACTED PESONAL DATA,294072,1005212,5/08/2024,639.48,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706693,1005212294072706693
LIST,Blackpool Council,REDACTED PESONAL DATA,293966,1005219,5/08/2024,"1,301.83",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706789,1005219293966706789
LIST,Blackpool Council,Product Source Group Limited,278073,1005226,6/08/2024,"1,872.00",312.00,Conferences Marketing,50149,63808,Souvenirs and Gifts,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PRA1,Conferences - 5,225909,1005226278073225909
LIST,Blackpool Council,Product Source Group Limited,282757,1005226,9/08/2024,576.00,96.00,Visitor Services,50160,63808,Souvenirs and Gifts,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PRC1,Visitor Services - 5,225930,1005226282757225930
LIST,Blackpool Council,REDACTED PESONAL DATA,293934,1005233,5/08/2024,639.48,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,706756,1005233293934706756
LIST,Blackpool Council,REDACTED PESONAL DATA,307764,1005239,27/08/2024,336.13,0.00,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,713670,1005239307764713670
