Supplier Name,Net Amount,Spend Type,Service,Department,Account,Entry Date,Payment type
ADOPTIONPLUS LTD,900,Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,28-Mar-23,Invoiced
ADOPTIONPLUS LTD,900,Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,31-Mar-23,Invoiced
ADOPTIONPLUS LTD,"1,300",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,31-Mar-23,Invoiced
ADOPTIONPLUS LTD,"1,800",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,13-Mar-23,Invoiced
ADOPTIONPLUS LTD,"2,100",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,28-Mar-23,Invoiced
ADOPTIONPLUS LTD,"2,100",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,08-Jun-23,Invoiced
ADOPTIONPLUS LTD,"2,400",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,28-Mar-23,Invoiced
ADOPTIONPLUS LTD,"2,400",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,31-Mar-23,Invoiced
ADOPTIONPLUS LTD,"3,000",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,28-Feb-23,Invoiced
ADOPTIONPLUS LTD,"3,600",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,28-Mar-23,Invoiced
ADOPTIONPLUS LTD,"4,550",Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,31-Mar-23,Invoiced
ADRIAN WAITE INDEPENDANT CONSULTANCY SRV,"1,320",Training - External Courses   ,Housing General Expenses      ,Homes & Neighbourhoods,HRA,24-Mar-23,Invoiced
ADT FIRE & SECURITY PLC,"1,651",General Fees & Services       ,Central Overhead              ,Environment & Climate Change,General Fund,01-Apr-23,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,31-Jan-23,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,03-Mar-23,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,03-Mar-23,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,30-Mar-23,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,13-Apr-23,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,06-Dec-22,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,26-Aug-22,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,04-Oct-22,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,05-Jul-22,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,26-Aug-22,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,06-Dec-22,Invoiced
ADVANCE HOUSING AND SUPPORT LTD,"1,216",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,21-Oct-22,Invoiced
ADVANCED BUSINESS SOLUTIONS,728,Software Purchase             ,Cedar E5 Upgrade project      ,Resources,General Fund,31-May-23,Invoiced
ADVANCED BUSINESS SOLUTIONS,"1,275",Software Purchase             ,ICT Projects                  ,Resources,General Fund,30-May-23,Invoiced
ADVANCED BUSINESS SOLUTIONS,"1,275",Software Purchase             ,ICT Projects                  ,Resources,General Fund,30-Apr-23,Invoiced
ADVANCED BUSINESS SOLUTIONS,"2,910",Software Purchase             ,Cedar E5 Upgrade project      ,Resources,General Fund,30-Apr-23,Invoiced
ADVANCED BUSINESS SOLUTIONS,"16,000",General Fees & Services       ,Strategic Procurement         ,Community Wealth Building,General Fund,24-Feb-23,Invoiced
ADVANCED BUSINESS SOLUTIONS,"25,000",Software Purchase             ,Cedar E5 Upgrade project      ,Resources,General Fund,09-Feb-23,Invoiced
ADVANCED BUSINESS SOLUTIONS,"35,339",Software Purchase             ,Strategic Procurement         ,Community Wealth Building,General Fund,24-Feb-23,Invoiced
ADVANCED BUSINESS SOLUTIONS,"51,339",Hardware Purchase             ,Commercial and Risk           ,Resources,General Fund,16-Feb-23,Invoiced
ADVENTUREFORESTLTDT/AGOAPE,630,Purchases General             ,Early Help Family Support Serv,Children & Young People,General Fund,24-Mar-23,Invoiced
AFFINITY FIRE ENGINEERING (UK)LTD,"5,500",Consultants - Fees            ,Vorley Road                   ,Homes & Neighbourhoods,General Fund,13-Jun-23,Invoiced
AGE UK CAMDEN,910,Non Lbi Day Centre            ,Mental Health Support 75-84   ,Adult Social Care,General Fund,01-Jun-23,Invoiced
AGE UK CAMDEN,"2,850",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,21-Feb-23,Invoiced
AGILE APPLICATIONS LTD,"17,400",Software Purchase             ,Commercial and Risk           ,Resources,General Fund,16-May-23,Invoiced
AI SOLUTIONS LTD,"2,426",Purchases General             ,Highways Service              ,Environment & Climate Change,General Fund,01-Apr-23,Invoiced
Air Quality Consultants,950,Consultants - Fees            ,Vorley Road                   ,Homes & Neighbourhoods,General Fund,23-Jun-23,Invoiced
AL FATH EDUCATION,"1,667",APTC-Gross Pay                ,Mother Tongue                 ,Children & Young People,General Fund,24-Apr-23,Invoiced
AL-ABRAR FOUNDATION,500,Direct Payment To N.S.O       ,Coronation Grants             ,Community Engagement & Wellbeing,General Fund,17-Apr-23,Invoiced
AL-ABRAR FOUNDATION,"1,000",Direct Payment To N.S.O       ,Preventing Youth Violence     ,Children & Young People,General Fund,07-Mar-23,Invoiced
AL-ABRAR FOUNDATION,"1,023",Direct Payment To N.S.O       ,East Area Committee           ,Community Engagement & Wellbeing,General Fund,07-Apr-23,Invoiced
ALAG - Asperger London Area Group,"4,375",Direct Payment To N.S.O       ,ALAG behalf of Autism Hub ISL ,Community Engagement & Wellbeing,General Fund,11-Apr-23,Invoiced
ALCUMUS INFO EXCHANGE LTD,"2,547",General Fees & Services       ,HEALTH & SAFETY               ,Community Wealth Building,General Fund,21-Mar-23,Invoiced
ALCUMUS SYPOL LTD,"15,120",General Fees & Services       ,HEALTH & SAFETY               ,Community Wealth Building,General Fund,17-May-23,Invoiced
ALEHM,"4,950",Sundry Subscriptions          ,Commercial Services           ,Environment & Climate Change,General Fund,07-Mar-23,Invoiced
ALFA TAIL LIFTS LTD,730,Vehicle-Other Maintenance     ,Daylight -Highbury  Day Centre,Adult Social Care,General Fund,01-Jun-23,Invoiced
ALFA TAIL LIFTS LTD,790,Vehicle-Other Maintenance     ,ACT Social Services           ,Environment & Climate Change,General Fund,04-May-23,Invoiced
ALFA TAIL LIFTS LTD,"3,643",Vehicle-Other Maintenance     ,Mgt & Specialist Servcies     ,Community Engagement & Wellbeing,General Fund,08-Mar-23,Invoiced
ALFA TAIL LIFTS LTD,"6,609",Vehicle-Other Maintenance     ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,11-Apr-23,Invoiced
ALINA HOMECARE SPECIALIST CARE LTD,"4,810",Supported Accommodation       ,Physical Support              ,Adult Social Care,General Fund,07-May-23,Invoiced
ALINA HOMECARE SPECIALIST CARE LTD,"5,112",Supported Accommodation       ,Physical Support              ,Adult Social Care,General Fund,04-Jun-23,Invoiced
ALINA HOMECARE SPECIALIST CARE LTD,"5,116",Supported Accommodation       ,Physical Support              ,Adult Social Care,General Fund,09-Apr-23,Invoiced
ALINA HOMECARE SPECIALIST CARE LTD,"5,121",Supported Accommodation       ,Physical Support              ,Adult Social Care,General Fund,12-Mar-23,Invoiced
ALL CHANGE ARTS,500,Direct Payment To N.S.O       ,Coronation Grants             ,Community Engagement & Wellbeing,General Fund,18-Apr-23,Invoiced
ALL CHANGE ARTS,800,Activities                    ,Mgt & Specialist Servcies     ,Community Engagement & Wellbeing,General Fund,31-May-23,Invoiced
ALL CHANGE ARTS,"1,300",General Fees & Services       ,Equalities Team               ,Community Engagement & Wellbeing,General Fund,15-Feb-23,Invoiced
ALL CHANGE ARTS,"5,000",Direct Payment To N.S.O       ,All Change Arts               ,Community Engagement & Wellbeing,General Fund,05-Apr-23,Invoiced
ALL CHANGE ARTS,"5,500",General Fees & Services       ,Arts Officer                  ,Community Engagement & Wellbeing,General Fund,05-Apr-23,Invoiced
ALL CHANGE ARTS,"6,225",Direct Payment To N.S.O       ,Youth Commissioning           ,Children & Young People,General Fund,05-Apr-23,Invoiced
ALL CHANGE ARTS,"10,000",General Fees & Services       ,CIL Administration            ,Community Wealth Building,General Fund,05-Apr-23,Invoiced
ALL CHANGE ARTS,"40,000",General Fees & Services       ,I-Care -NRPF                  ,Homes & Neighbourhoods,General Fund,23-Jun-23,Invoiced
AllAble Ltd,"1,000",ADVERT-OTHER ADVERTISEMENTS   ,Adopt London Pooled Budget    ,Children & Young People,General Fund,04-Apr-23,Invoiced
AllAble Ltd,"1,500",Software Purchase             ,HB Client Side                ,Community Wealth Building,General Fund,19-May-23,Invoiced
AllAble Ltd,"2,500",General Fees & Services       ,Communications                ,Chief Executives,General Fund,19-May-23,Invoiced
ALLIED PUBLICITY SERVICES (MANCHESTER),959,General Fees & Services       ,Permits & Vouchers            ,Environment & Climate Change,General Fund,28-Mar-23,Invoiced
ALLIED PUBLICITY SERVICES (MANCHESTER),"1,213",General Fees & Services       ,Permits & Vouchers            ,Environment & Climate Change,General Fund,31-May-23,Invoiced
ALLIED PUBLICITY SERVICES (MANCHESTER),"1,448",General Fees & Services       ,Permits & Vouchers            ,Environment & Climate Change,General Fund,28-Feb-23,Invoiced
ALLIED PUBLICITY SERVICES (MANCHESTER),"1,499",General Fees & Services       ,Permits & Vouchers            ,Environment & Climate Change,General Fund,09-May-23,Invoiced
ALLISON LODGE LTD,"4,060",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,01-Mar-23,Invoiced
ALLISON LODGE LTD,"4,350",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,28-Apr-23,Invoiced
ALLISON LODGE LTD,"4,495",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,01-Apr-23,Invoiced
ALLISON LODGE LTD,"4,861",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,31-May-23,Invoiced
ALLISON LODGE LTD,"9,455",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,01-May-23,Invoiced
ALLISON LODGE LTD,"9,654",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,01-May-23,Invoiced
ALLISON LODGE LTD,"9,716",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,01-Mar-23,Invoiced
ALLISON LODGE LTD,"10,757",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,01-Apr-23,Invoiced
ALLPAY LTD,685,Financial Services            ,Council Tax and Business Rates,Resources,General Fund,28-Feb-23,Invoiced
ALLPAY LTD,820,Financial Services            ,Council Tax and Business Rates,Resources,General Fund,31-Mar-23,Invoiced
ALLPAY LTD,"1,044",Financial Services            ,Council Tax and Business Rates,Resources,General Fund,31-May-23,Invoiced
ALLPAY LTD,"1,146",Financial Services            ,Council Tax and Business Rates,Resources,General Fund,30-Apr-23,Invoiced
ALLPAY LTD,"1,904",Financial Services            ,Housing General Expenses      ,Homes & Neighbourhoods,HRA,28-Feb-23,Invoiced
ALLPAY LTD,"2,124",Financial Services            ,Housing General Expenses      ,Homes & Neighbourhoods,HRA,31-Mar-23,Invoiced
ALLPAY LTD,"2,251",Financial Services            ,Housing General Expenses      ,Homes & Neighbourhoods,HRA,30-Apr-23,Invoiced
ALLPAY LTD,"2,304",Financial Services            ,Housing General Expenses      ,Homes & Neighbourhoods,HRA,31-May-23,Invoiced
ALLT ENVIRONMENTAL LTD,840,General Works                 ,52 H'way Rd High Fields works ,Environment & Climate Change,General Fund,23-May-23,Invoiced
ALMEIDA THEATRE CO LTD,500,General Fees & Services       ,11 by 11 Project              ,Community Engagement & Wellbeing,General Fund,13-Mar-23,Invoiced
ALMEIDA THEATRE CO LTD,"2,000",Direct Payment To N.S.O       ,HOLIDAY HUNGER                ,Children & Young People,General Fund,01-Apr-23,Invoiced
Alpha Plus Group,"5,335",Education Bodies              ,Independent School Fees -pre16,Children & Young People,General Fund,18-May-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,507,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,25-Jun-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,509,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,510,Door Entry Works              ,M&E-Electrical & Lifts(Comm)  ,Homes & Neighbourhoods,General Fund,11-Jun-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,513,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,12-Mar-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,513,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,524,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,532,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,534,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,16-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,534,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,16-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,543,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,543,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,09-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,543,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,30-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,549,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,573,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,573,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,575,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,25-Jun-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,582,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,588,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,30-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,590,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,09-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,595,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,602,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,603,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,612,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,30-Apr-23,Invoiced
ALPHATRACK SYSTEMS LIMITED,627,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
