Supplier Name, Net Amount ,Spend Type,Service,Department,Account,Entry Date,Payment type
Remedy Recruitment Group, 513.12 ,Education Bodies              ,Independent School Fees-post16,Children & Young People,General Fund,16 Nov 23,Invoiced
Remedy Recruitment Group, 641.40 ,Education Bodies              ,Independent School Fees-post16,Children & Young People,General Fund,6 Dec 23,Invoiced
Remedy Recruitment Group, 641.40 ,Education Bodies              ,Independent School Fees-post16,Children & Young People,General Fund,12 Dec 23,Invoiced
Remedy Recruitment Group, 641.40 ,Education Bodies              ,Independent School Fees-post16,Children & Young People,General Fund,20 Dec 23,Invoiced
RENAISSANCE PERSONNEL LTD," 6,800.29 ",Supported Accommodation       ,Mental Health Support 18-64   ,Adult Social Services,General Fund,20 Oct 23,Invoiced
RENAISSANCE PERSONNEL LTD," 16,464.00 ",Supported Accommodation       ,Mental Health Support 18-64   ,Adult Social Services,General Fund,20 Oct 23,Invoiced
RENAISSANCE PERSONNEL LTD," 16,464.00 ",Supported Accommodation       ,Mental Health Support 18-64   ,Adult Social Services,General Fund,3 Nov 23,Invoiced
RENAISSANCE PERSONNEL LTD," 20,616.75 ",Supported Accommodation       ,Mental Health Support 18-64   ,Adult Social Services,General Fund,15 Dec 23,Invoiced
RENAISSANCE PERSONNEL LTD," 25,124.00 ",Supported Accommodation       ,Mental Health Support 18-64   ,Adult Social Services,General Fund,20 Oct 23,Invoiced
RENT CONNECT HOUSING LTD," 16,090.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,16 Nov 23,Invoiced
RENT CONNECT HOUSING LTD," 17,280.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,12 Oct 23,Invoiced
RENT CONNECT HOUSING LTD," 18,096.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,5 Dec 23,Invoiced
Reportmyloss.Com, 5.95 ,Software Purchase,Post 16 Progression Team,Community Wealth Building,General Fund,15 Nov 23,Purchase Card
RESOLUTE LEGAL," 5,250.00 ",Costs Awarded Agst The Council,Disrepair team                ,Homes & Neighbourhoods,HRA,17 Oct 23,Invoiced
RESOURCE FOR LONDON, 990.00 ,Hire Of Facilities            ,Chief Executive'S Office      ,Chief Executive,General Fund,4 Oct 23,Invoiced
Resources for Autism, 840.00 ,In-House Support Costs        ,DCS Personal Budgets          ,Children & Young People,General Fund,12 Oct 23,Invoiced
Resources for Autism," 1,512.00 ",Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,23 Nov 23,Invoiced
RESURRECTION POWER&LIVING BREAD MINISTRI, 988.00 ,Direct Payment To N.S.O       ,NLWA LIF                      ,Community Engagement & Wellbeing,General Fund,16 Nov 23,Invoiced
RETHINK," 34,389.00 ",Direct Payment To N.S.O       ,Care Act to Advocacy          ,Adult Social Services,General Fund,19 Oct 23,Invoiced
RETHINK," 34,389.00 ",Direct Payment To N.S.O       ,Care Act to Advocacy          ,Adult Social Services,General Fund,6 Nov 23,Invoiced
RETHINK," 34,389.00 ",Direct Payment To N.S.O       ,Care Act to Advocacy          ,Adult Social Services,General Fund,6 Dec 23,Invoiced
RETHINK," 1,500.00 ",Client Training & Support Serv,Organisational Development    ,Resources,General Fund,13 Nov 23,Invoiced
RETHINK," 1,600.00 ",Client Training & Support Serv,Organisational Development    ,Resources,General Fund,11 Oct 23,Invoiced
RETHINK, 977.50 ,Direct Payment To N.S.O       ,M.Health Awareness Training   ,Public Health,General Fund,11 Dec 23,Invoiced
RETHINK," 1,227.50 ",Direct Payment To N.S.O       ,Support after Suicide Service ,Public Health,General Fund,2 Oct 23,Invoiced
RETHINK," 1,227.50 ",Direct Payment To N.S.O       ,Support after Suicide Service ,Public Health,General Fund,6 Dec 23,Invoiced
RETHINK," 38,443.37 ",Direct Payment To N.S.O       ,M.Health Awareness Training   ,Public Health,General Fund,5 Oct 23,Invoiced
Rewire your Future, 525.00 ,Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,16 Nov 23,Invoiced
Rewire your Future , 875.00 ,Private Sector Provision      ,RAA Adoption Support Fund     ,Children & Young People,General Fund,16 Nov 23,Invoiced
REXEL UK LTD," 1,448.84 ",Purchases General             ,1 Cottage Road                ,Community Wealth Building,General Fund,16 Oct 23,Invoiced
REYOOZ LTD, 970.00 ,General Fees & Services       ,Future Work Project           ,Community Wealth Building,General Fund,20 Dec 23,Invoiced
REYOOZ LTD," 1,558.00 ",General Fees & Services       ,Future Work Project           ,Community Wealth Building,General Fund,20 Dec 23,Invoiced
REYOOZ LTD," 2,090.00 ",General Fees & Services       ,Future Work Project           ,Community Wealth Building,General Fund,20 Dec 23,Invoiced
REYOOZ LTD," 2,912.00 ",General Fees & Services       ,Future Work Project           ,Community Wealth Building,General Fund,7 Dec 23,Invoiced
Rgd - Ecom, 2.52 ,Purchases General,Housing Investigations Team,Homes & Neighbourhoods,HRA,13 Nov 23,Purchase Card
RIBBONFISH LTD," 5,225.00 ",Software Purchase             ,ICT Projects                  ,Resources,General Fund,17 Oct 23,Invoiced
RICHARD WILKINSON & CO, 624.82 ,Consumable Materials          ,Education Library Service     ,Community Engagement & Wellbeing,General Fund,7 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD, 588.33 , Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,27 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD, 612.00 , Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD, 724.16 , Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD, 792.16 , Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,019.65 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,124.13 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,255.00 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,348.40 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,490.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,23 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,496.00 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,534.00 ",Purchases General             ,Thriving Neighbourhoods       ,Homes & Neighbourhoods,HRA,17 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,647.70 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,23 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,765.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 1,871.60 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,160.00 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,312.00 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,455.00 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,485.00 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,527.34 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,673.71 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,770.00 ",Purchases General             ,East Team - Caretakers        ,Homes & Neighbourhoods,HRA,5 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,893.48 ",General Works                 ,Thriving Neighbourhoods       ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,917.94 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,985.00 ",Purchases General             ,East Team - Caretakers        ,Homes & Neighbourhoods,HRA,5 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 3,145.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 3,150.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 3,215.00 ",Purchases General             ,East Team - Caretakers        ,Homes & Neighbourhoods,HRA,5 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 3,232.60 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 3,285.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,7 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 3,395.00 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 3,840.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,5 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 4,410.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 4,452.15 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 4,625.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 6,028.57 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 6,505.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,5 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 6,658.37 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 6,725.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 6,763.15 ", Responsive Repairs           ,In-house Repairs Contract Mgt ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 6,971.92 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 7,081.09 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 7,255.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 7,735.63 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 7,745.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,10 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 7,870.58 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 7,954.09 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 8,585.18 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 8,649.42 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 8,675.15 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 8,920.40 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 9,005.58 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 9,155.52 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 9,258.65 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 10,465.00 ", Special Contractors          ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,2 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 11,522.92 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 11,848.61 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 11,999.50 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 12,092.17 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 12,572.04 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 12,881.59 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 13,135.95 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 13,498.13 ",Purchases General             ,Thriving Neighbourhoods       ,Homes & Neighbourhoods,HRA,7 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 13,836.52 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 14,551.11 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 14,613.51 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 14,634.23 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 14,832.20 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
RICHWELL CONSTRUCTION LTD," 14,850.00 ",Purchases General             ,Thriving Neighbourhoods       ,Homes & Neighbourhoods,HRA,1 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 15,060.00 ",Purchases General             ,Thriving Neighbourhoods       ,Homes & Neighbourhoods,HRA,4 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 15,520.31 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 15,954.65 ",Purchases General             ,Thriving Neighbourhoods       ,Homes & Neighbourhoods,HRA,4 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 15,982.61 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 16,863.76 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 21,446.04 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
RICHWELL CONSTRUCTION LTD," 24,398.38 ", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 2,058.76 ",General Works                 ,Sark House env imps           ,Community Engagement & Wellbeing,HRA,18 Oct 23,Invoiced
RICHWELL CONSTRUCTION LTD," 16,539.09 ",General Works                 ,Haslam & Horsefield env imps  ,Community Engagement & Wellbeing,HRA,28 Sep 23,Invoiced
RICHWELL CONSTRUCTION LTD," 17,787.57 ",General Works                 ,Sark House env imps           ,Community Engagement & Wellbeing,HRA,28 Sep 23,Invoiced
RICHWELL CONSTRUCTION LTD," 18,388.13 ",General Works                 ,Margery Est Environmental imps,Community Engagement & Wellbeing,HRA,20 Oct 23,Invoiced
