Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,30/05/2023,37.71
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,1066.56
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,844.8
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,559.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,559.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,432.96
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,258.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,52.8
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,823.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,781.44
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,517.44
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,390.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,359.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,359.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,316.8
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,242.88
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,982.08
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,84.48
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,380.16
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,306.24
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,105.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,1056
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,549.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,327.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,316.8
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,279.84
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,47.52
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,813.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,813.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,792
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,813.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,813.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,813.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,633.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,190.08
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,63.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,-19.08
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,369.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,285.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,HARBEX NURSING & CARE,Services to People,Care Payments,30/05/2023,781.56
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,549.12
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,42.24
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,528
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,422.4
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,390.72
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,390.72
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,221.76
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,190.08
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,105.6
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,84.48
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,5.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,5.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,464.64
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,63.36
Social Care Services,HSL Care Ltd,Services to People,Care Payments,30/05/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,955.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,897.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,823.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,823.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,813.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,813.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,696.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,654.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,649.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,644.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,644.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,580.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,570.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,549.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,528
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,506.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,485.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,480.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,464.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,454.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,432.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,422.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,380.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,327.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,242.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,236.09
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,168.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,142.56
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,108.62
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,95.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,95.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,21.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,733.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,586.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,575.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,575.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,575.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,422.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,253.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,253.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,232.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,216.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,116.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,440
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,30/05/2023,792
Social Care Services,Helping Hands,Services to People,Care Payments,30/05/2023,3588.48
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,701.4
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,631.26
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,360.72
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,300.6
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,280.56
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,280.56
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,150.3
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,140.28
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,40.08
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,30/05/2023,40.08
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,350.7
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,80.16
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,80.16
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,20.04
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,12.88
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,551.1
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,551.1
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,120.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,420.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,100.2
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,80.16
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,60.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,721.44
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,721.44
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,150.3
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1122.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1122.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1122.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1122.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1122.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1122.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,1014.72
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,841.68
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,652.32
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,652.32
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,631.26
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,631.26
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,450.9
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,420.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,362.4
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,362.4
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,144.96
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,144.96
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-18.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-45.3
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-63.42
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-63.42
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-70.14
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-90.6
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-126.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-126.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-126.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-126.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-317.1
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-490.98
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-887.88
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-887.88
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-887.88
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-981.96
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-981.96
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-1766.7
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-1775.76
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,-1775.76
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,30/05/2023,400.8
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,1013.76
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,960.96
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,887.04
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,749.76
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,200
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,200
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,158.4
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,84.48
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,75
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,75
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,47.52
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,126.72
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,168.96
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,696.96
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,617.76
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,617.76
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,454.08
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,401.28
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,390.72
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,274.56
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,179.52
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,147.84
Social Care Services,Bluebird Care,Services to People,Care Payments,30/05/2023,-147.84
