Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Services to Place,Information and Communications Technology,06/11/2023,1190
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Services to Place,Information and Communications Technology,06/11/2023,170
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Services to People,Information and Communications Technology,06/11/2023,595
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Services to People,Information and Communications Technology,06/11/2023,85
Design Services,FUTURE DESIGN CONSULTANTS,Corporate and Support Services,Professional Fees,06/11/2023,810
Insurance Services,Arthur J. Gallagher Ins (Acturis),Services to People,Professional Fees,06/11/2023,5059.64
Legal Services,Gateley Legal,Corporate and Support Services,Legal Fees,06/11/2023,2000
Finance / Accountancy Services,Oxygen Finance Limited,Corporate and Support Services,Fees and Charges,06/11/2023,1111.97
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,07/11/2023,525
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,07/11/2023,787.5
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,07/11/2023,1050
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,07/11/2023,975
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,07/11/2023,600
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,07/11/2023,525
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,07/11/2023,675
ICT Supplies,Elementary Technology Ltd,Services to People,Information and Communications Technology,07/11/2023,1595
ICT Supplies,Elementary Technology Ltd,Services to People,Information and Communications Technology,07/11/2023,450
ICT Supplies,Elementary Technology Ltd,Services to People,Information and Communications Technology,07/11/2023,2495
ICT Supplies,Elementary Technology Ltd,Services to People,Information and Communications Technology,07/11/2023,100
ICT Consultancy / Support,Getech,Corporate and Support Services,Information and Communications Technology,07/11/2023,2896
ICT Consultancy / Support,Getech,Corporate and Support Services,Information and Communications Technology,07/11/2023,240
ICT Consultancy / Support,Getech,Corporate and Support Services,Information and Communications Technology,07/11/2023,80
Landscape / Gardening,PR ENGLAND & SONS LTD,Services to Place,Supplies and services,07/11/2023,90
Landscape / Gardening,PR ENGLAND & SONS LTD,Services to Place,Supplies and services,07/11/2023,265
Landscape / Gardening,PR ENGLAND & SONS LTD,Services to Place,Supplies and services,07/11/2023,85
Landscape / Gardening,PR ENGLAND & SONS LTD,Services to Place,Supplies and services,07/11/2023,198
Translation / Interpreter,MANCHESTER DEAF CENTRE LTD,Services to People,Professional Fees,07/11/2023,4938.42
Construction / Building Services,W J North Limited,Services to Place,Highways Maintenance,07/11/2023,2658.3
Construction / Building Services,Jones Lighting Ltd,Services to Place,Highways Maintenance,07/11/2023,5511.95
Construction / Building Services,Jones Lighting Ltd,Services to Place,Highways Maintenance,07/11/2023,787.38
Construction / Building Services,Jones Lighting Ltd,Services to Place,Highways Maintenance,07/11/2023,692.58
Construction / Building Services,Jones Lighting Ltd,Services to Place,Highways Maintenance,07/11/2023,4057.1
Education Services,TSOM Mentoring LTD,Services to People,Fees and Charges,08/11/2023,1295
Professional / Consultancy Services,MICHAEL DYSON ASSOCIATES LTD,Services to Place,Capital Expenditure - Works,08/11/2023,2073.71
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,1500
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,600
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,600
Engineering Services,Atkins Limited,Services to Place,Professional Fees,08/11/2023,8701
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,1350
Engineering Services,Atkins Limited,Services to Place,Professional Fees,08/11/2023,6780
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,1350
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,1200
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,1300
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,950
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,1100
Legal Services,Mr Neil Christian - Legal/Law,Corporate and Support Services,Professional Fees,08/11/2023,600
Recruitment / Staffing,VENN GROUP,Corporate and Support Services,Salaries,08/11/2023,2799.3
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,500
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,08/11/2023,725
Communications and Technology,everyLIFE Technologies Limited,Services to People,Information and Communications Technology,08/11/2023,640
Health Advice / Awareness,AlphaBiolabs,Services to People,Furniture and Equipment,08/11/2023,500
Health Advice / Awareness,AlphaBiolabs,Services to People,Furniture and Equipment,08/11/2023,14.5
Facilities Management,Anglian Water Business (National) t,Services to People,Utilities,08/11/2023,886.01
Postal / Mail / Courier Services,Whistl UK Limited,Corporate and Support Services,Office Expenses,08/11/2023,1238.37
Legal Services,Brabners LLP,Corporate and Support Services,Legal Fees,08/11/2023,1750
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,08/11/2023,15635
Professional / Consultancy Services,Constellia Public Limited,Corporate and Support Services,Repairs and Maintenance,08/11/2023,2360.37
Utilities,Drax Energy Solutions Ltd,Services to People,Utilities,08/11/2023,2029.24
Office Equipment,H JENKINSON & CO LTD,Corporate and Support Services,Furniture and Equipment,08/11/2023,13649.92
Office Equipment,H JENKINSON & CO LTD,Corporate and Support Services,Furniture and Equipment,08/11/2023,-13649.92
Office Equipment,H JENKINSON & CO LTD,Corporate and Support Services,Furniture and Equipment,08/11/2023,13649.92
Office Equipment,H JENKINSON & CO LTD,Corporate and Support Services,Furniture and Equipment,08/11/2023,5657.35
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,09/11/2023,675
Psychology / Assessment Services,Gateway Psychology Ltd,Services to People,Fees and Charges,09/11/2023,525
Social Care Services,THE TOGETHER TRUST CENTRE,Services to People,Care Payments,09/11/2023,673.92
Social Care Services,THE TOGETHER TRUST CENTRE,Services to People,Care Payments,09/11/2023,673.92
Social Care Services,THE TOGETHER TRUST CENTRE,Services to People,Care Payments,09/11/2023,673.92
Social Care Services,THE TOGETHER TRUST CENTRE,Services to People,Care Payments,09/11/2023,673.92
Cafe / Bar / Food Outlet,Mosaic Bramall Ltd,Corporate and Support Services,Expenses and Allowances,09/11/2023,5395.6
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,09/11/2023,5415.3
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,09/11/2023,5415.3
Software Supplier,PHOENIX SOFTWARE LTD,Services to Place,Information and Communications Technology,09/11/2023,548.55
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,09/11/2023,10800
Housing Services,STOCKPORT HOMES LTD,Services to Place,Repairs and Maintenance,09/11/2023,1205.12
Transport and Travel,Maxine Lee t/a 1919 TAXI & MINIBUSE,Services to People,Leasing /Transport Hire,09/11/2023,1100
Construction / Building Services,Totally Local Company Ltd,Services to People,Salaries,09/11/2023,792.91
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Supplies and services,09/11/2023,3361.69
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Supplies and services,09/11/2023,4444.08
Printing Services,Paragon CPS Ltd,Corporate and Support Services,Publicity and Promotion,09/11/2023,633.84
Entertainment Services,John Scanlan t/a Leaf Promotions,Services to Place,Fees and Charges,09/11/2023,2250
Building Services,W H Good Ltd,Corporate and Support Services,Repairs and Maintenance,09/11/2023,95968.99
Further and Higher Education,UNIVERSITY OF MANCHESTER,Services to People,Furniture and Equipment,09/11/2023,-10000
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,09/11/2023,-3533.87
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,09/11/2023,-3960.03
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,09/11/2023,-3533.87
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,09/11/2023,3533.87
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,09/11/2023,3960.03
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,09/11/2023,3533.87
Environmental Services,Stantec UK Ltd,Services to Place,Repairs and Maintenance,09/11/2023,3840
Books / Magazines / Media,Newsquest Media Group,Services to People,Staff Training,09/11/2023,900
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Fees and Charges,09/11/2023,840
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Fees and Charges,09/11/2023,840
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Fees and Charges,09/11/2023,560
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to Place,Fees and Charges,09/11/2023,673.92
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,10/11/2023,5415.3
Social Care Services,Seashell Trust,Services to People,Third party payments - Private/Voluntary Sector,10/11/2023,6385
Postal / Mail / Courier Services,Quadient UK Ltd,Corporate and Support Services,Office Expenses,10/11/2023,1269.45
Construction / Building Services,Totally Local Company Ltd,Services to Place,Grounds Maintenance,10/11/2023,900
Construction / Building Services,Totally Local Company Ltd,Services to Place,Repairs and Maintenance,10/11/2023,1000
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,10/11/2023,8181.68
Disability Support,PURE INNOVATIONS LTD,Services to People,Fees and Charges,10/11/2023,38000
Activities and Events Provision,Child Safety Media,Services to People,Fees and Charges,10/11/2023,4000
Charity/Third Sector,Active Communities Experiences Ltd,Services to People,Professional Fees,10/11/2023,9000
Health Services,Boost Wellbeing CIC,Corporate and Support Services,Third party payments - Private/Voluntary Sector,10/11/2023,6514.75
Health Services,Boost Wellbeing CIC,Corporate and Support Services,Third party payments - Private/Voluntary Sector,10/11/2023,1750
Health Services,Boost Wellbeing CIC,Corporate and Support Services,Third party payments - Private/Voluntary Sector,10/11/2023,225
Psychology / Assessment Services,K A Walker t/a The Summerhouse Ther,Services to People,Fees and Charges,10/11/2023,2253.5
Postal / Mail / Courier Services,ROYAL MAIL,Corporate and Support Services,Office Expenses,10/11/2023,1051.39
Postal / Mail / Courier Services,ROYAL MAIL,Corporate and Support Services,Office Expenses,10/11/2023,513.59
Education Services,Assoc Board of Royal Schools of Mus,Services to People,Fees and Charges,10/11/2023,3087
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,10/11/2023,3580
Digital / Media Services,FUTURE EVERYTHING CIC,Services to Place,Professional Fees,10/11/2023,8000
Trainer / Facilitator,Make a Difference t/a Nadia Ali,Corporate and Support Services,Third party payments - Private/Voluntary Sector,10/11/2023,1750
Welfare Services,Manchester Occupational Therapy Ser,Services to People,Professional Fees,10/11/2023,718.87
Client/Customer (Non-Trade),*Redact - Personal Information,Corporate and Support Services,Legal Fees,10/11/2023,575
Software Supplier,PHOENIX SOFTWARE LTD,Corporate and Support Services,Information and Communications Technology,10/11/2023,7672.32
Activities and Events Provision,REMEDI - RESTORATIVE SERVICES,Services to People,Fees and Charges,10/11/2023,3949.66
Postal / Mail / Courier Services,Whistl UK Limited,Corporate and Support Services,Office Expenses,10/11/2023,664.34
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Fees and Charges,10/11/2023,700
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Fees and Charges,10/11/2023,700
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Fees and Charges,10/11/2023,560
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Professional Fees,10/11/2023,1155
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Professional Fees,10/11/2023,1575
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Fees and Charges,10/11/2023,560
Social Care Services,Tiptoes Child Therapy Services Ltd,Services to People,Fees and Charges,10/11/2023,560
