Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,52.41
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,41.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,431.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,371.62
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,351.73
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,449.63
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,390
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,194.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,179.85
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,46.83
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,456.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,367.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,367.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-24.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-24.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-24.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-24.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,47.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,367.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,334.62
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,167.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,882.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,87.44
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,82.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,544.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,233.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,33.77
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,456.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,334.62
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,167.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-9.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,-59.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,30/06/2023,183.78
