Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name ,Pro Class ID,Pro Class Description,Description of Goods or Service,Directorate / Service / Department,Expense Type,Expense Area,Net Order Value
11.11.2014,7500165294,13,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�169.50
11.11.2014,7500165294,14,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�512.00
11.11.2014,7500165294,15,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�68.50
11.11.2014,7500165294,16,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�157.50
11.11.2014,7500165294,17,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�105.00
11.11.2014,7500165294,18,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�184.00
11.11.2014,7500165294,19,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�922.00
11.11.2014,7500165294,20,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�142.00
11.11.2014,7500165294,21,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�460.00
11.11.2014,7500165294,22,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�472.00
11.11.2014,7500165294,23,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�43.25
11.11.2014,7500165294,24,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�105.00
11.11.2014,7500165294,25,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�248.25
11.11.2014,7500165294,26,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�75.50
11.11.2014,7500165294,27,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�80.00
11.11.2014,7500165294,28,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�89.00
11.11.2014,7500165294,29,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�91.00
11.11.2014,7500165294,30,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�102.50
11.11.2014,7500165294,31,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�177.00
11.11.2014,7500165294,32,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�16.00
11.11.2014,7500165294,33,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�217.50
11.11.2014,7500165294,34,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�192.00
11.11.2014,7500165294,35,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�45.50
11.11.2014,7500165294,36,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�45.50
11.11.2014,7500165294,37,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�59.00
11.11.2014,7500165294,38,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�123.50
11.11.2014,7500165294,39,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�89.00
11.11.2014,7500165294,40,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�105.00
11.11.2014,7500165294,41,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�40.00
11.11.2014,7500165294,42,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�62.00
11.11.2014,7500165294,43,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�40.00
11.11.2014,7500165294,44,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�74.00
11.11.2014,7500165294,45,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�578.50
11.11.2014,7500165294,46,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�109.25
11.11.2014,7500165294,47,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�185.00
11.11.2014,7500165294,48,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�96.25
11.11.2014,7500165294,49,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�358.00
11.11.2014,7500165294,50,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�201.50
11.11.2014,7500165294,51,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�201.50
11.11.2014,7500165294,52,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�72.00
11.11.2014,7500165294,53,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�107.00
11.11.2014,7500165294,54,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�98.50
11.11.2014,7500165294,55,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�43.25
11.11.2014,7500165294,56,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�52.50
11.11.2014,7500165294,57,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�145.75
11.11.2014,7500165294,58,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�53.00
11.11.2014,7500165294,59,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�75.25
11.11.2014,7500165294,60,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�45.50
11.11.2014,7500165294,61,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�71.00
11.11.2014,7500165294,62,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�32.00
11.11.2014,7500165294,63,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�43.25
11.11.2014,7500165294,64,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�389.25
11.11.2014,7500165294,65,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�86.00
11.11.2014,7500165294,66,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�118.50
11.11.2014,7500165294,67,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�56.00
11.11.2014,7500165294,68,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�56.00
11.11.2014,7500165294,69,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�62.00
11.11.2014,7500165294,70,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�93.00
11.11.2014,7500165294,71,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�102.50
11.11.2014,7500165294,72,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�45.50
11.11.2014,7500165294,73,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�59.25
11.11.2014,7500165294,74,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�52.50
11.11.2014,7500165294,75,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�248.50
11.11.2014,7500165294,76,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�357.25
11.11.2014,7500165294,77,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�43.25
11.11.2014,7500165294,78,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�75.50
11.11.2014,7500165294,79,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�236.00
11.11.2014,7500165294,80,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�56.00
11.11.2014,7500165294,81,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�210.00
11.11.2014,7500165294,82,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,October 2014 works,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�28.00
11.11.2014,7500165322,1,140577,R Purcell Civil Eng Contractors LTD,391410,WORKS - CONSTRUCTION : Roads : Construction,Purcell Highways Rep,EGEI,EXTERNAL DAY-TO-DAY,HIGH/DRAIN WORKS MGT,"�33,669.00"
11.11.2014,7500165326,1,134900,Trafford Housing Trust,321000,SOCIAL CARE SERVICES : Adult,Telcare Charges Oct,CFW,CONTRIB EXT PROJECTS,Community Alarms,"�14,548.82"
11.11.2014,7500165331,1,147974,Gulliver's Truck Hire Ltd,381600,VEHICLES : Vehicle Leasing,Vehicle Hire - TTP50,EGEI,EXT VEH & PLANT HIR,EN:TM LARGE SWEEP,"�7,100.00"
11.11.2014,7500165338,1,152453,"Knight, Kavanagh & Page",152100,CONSULTANCY : Strategic Planning,Work undertaken for,T & R ,REGIONAL PLANNING GUIDANCE,Programme Office,"�3,950.00"
11.11.2014,7500165338,2,152453,"Knight, Kavanagh & Page",152100,CONSULTANCY : Strategic Planning,Work undertaken for,T & R ,REGIONAL PLANNING GUIDANCE,Programme Office,"�4,650.00"
11.11.2014,7500165338,3,152453,"Knight, Kavanagh & Page",152100,CONSULTANCY : Strategic Planning,Work undertaken for,T & R ,REGIONAL PLANNING GUIDANCE,Programme Office,"�4,650.00"
12.11.2014,7500165370,1,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�2,535.33"
12.11.2014,7500165370,2,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�4,418.67"
12.11.2014,7500165370,3,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�5,356.00"
12.11.2014,7500165370,4,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�2,579.33"
12.11.2014,7500165370,5,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�8,078.67"
12.11.2014,7500165370,6,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�4,046.67"
12.11.2014,7500165370,7,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�3,599.67"
12.11.2014,7500165370,8,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�2,978.67"
12.11.2014,7500165370,9,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�2,423.33"
12.11.2014,7500165370,10,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�4,151.00"
12.11.2014,7500165370,11,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�8,579.00"
12.11.2014,7500165370,12,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�2,535.33"
12.11.2014,7500165370,13,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�4,418.67"
12.11.2014,7500165370,14,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�5,356.00"
12.11.2014,7500165370,15,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�2,579.33"
12.11.2014,7500165370,16,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�8,078.67"
12.11.2014,7500165370,17,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�4,046.67"
12.11.2014,7500165370,18,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�3,599.67"
12.11.2014,7500165370,19,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�2,978.67"
12.11.2014,7500165370,20,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�2,423.33"
12.11.2014,7500165370,21,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�4,151.00"
12.11.2014,7500165370,22,136851,Trafford College,171010,EDUCATION : Services : Adult & Further Education,Redacted Personal Data,CFW,NON MAINT SCH FEES,Post 16 - Element 3,"�8,579.00"
12.11.2014,7500165385,1,150269,Health Diagnostics Ltd,311000,MEDICAL : Consumables,Health Check Pharmac,CFW,MEDICAL REQUISITES,NHS HEALTH CHECKS,"�9,278.00"
12.11.2014,7500165395,1,139174,City Illuminations Limited,181700,ENVIRONMENT : Street Lighting,Festive Lights 2014,EGEI,EXTERNAL DAY-TO-DAY,XMAS LIGHTS,"�59,590.00"
12.11.2014,7500165395,2,139174,City Illuminations Limited,181700,ENVIRONMENT : Street Lighting,Festive Lights 2014,EGEI,EXTERNAL DAY-TO-DAY,XMAS LIGHTS,�335.00
12.11.2014,7500165396,1,106560,Bethell Construction Ltd,391111,WORKS - CONSTRUCTION : Buildings : Maintenance,"Br No 010, Crossford",EGEI,A&M PAY TO CONTRACTO,Capital Schemes,"�50,000.00"
12.11.2014,7500165403,1,151306,EE Ltd T/A Orange EE (Airtime),271800,ICT : Telecommunications - Mobile,Nov Mobile Data Char,T & R ,MOBILE COMMUNICATION,EG:IT EQUIPMENT,�677.00
12.11.2014,7500165403,2,151306,EE Ltd T/A Orange EE (Airtime),271800,ICT : Telecommunications - Mobile,Nov Mobile Data Char,T & R ,MOBILE COMMUNICATION,EG:IT EQUIPMENT,�904.74
12.11.2014,7500165403,3,151306,EE Ltd T/A Orange EE (Airtime),271800,ICT : Telecommunications - Mobile,Nov Mobile Data Char,T & R ,MOBILE COMMUNICATION,EG:IT EQUIPMENT,�601.33
12.11.2014,7500165403,4,151306,EE Ltd T/A Orange EE (Airtime),271800,ICT : Telecommunications - Mobile,Nov Mobile Charges (,T & R ,MOBILE COMMUNICATION,EG:IT EQUIPMENT,"�7,874.97"
12.11.2014,7500165403,5,151306,EE Ltd T/A Orange EE (Airtime),271800,ICT : Telecommunications - Mobile,Nov Mobile Charges (,T & R ,MOBILE COMMUNICATION,EG:IT EQUIPMENT,�151.22
12.11.2014,7500165408,1,151771,Springboard Research Ltd,151000,CONSULTANCY : Business,Footfall Monitor (2,EGEI,CENTRAL/ONE-OFF INITIATIVES,TOWN TEAM ALTRINCHAM,"�1,950.00"
12.11.2014,7500165408,2,151771,Springboard Research Ltd,151000,CONSULTANCY : Business,Footfall Monitor (3,EGEI,CENTRAL/ONE-OFF INITIATIVES,TOWN TEAM ALTRINCHAM,"�1,950.00"
12.11.2014,7500165408,3,151771,Springboard Research Ltd,151000,CONSULTANCY : Business,Footfall Monitor (4,EGEI,CENTRAL/ONE-OFF INITIATIVES,TOWN TEAM ALTRINCHAM,"�1,950.00"
12.11.2014,7500165441,1,146408,Eric Charlesworth Ltd,192212,FACILITIES MGT : Security : Equipment,Woodheys Primary Sch,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,"�6,934.87"
13.11.2014,7500165548,1,150881,NHS Trafford CCG,311600,MEDICAL : Services,Recharge - secondmen,CFW,EXT PROJECT MAN,Capital Schemes,"�5,046.00"
14.11.2014,7500165554,1,153230,Purcell Miller Tritton LLP,151000,CONSULTANCY : Business,purcell b/drive cumu,EGEI,SUPPLIES/SERVICES,HIGH/DRAIN WORKS MGT,"�33,542.50"
13.11.2014,7500165561,1,152611,Hanzak Ltd,311400,MEDICAL : Fees,DoLS MHA Assessments,CFW,MEDICAL FEES,SAFEGUARDING ADULTS,"�24,000.00"
13.11.2014,7500165561,2,152611,Hanzak Ltd,311400,MEDICAL : Fees,DoLS MHA Assessments,CFW,MEDICAL FEES,SAFEGUARDING ADULTS,"�2,500.00"
14.11.2014,7500165573,1,128258,British Telecommunications Ltd,271700,ICT : Telecommunications - Fixed,PSTN Line Rental BT,T & R ,TELEPHONES - RENTALS,EG:IT EQUIPMENT,"�3,958.02"
14.11.2014,7500165573,2,128258,British Telecommunications Ltd,271700,ICT : Telecommunications - Fixed,PSTN Call Charges BT,T & R ,TELEPHONES - CALLS,EG:IT EQUIPMENT,"�1,667.60"
14.11.2014,7500165573,3,128258,British Telecommunications Ltd,271700,ICT : Telecommunications - Fixed,PSTN Installation Co,T & R ,TELEPHONES - INSTALL,EG:IT EQUIPMENT,�51.49
14.11.2014,7500165573,4,128258,British Telecommunications Ltd,271700,ICT : Telecommunications - Fixed,PSTN Installtion BT,T & R ,TELEPHONES - INSTALL,EG:IT EQUIPMENT,�100.90
