DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ROSE MOUNT SUPPORTED LIVING LTD,05/11/2024,00146944,609581,799.37,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ROSE MOUNT SUPPORTED LIVING LTD,05/11/2024,00146944,609582,557.70,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,05/11/2024,00146950,609585,"-2,074.86",Central OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,05/11/2024,00146950,609586,"-2,065.21",Central OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,05/11/2024,00146950,609587,"1,716.06",Central OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,05/11/2024,00146950,609588,"1,716.06",Central OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,05/11/2024,00146950,609589,"2,065.21",Central OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,05/11/2024,00146950,609590,"2,074.86",Central OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,05/11/2024,00146355,609595,"1,209.76",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,05/11/2024,00146355,609596,"1,339.80",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,05/11/2024,00146355,609597,"2,106.18",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609601,594.88,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609602,595.00,Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609613,595.00,Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609617,594.88,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609620,"1,264.12",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609621,594.88,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609622,743.60,Central/East MH Memory Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609623,594.88,West/South MH Memory Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609624,"1,189.76",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609626,594.88,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609627,743.60,Central OP (over 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609629,"1,561.56",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609630,844.92,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609632,"7,555.80",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609633,844.92,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609635,715.72,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609636,844.92,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609638,"1,375.66",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609639,844.92,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609641,844.92,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609642,"6,692.40",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609644,"9,518.08",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609645,844.92,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609647,503.72,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609648,844.92,Ordinary Lives Sensory Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609650,844.92,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609651,"6,260.52",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609653,"7,343.05",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609654,844.92,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609656,"7,555.80",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609657,844.92,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609660,844.92,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609662,"1,115.40",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609663,872.52,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609664,"1,951.95",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609666,"1,561.56",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609668,"1,636.16",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609669,"1,952.20",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609671,"1,331.26",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609673,"1,890.24",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609675,"2,342.34",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609676,"1,809.18",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609678,"7,555.80",Ordinary Lives LD Support (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609679,"3,338.60",Ordinary Lives LD Support (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609681,863.52,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609682,"3,778.48",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609683,"1,669.36",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609685,"3,778.48",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609686,863.52,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,05/11/2024,00146379,609687,"1,669.36",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,WISE HOME CARE LIMITED,05/11/2024,00147306,609690,"1,284.92",East OP (over 65) Memory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,WISE HOME CARE LIMITED,05/11/2024,00147306,609691,"1,563.52",East OP (over 65) Memory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,WISE HOME CARE LIMITED,05/11/2024,00147306,609692,"1,971.20",Central OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,WISE HOME CARE LIMITED,05/11/2024,00147306,609694,"1,274.52",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WISE HOME CARE LIMITED,05/11/2024,00147306,609695,557.20,Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WISE HOME CARE LIMITED,05/11/2024,00147306,609696,557.20,Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609699,"1,511.16",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609700,906.68,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609701,"2,662.52",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609702,"3,246.04",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609703,"4,599.28",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609704,"15,111.60",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609705,892.32,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609707,"7,807.80",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609708,"4,684.68",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,05/11/2024,00147259,609709,"7,807.80",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
