DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,WESTERN CARS CO,04/06/2024,106111,451367,"1,495.00",Fostering Allowances,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REASEHEATH COLLEGE,04/06/2024,107284,451373,"1,370.00",Post 16 LDD,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REASEHEATH COLLEGE,04/06/2024,107284,451374,"1,146.10",Post 16 LDD,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,JUNIPER TRAINING LIMITED,04/06/2024,107037,451376,"2,822.00",Post 16 LDD,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,JUNIPER TRAINING LIMITED,04/06/2024,107037,451377,"4,144.00",Post 16 LDD,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TEACHING PERSONNEL LTD.,04/06/2024,106120,451378,"4,882.72",Out of Authority Education Placements - Other Costs,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,SUNBELT RENTALS LIMITED,04/06/2024,106818,451381,"1,022.96",Grounds Maintenance,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,CONSTRUCTION SKILL TRAINING SOLUTIONS,04/06/2024,106489,451384,"1,050.00",Highways Maintenance - General,40 - SME,SME
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,DERBY GRAMMAR SCHOOL TRUST LTD,04/06/2024,106297,451385,"9,130.75",Independent School Education Placements,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Regeneration and Economic Growth,Economic Growth,INVENTYA LIMITED,04/06/2024,107289,451386,"4,000.00",Economic Regeneration,10 - Company,Company
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,04/06/2024,106754,451389,"1,585.42",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,04/06/2024,106754,451390,"6,614.46",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,04/06/2024,106754,451391,"3,315.39",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,04/06/2024,106754,451392,"4,793.17",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,04/06/2024,106754,451393,"1,339.92",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,04/06/2024,106754,451394,"5,797.43",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,04/06/2024,106754,451395,938.96,Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,04/06/2024,106754,451396,"5,541.93",Highways Maintenance Works,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,TETRA TECH LIMITED,04/06/2024,107205,451397,"150,000.00",Our City Our River - Package 2,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,HALSALL LLOYD LLP,04/06/2024,107081,451398,"2,906.40",Pre-Development Costs: Shaftesbury Crescent,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,HALSALL LLOYD LLP,04/06/2024,107081,451400,650,Pre-Development Costs: Shaftesbury Crescent,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Legal Services,Legal Services,MARTIN LEE & CO SOLICITORS,04/06/2024,107218,451401,806.08,Corporate Services - Legal,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Culture, Business Development & Tourism",GL EVENTS UK LIMITED,04/06/2024,106923,451403,"6,393.75",Derby Live - Outdoor Events,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Sexual Health,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,04/06/2024,106214,451405,"2,134.80",Genitourinary Medicine Services (GUM) - Out Of Area,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,METHODIST HOMES (MHA),04/06/2024,107296,451419,"110,000.00",Our City Our River,10 - Company,Company
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,04/06/2024,106689,451420,"1,000.00",Legal Fees,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PHILLIP DOUGHTY CONSULTANCY,04/06/2024,106248,451421,"1,020.00",DASH Project,60 - Sole Trader,Sole Trader
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,REDACTED,04/06/2024,106710,451424,"2,476.00",Appointeeships (SSGA0135),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,04/06/2024,106752,451427,700,Housing Options (Private),40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,TARBY CONSTRUCTION LTD,04/06/2024,106423,451428,"3,208.24",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Traffic & Transportation,Traffic and Transport other,SWARCO UK AND IRELAND LTD,04/06/2024,107072,451431,"53,905.95",Clean Air Zone,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,04/06/2024,107080,451436,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,04/06/2024,107080,451437,840,Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,04/06/2024,106871,451438,540,Legal Fees,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Early Help Services Locality 3/4,SJT PROPERTY SERVICES,04/06/2024,107080,451439,840,Unsupported Foreign Nationals,60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,04/06/2024,106752,451451,560,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,04/06/2024,107080,451452,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,04/06/2024,107080,451458,840,Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,04/06/2024,107080,451460,"1,680.00",Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Quality Standards and Performance,NATIONAL GOVERNANCE ASSOCIATION,04/06/2024,106791,451461,"4,056.00",Governor Support,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,04/06/2024,107080,451464,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,04/06/2024,107080,451465,840,Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PEAK ASSOCIATES,04/06/2024,106237,451466,"2,574.00",Legal Fees,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106750,451469,877.56,Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106750,451470,"1,727.44",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,04/06/2024,106629,451471,713.84,Central/East MH Support - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106330,451475,"2,788.72",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106438,451477,"1,727.44",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106438,451478,713.84,South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106534,451479,713.84,Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106534,451488,"1,535.66",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,04/06/2024,106383,451496,951.68,Central/East MH Support - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106328,451497,"2,420.08",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106495,451513,"1,727.44",South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106381,451515,"1,727.44",South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106529,451527,"2,047.56",West Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106570,451544,624.61,South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106515,451556,713.84,South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106845,451566,713.76,South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106620,451567,713.76,South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106749,451570,"1,727.44",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106845,451584,713.76,East Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,04/06/2024,106730,451588,"1,070.76",Central/East MH Support - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106587,451590,713.76,Central Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,04/06/2024,106752,451592,980,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,04/06/2024,106752,451600,980,Housing Options (Private),40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106374,451610,713.76,Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106704,451613,"1,326.44",Preparing for adulthood LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,04/06/2024,106616,451621,"1,727.44",South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,04/06/2024,106616,451622,"1,727.44",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST MARYS CATHOLIC VOLUNTARY ACADEMY,04/06/2024,106908,451632,"1,000.00",Nursery Education Grant,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE ORCHARD PRIVATE DAY NURSERY,04/06/2024,106194,451633,"1,100.00",Nursery Education Grant,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ACE NURSERY,04/06/2024,106184,451645,"7,491.24",Nursery Education Grant,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ALVASTON ACHIEVERS DAY NURSERY LIMITED,04/06/2024,106597,451646,"6,767.46",Nursery Education Grant,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,04/06/2024,106706,451647,"4,514.22",Nursery Education Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,04/06/2024,106897,451648,832.68,Nursery Education Grant,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,04/06/2024,106880,451649,"1,249.02",Nursery Education Grant,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,04/06/2024,107190,451650,955.08,Nursery Education Grant,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BIZZY KIDZ,04/06/2024,106335,451651,"13,670.22",Nursery Education Grant,40 - SME,SME
