DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,MOTUS GROUP UK LTD,1226481,02/02/2023,4153961,653.38,0.00,Vehicle Maintenance,Transportation and Storage and Mail Serv
People Services - Children & Young People,Commissioning - Schools Block,Schools Block,NEW LEAF ALTERNATIVE PROVISION,2026472,02/02/2023,4154023,"18,160.00",0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,NIYAA PEOPLE,389403,02/02/2023,4155401,"1,387.50",0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,NIYAA PEOPLE,389403,02/02/2023,4155381,"1,387.50",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,NPOWER LTD,1218471,02/02/2023,4143872,712.70,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,OAK HOUSE NURSERY LTD,933492,02/02/2023,4154344,"18,528.65",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ODYSSEY COLLABORATIVE TRUST,1028478,02/02/2023,4154445,"14,721.96",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ODYSSEY COLLABORATIVE TRUST DE21 6BT (INTERFACE),1082473,02/02/2023,4154329,"9,846.54",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ODYSSEY COLLABORATIVE TRUST DE21 7PH (INTERFACE),1070469,02/02/2023,4154381,"10,774.99",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ODYSSEY COLLABORATIVE TRUST DE21 7QW (INTERFACE),1082476,02/02/2023,4154400,"11,722.86",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,PARKING AND SECURE DOCUMENTS LTD,1435492,02/02/2023,4153984,"1,626.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,PLAYCORNER PRIVATE DAY NURSERY,1614490,02/02/2023,4154365,"3,357.42",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,PLAYDAYS OPPORTUNITY GROUP,1620487,02/02/2023,4154406,"11,325.22",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,PLAYDAYS OPPORTUNITY GROUP,1620487,02/02/2023,4154171,643.33,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,POSITIVE STEPS DAYCARE,932523,02/02/2023,4154346,"8,797.80",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,POSITIVE STEPS DAYCARE,932523,02/02/2023,4154221,"4,411.44",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,932525,02/02/2023,4154347,"4,441.14",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933482,02/02/2023,4154328,"1,846.02",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,2001471,02/02/2023,4154787,"2,343.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936534,02/02/2023,4154370,898.92,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,1029489,02/02/2023,4154432,903.91,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936537,02/02/2023,4154332,898.92,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936477,02/02/2023,4154405,515.46,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,937522,02/02/2023,4154399,"4,309.14",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936488,02/02/2023,4154378,"1,612.38",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,REDACTED - PERSONAL DATA,2052477,02/02/2023,4154782,594.00,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,1552486,02/02/2023,4154431,"2,361.48",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,1552486,02/02/2023,4154209,827.14,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,1892470,02/02/2023,4147996,900.00,0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,REDACTED - PERSONAL DATA,1637482,02/02/2023,4154793,"1,090.60",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,937509,02/02/2023,4154407,"2,346.30",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933494,02/02/2023,4154368,"1,030.92",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936536,02/02/2023,4154361,"2,359.98",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936535,02/02/2023,4154439,"1,414.38",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936482,02/02/2023,4154425,920.22,0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,REDACTED - PERSONAL DATA,2030470,02/02/2023,4154792,542.70,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936499,02/02/2023,4154343,582.71,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933469,02/02/2023,4154385,840.61,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933472,02/02/2023,4154336,"1,363.56",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933475,02/02/2023,4154453,"1,797.84",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933470,02/02/2023,4154389,"1,070.19",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933470,02/02/2023,4154220,827.14,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,1632469,02/02/2023,4154360,"2,061.84",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,937482,02/02/2023,4154366,"1,480.38",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936521,02/02/2023,4154333,"1,962.64",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,937477,02/02/2023,4154412,599.28,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933478,02/02/2023,4154423,"1,139.98",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,937521,02/02/2023,4154434,"1,261.92",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,937521,02/02/2023,4154208,827.14,0.00,N/A,N/A
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,REDACTED - PERSONAL DATA,933496,02/02/2023,4139157,590.00,0.00,N/A,N/A
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,REDACTED - PERSONAL DATA,2045469,02/02/2023,4153995,"1,000.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,945471,02/02/2023,4154380,"2,109.96",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,2019492,02/02/2023,4154788,"7,865.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,933484,02/02/2023,4154402,"3,651.67",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936495,02/02/2023,4154342,"2,133.52",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936495,02/02/2023,4154179,533.05,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936496,02/02/2023,4154384,"1,039.83",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,REDACTED - PERSONAL DATA,2048470,02/02/2023,4154030,869.40,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,932540,02/02/2023,4154356,"1,546.38",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,932541,02/02/2023,4154352,599.28,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,932545,02/02/2023,4154417,629.24,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,932498,02/02/2023,4154197,"1,470.48",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,937497,02/02/2023,4154409,"1,414.38",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,1107472,02/02/2023,4154383,515.46,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,932550,02/02/2023,4154476,824.01,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,REDACTED - PERSONAL DATA,936491,02/02/2023,4154440,"6,923.07",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,RYDALE CHILDRENS NURSERY LTD,1104494,02/02/2023,4154452,"14,609.82",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,RYDALE CHILDRENS NURSERY LTD,1104494,02/02/2023,4154243,"7,736.73",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SCALLYWAGS NURSERY LTD,936513,02/02/2023,4154393,"18,281.43",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SCHOOLS OUT CLUB,1833477,02/02/2023,4154471,"1,676.48",0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,SEDDON CONSTRUCTION LTD,1354530,02/02/2023,4155474,"25,078.99",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SEDDON CONSTRUCTION LTD,1354530,02/02/2023,4155475,"36,215.06",0.00,N/A,N/A
Communities & Place,Parks & Healthy Living,"Leisure, Culture and Tourism",SHEFFIELD CITY TRUST,1223477,02/02/2023,4153964,"20,000.00",0.00,Golf - Sinfin,Sports and Recreational Equipment and Su
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SHELTON LOCK PRESCHOOL,1871471,02/02/2023,4154454,"7,577.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SHELTON LOCK PRESCHOOL,1871471,02/02/2023,4154205,"7,168.59",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SHINING STARS NURSERY,936540,02/02/2023,4154348,"11,566.68",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SHINING STARS NURSERY,936540,02/02/2023,4154180,"4,795.77",0.00,N/A,N/A
Communities & Place,Community Safety,Public Protection and Streetride,SIGNWORLD,4783,02/02/2023,4154013,"1,280.00",0.00,Neighbourhood Boards,Published Products
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SILVER TREES DAY NURSERY,932537,02/02/2023,4154410,"15,488.03",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SILVER TREES DAY NURSERY,932537,02/02/2023,4154172,"6,341.44",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SINFIN COMMUNITY CHILDCARE,932517,02/02/2023,4154349,"12,269.88",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SINFIN COMMUNITY CHILDCARE,932517,02/02/2023,4154350,"10,208.55",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SINFIN COMMUNITY CHILDCARE,932517,02/02/2023,4154231,"6,533.61",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SINFIN COMMUNITY CHILDCARE,932517,02/02/2023,4154232,"3,216.67",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,SJS 4 LIMITED,1818483,02/02/2023,4154550,"69,109.64",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ST ANDREWS PRE SCHOOL,932488,02/02/2023,4154394,"7,295.07",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ST ANDREWS PRE SCHOOL,932488,02/02/2023,4154246,992.57,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ST CHADS CE NURSERY AND INFANT SCHOOL,946473,02/02/2023,4154367,"8,988.54",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ST EDMUNDS PRESCHOOL CIC,936541,02/02/2023,4154472,"4,719.33",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ST JOSEPHS PRESCHOOL,932516,02/02/2023,4154395,"14,672.28",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ST JOSEPHS PRESCHOOL,932516,02/02/2023,4154234,551.43,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST,943476,02/02/2023,4154351,"15,373.72",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST DE22 1AU (INTERFACE),943477,02/02/2023,4154456,"12,233.36",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,STEPNELL LIMITED,2019480,02/02/2023,4155349,590.10,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SUNNY DAYS NURSERY,936523,02/02/2023,4154473,"4,492.13",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,SUNNY DAYS NURSERY,936523,02/02/2023,4154224,"1,286.67",0.00,N/A,N/A
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,02/02/2023,4153973,"7,412.95",0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,02/02/2023,4153972,906.50,0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,02/02/2023,4153973,"7,412.95",0.00,Highways Maintenance Reactionary Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,TARBY CONSTRUCTION LTD,194477,02/02/2023,4153975,980.00,0.00,Highways Maintenance Reactionary Works,Structures and Building and Construction
Communities & Place,Traffic & Transportation,Planning & Transportation,TETRA TECH LIMITED,1497496,02/02/2023,4138274,"4,305.63",0.00,N/A,N/A
Children and Young People,Children and Young People,Children and Young People,TETRA TECH LIMITED,1497496,02/02/2023,4138282,"1,942.20",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE EARLY YEARS ACADEMY DERBY,1468493,02/02/2023,4154353,"8,052.19",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE EARLY YEARS ACADEMY DERBY,1468493,02/02/2023,4154206,"2,644.65",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE FARAWAY TREE DAY NURSERY,937518,02/02/2023,4154457,"20,507.86",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE FARAWAY TREE DAY NURSERY,937518,02/02/2023,4154196,"6,650.58",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD,937519,02/02/2023,4154433,"25,774.02",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD,937519,02/02/2023,4154173,551.43,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE22 4EQ (INTERFACE),943480,02/02/2023,4154430,"13,067.51",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE23 3ES (INTERFACE),1108480,02/02/2023,4154442,"9,171.54",0.00,N/A,N/A
