DCC Supplier Payments Over �500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,03/09/2024,00130540,544010,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,03/09/2024,00130540,544011,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Streetpride,Cleansing,BROXAP LTD,03/09/2024,00130065,544022,"3,164.50",Street Cleaning,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,SHARED SERVICES CONNECTED LTD CABINET OFFICE,03/09/2024,00130410,544105,915.16,Digital and Business Applications,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/09/2024,00130638,544123,650,Legal Fees,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/09/2024,00130815,544144,800,Legal Fees,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,TIP TRAILER SERVICES UK LTD,03/09/2024,00130985,544148,755,Fleet Hire,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,TURNER & TOWNSEND PROJECT MANAGEMENT LIMITED,03/09/2024,00130764,544154,"2,250.00",Holbrook Park Bellway,10 - Company,Company
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,03/09/2024,00130485,544172,"1,200.00",Legal Fees,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Accommodation Buildings,TOTALENERGIES GAS AND POWER LIMITED.,03/09/2024,00130728,544833,"329,396.97",Corporate Utilities Gas & Electricity,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Accommodation Buildings,TOTALENERGIES GAS AND POWER LIMITED.,03/09/2024,00130728,544842,"57,672.92",Corporate Utilities Gas & Electricity,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Regeneration and Economic Growth,Regeneration Projects,"PRECISION RESOURCE GROUP LIMITED PANORAMIC ASSOCIATES, IO ASSOCIATES, PANORAMIC ",03/09/2024,00130971,544847,970,Regeneration Projects,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PSS UK,03/09/2024,00130845,544849,"1,759.64",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PSS UK,03/09/2024,00130845,544851,"1,938.12",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Early Help Services Locality 3/4,SJT PROPERTY SERVICES,03/09/2024,00130822,544852,840,Unsupported Foreign Nationals,60 - Sole Trader,Sole Trader
Communities & Place,Communities,Regulatory Services,Environmental Protection,A W LYMN,03/09/2024,00130087,544854,"1,242.17",Burial/Crem N.A. Act 1948,40 - SME,SME
Communities & Place,City Sustainability,Traffic & Transportation,Parking Services,APS GROUP,03/09/2024,00130496,544863,"1,876.58",Blue Badge,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,WHITEHOUSE CONSTRUCTION CO LTD,03/09/2024,00130019,544885,"119,596.07",Future Transport Zone: Bikeshare,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,WHITEHOUSE CONSTRUCTION CO LTD,03/09/2024,00130019,544918,"1,662.78",Future Transport Zone: Bikeshare,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,HARRIS LAMB LIMITED,03/09/2024,00130975,544939,"4,000.00",Our City Our River - Package 2,10 - Company,Company
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,HARRIS LAMB LIMITED,03/09/2024,00130975,544956,"9,000.00",Our City Our River,10 - Company,Company
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,HL SMITH TRANSMISSIONS LTD,03/09/2024,00130152,544961,"1,010.00",Vehicle Maintenance,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PSS UK,03/09/2024,00130845,544979,"1,938.12",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,03/09/2024,00130540,544988,840,Housing Options (Private),40 - SME,SME
Communities & Place,City Growth & Vibrancy,Planning,Spatial Planning,VALUATION OFFICE AGENCY,03/09/2024,00130091,544991,"5,900.00",Spatial Planning,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Waste Disposal,WARD,03/09/2024,00130719,544995,"3,314.58",Waste Disposal,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,MAGFERN RECYCLING 2018 LTD,03/09/2024,00130486,545002,915.85,Grounds Maintenance Derby Homes,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Customer Engagement & Registration Services,Registration Services,NOTTINGHAMSHIRE COUNTY COUNCIL,03/09/2024,00130051,545008,"1,000.00",Derby Register Office,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Growth & Vibrancy,Planning,Development Control,POLYCOPY,03/09/2024,00130131,545016,554.28,Development Control,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,03/09/2024,00130540,545018,980,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PREMIER MOBILITY (UK) LIMITED,03/09/2024,00130117,545026,"1,656.24",REFCUS - Disabled Facilities Grant 96 Act,40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,J & K DEVELOPMENTS LTD,03/09/2024,00130094,545029,"5,000.00",REFCUS - Disabled Facilities Grant 96 Act,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,I CARE GB LTD,03/09/2024,00130335,545031,667.37,East OP (over 65) Mental Health - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545034,"2,158.80",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545035,"1,295.28",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545036,"1,560.76",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545037,"2,166.00",Central OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545038,"2,518.60",Central OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545039,"1,007.44",West/South MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545040,"2,499.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545041,"2,518.60",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545042,"12,492.48",Ordinary Lives PD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545043,"1,727.04",East Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545044,"5,947.20",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545045,"9,912.00",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545046,"1,619.10",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545047,"4,317.60",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545049,743.6,West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545050,"1,673.10",West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545052,953.47,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545053,"1,413.72",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545054,"2,662.52",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545056,"3,246.04",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545057,"4,599.28",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545058,"15,111.60",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545059,"2,007.72",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545060,"2,132.16",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545061,"-3,247.44",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545062,"2,211.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545063,"3,123.12",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545064,649.1,West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545065,"1,561.56",West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545066,"5,205.20",West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545068,594.88,Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545069,649.16,Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545070,"1,561.56",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545071,"1,003.86",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545073,"4,684.68",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545074,"7,807.80",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545075,"7,807.80",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545076,"2,602.96",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545077,"4,685.32",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545078,"10,411.84",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545079,"1,259.30",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
