DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST OAKWOOD JUNIOR SCHOOL,01/10/2024,137847,573490,556.32,High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST OAKWOOD JUNIOR SCHOOL,01/10/2024,137847,573491,531,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST OAKWOOD JUNIOR SCHOOL,01/10/2024,137847,573493,700.92,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST OAKWOOD JUNIOR SCHOOL,01/10/2024,137847,573497,"1,036.28",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST OAKWOOD JUNIOR SCHOOL,01/10/2024,137847,573499,813.76,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST OAKWOOD JUNIOR SCHOOL,01/10/2024,137847,573500,873.68,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST OAKWOOD JUNIOR SCHOOL,01/10/2024,137847,573501,810.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST OAKWOOD JUNIOR SCHOOL,01/10/2024,137847,573503,521.08,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,01/10/2024,137764,573504,"1,020.48",High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,01/10/2024,137764,573505,"1,160.60",High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,01/10/2024,137764,573507,"1,425.64",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,01/10/2024,137764,573508,"1,107.64",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,01/10/2024,137764,573509,708.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEARNERS TRUST BROOKFIELD PRIMARY SCHOOL,01/10/2024,137868,573511,503.88,High Needs Contingency,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEARNERS TRUST BROOKFIELD PRIMARY SCHOOL,01/10/2024,137868,573512,"1,059.36",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEARNERS TRUST BROOKFIELD PRIMARY SCHOOL,01/10/2024,137868,573513,"1,059.36",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEARNERS TRUST BROOKFIELD PRIMARY SCHOOL,01/10/2024,137868,573514,"1,059.36",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEARNERS TRUST BROOKFIELD PRIMARY SCHOOL,01/10/2024,137868,573515,"1,270.12",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEARNERS TRUST BROOKFIELD PRIMARY SCHOOL,01/10/2024,137868,573516,942.6,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEARNERS TRUST BROOKFIELD PRIMARY SCHOOL,01/10/2024,137868,573517,"1,059.44",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ONE ACADEMY TRUST DERWENT PRIMARY SCHOOL,01/10/2024,137969,573519,614.36,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,PEAR TREE JUNIOR SCHOOL,01/10/2024,137688,573521,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,PEAR TREE JUNIOR SCHOOL,01/10/2024,137688,573522,900.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137821,573523,"1,576.40",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137821,573524,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137821,573525,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137821,573526,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137821,573527,567.56,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137821,573531,665.52,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573532,"1,012.68",High Needs Contingency,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573533,"1,197.80",High Needs Contingency,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573534,"1,097.16",High Needs Contingency,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573536,"2,348.28",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573537,942.44,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573538,"1,059.44",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573539,825.44,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573540,825.44,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573542,567.56,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573543,"1,059.44",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573544,708.44,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573545,568.05,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573547,"1,141.61",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573555,"1,312.31",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. CAVENDISH CLOSE JUNIOR ACADEMY,01/10/2024,137757,573556,"1,197.80",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. REIGATE PARK PRIMARY ACADEMY,01/10/2024,137760,573557,"1,174.48",High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. REIGATE PARK PRIMARY ACADEMY,01/10/2024,137760,573558,"2,580.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD. REIGATE PARK PRIMARY ACADEMY,01/10/2024,137760,573559,546.2,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573560,985,High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573561,985,High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573567,"1,421.80",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573568,"1,802.04",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573569,"2,580.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573570,525.16,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573571,"2,149.04",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573573,"1,020.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573574,708.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573575,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),01/10/2024,137819,573577,980.72,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD.,01/10/2024,137758,573584,509.56,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD.,01/10/2024,137758,573585,"1,113.60",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD.,01/10/2024,137758,573586,708.44,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD.,01/10/2024,137758,573587,"1,059.44",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD.,01/10/2024,137758,573588,"1,146.56",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD.,01/10/2024,137758,573589,708.44,Element 3 Funding,40 - SME,SME
