DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,02/07/2024,00114248,482195,713.76,Central Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,02/07/2024,00114196,482197,"2,047.56",West Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,02/07/2024,00114278,482217,"1,727.44",Ordinary Lives LD - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Shared Lives,REDACTED,02/07/2024,00114278,482219,"1,727.44",South Team - Shared Lives,30 - Individual (Non Business),Individual (Non Business)
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,FOSSE CONTRACTS LTD,02/07/2024,00114089,482221,"1,034.88",Tennis Court Improvements,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,02/07/2024,00114200,482224,877.04,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,I CARE GB LTD,02/07/2024,00114200,482225,"1,030.88",West OP (over 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,I CARE GB LTD,02/07/2024,00114200,482229,537.90,Central/East MH PD Support (over 65) - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,EBENEZER (STONE OF HELP) LTD,02/07/2024,00114311,482234,"5,397.00",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,EBENEZER (STONE OF HELP) LTD,02/07/2024,00114311,482235,"2,889.26",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,EBENEZER (STONE OF HELP) LTD,02/07/2024,00114311,482236,"-1,336.69",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,EBENEZER (STONE OF HELP) LTD,02/07/2024,00114311,482237,743.60,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,EBENEZER (STONE OF HELP) LTD,02/07/2024,00114311,482238,"2,082.08",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,EBENEZER (STONE OF HELP) LTD,02/07/2024,00114311,482239,"1,758.68",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482240,"1,414.00",Central Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482241,837.14,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482242,"1,274.52",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482243,"1,137.36",West OP (under 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482245,680.28,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482246,680.28,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482249,"1,011.20",West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482251,557.20,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482252,"1,135.40",West OP (over 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482253,"1,135.40",West OP (over 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482254,696.32,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482256,998.32,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482257,659.20,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482258,"1,274.52",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482259,"1,274.52",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482260,559.96,Central/East MH Memory Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482261,640.76,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482263,"1,017.36",East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482264,533.85,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482265,553.15,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482266,696.32,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,02/07/2024,00114450,482267,"1,312.80",East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482272,"-2,576.60",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482273,"-2,576.60",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482274,"-1,758.40",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482275,"-1,758.40",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482276,"2,759.90",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482277,"2,759.90",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482278,"1,883.20",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482279,"1,883.20",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482280,"1,078.08",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482281,"5,519.80",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482282,"5,519.80",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482283,"3,766.40",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482284,"3,766.40",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482289,772.25,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482293,938.24,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482294,938.24,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482295,"1,135.40",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482296,529.97,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482297,"1,467.20",Central Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482299,"1,713.60",Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482300,"1,414.80",Central/East MH PD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482302,"1,264.87",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482303,"1,235.60",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482304,"1,135.40",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482305,"1,135.40",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482306,"1,183.16",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482310,"1,156.48",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482311,996.44,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482312,996.44,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482314,905.45,Central OP (over 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482315,557.20,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482316,696.32,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482317,696.32,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482318,877.88,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482320,955.62,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482323,756.68,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482324,"1,116.10",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482328,564.39,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482330,973.65,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482331,"1,135.40",West OP (over 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482332,658.75,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482333,702.85,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482335,696.32,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482336,696.32,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482337,"1,017.36",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482339,605.45,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,02/07/2024,00113905,482340,"1,264.87",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
