DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,ELMCARE LTD,552446,20/01/2023,4144430,"3,768.84",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,ELMCARE LTD,552446,20/01/2023,4144431,"3,768.84",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,ELMCARE LTD,552446,20/01/2023,4144491,"4,606.36",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,ELMCARE LTD,552446,20/01/2023,4144521,"4,071.32",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,ELMCARE LTD,552446,20/01/2023,4144522,"4,331.84",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,ELMCARE LTD,552446,20/01/2023,4144353,"4,331.84",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,ELMCARE LTD,552446,20/01/2023,4144561,"3,768.84",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135253,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135146,"2,271.04",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135105,"2,271.04",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135307,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135107,"2,271.04",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135308,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135108,"2,271.04",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135063,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135309,"2,458.08",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135310,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135200,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135311,"2,832.12",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135064,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135255,"2,271.04",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135201,"1,989.12",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135202,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135256,"2,271.04",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135065,"2,271.04",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,ELVASTON LODGE RESIDENTIAL HOME,10582,10/01/2023,4135312,"2,271.04",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,EMCUS LTD,1887474,17/01/2023,4129059,"2,765.00",0.00,N/A,N/A
Communities & Place,Community Safety,Public Protection and Streetride,EMPOWERED YOUTH ACADEMY LTD,1862471,26/01/2023,4147589,"20,000.00",0.00,N/A,N/A
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,EMPOWERING TECHNOLOGIES LTD,768448,05/01/2023,4129395,"21,218.00",0.00,Local Assistance,Information Technology Broadcasting and-Computer Equipment and Accessories
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4144082,"3,537.35",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4144083,"8,392.80",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,17/01/2023,4139666,"9,384.00",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,17/01/2023,4139667,"8,829.60",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,17/01/2023,4139668,"6,381.65",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,17/01/2023,4139677,"6,065.95",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,17/01/2023,4139677,"12,447.60",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,17/01/2023,4139676,"8,070.00",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,03/01/2023,4129264,780.26,0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,03/01/2023,4129267,"3,396.13",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,03/01/2023,4129107,"3,721.45",0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,03/01/2023,4129105,933.90,0.00,Council House,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4139142,553.05,0.00,Friargate Studios,Defense and Law Enforcement and Security
Communities & Place,"Trading Standards, Food and Safety, Bereavement Services and Building Consultanc",Public Protection and Streetride,EMS SECURITY SERVICES LTD,471442,19/01/2023,4138436,934.72,0.00,Crematorium,Defense and Law Enforcement and Security
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",EMS SECURITY SERVICES LTD,471442,24/01/2023,4141339,"1,415.00",0.00,Derby Live - Outdoor Events,Defense and Law Enforcement and Security
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",EMS SECURITY SERVICES LTD,471442,17/01/2023,4141338,"1,683.85",0.00,Derby Live - Outdoor Events,Defense and Law Enforcement and Security
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",EMS SECURITY SERVICES LTD,471442,24/01/2023,4141339,"5,737.83",0.00,Derby Live - Outdoor Events,Defense and Law Enforcement and Security
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,EMS SECURITY SERVICES LTD,471442,19/01/2023,4138422,"5,949.45",0.00,Stores Road Depot,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4139142,553.05,0.00,Estates - Kings Chambers,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4139142,553.05,0.00,Sadler Gate Bridge Studios,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4139142,553.05,0.00,Riverside Chambers,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4139142,553.05,0.00,Shot Tower,Defense and Law Enforcement and Security
People Services - Children & Young People,Integrated Services,Non-Schools,EMS SECURITY SERVICES LTD,471442,24/01/2023,4144116,976.40,0.00,The Willows,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4139142,553.05,0.00,Marble Hall,Defense and Law Enforcement and Security
Corporate Resources,Facilities Management,Property,EMS SECURITY SERVICES LTD,471442,24/01/2023,4139142,553.05,0.00,Innovation Centre,Defense and Law Enforcement and Security
Communities & Place,"Trading Standards, Food and Safety, Bereavement Services and Building Consultanc",Public Protection and Streetride,EMS SECURITY SERVICES LTD,471442,19/01/2023,4138437,768.40,0.00,Cemeteries,Defense and Law Enforcement and Security
Communities & Place,"Trading Standards, Food and Safety, Bereavement Services and Building Consultanc",Public Protection and Streetride,EMS SECURITY SERVICES LTD,471442,19/01/2023,4138438,684.96,0.00,Cemeteries,Defense and Law Enforcement and Security
Communities & Place,Regeneration and Major Projects,City Development & Growth,EMS SECURITY SERVICES LTD,471442,24/01/2023,4143802,525.00,0.00,Becketwell,Defense and Law Enforcement and Security
Communities & Place,Strategic Housing,City Development & Growth,EMS SECURITY SERVICES LTD,471442,24/01/2023,4144151,"13,417.80",0.00,Housing Development HRA,Defense and Law Enforcement and Security
Communities & Place,Strategic Housing,City Development & Growth,EMS SECURITY SERVICES LTD,471442,03/01/2023,4128596,"11,647.00",0.00,Housing Development HRA,Defense and Law Enforcement and Security
Communities & Place,Regeneration and Major Projects,City Development & Growth,EMS SECURITY SERVICES LTD,471442,03/01/2023,4129337,565.00,0.00,Market Hall,Defense and Law Enforcement and Security
Corporate Resources,Strategic Asset Management,Property,EMS SECURITY SERVICES LTD,471442,17/01/2023,4139177,"1,131.50",0.00,N/A,N/A
Corporate Resources,Strategic Asset Management,Property,EMS SECURITY SERVICES LTD,471442,19/01/2023,4138433,601.00,0.00,N/A,N/A
People Services - Children & Young People,Commissioning - Schools Block,Schools Block,ENDEAVOUR MULTI ACADEMY TRUST,1238491,26/01/2023,4148252,"5,397.16",0.00,Out of Authority Education Placements,Education and Training Services
People Services - Children & Young People,Commissioning - Schools Block,Schools Block,ENDEAVOUR MULTI ACADEMY TRUST,1238491,26/01/2023,4148252,"5,995.13",0.00,Out of Authority Education Placements,Education and Training Services
People Services - Children & Young People,Commissioning - Schools Block,Schools Block,ENDEAVOUR MULTI ACADEMY TRUST,1238491,31/01/2023,4147865,640.63,0.00,Out of Authority Education Placements,Education and Training Services
People Services - Children & Young People,Commissioning,Non-Schools,ENDORPHINS GROUP,1939468,17/01/2023,4129309,"2,100.00",0.00,N/A,N/A
People Services - Children & Young People,Learning & Inclusion,Non-Schools,ENHANCE EHC LIMITED,2038480,19/01/2023,4138278,"3,150.00",0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,ENVA ENGLAND SPECIALIST WASTE LIMITED,972470,24/01/2023,4139777,"1,970.23",0.00,Stores Road Depot,Material Handling and Conditioning and S
Communities & Place,Traffic & Transportation,Planning & Transportation,EQUITA LTD,11254,26/01/2023,4143317,"4,427.07",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,EQUITA LTD,11254,26/01/2023,4143317,"4,761.99",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,EQUITA LTD,11254,10/01/2023,4129671,"14,591.98",0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,EQUITA LTD,11254,31/01/2023,4148996,"15,354.00",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,ESLAND NORTH LTD,1349520,10/01/2023,4137840,"1,010.00",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,ESLAND NORTH LTD,1349520,10/01/2023,4137841,"18,480.28",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,ESLAND NORTH LTD,1349520,10/01/2023,4137682,"1,140.00",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,ESLAND NORTH LTD,1349520,10/01/2023,4137233,"18,480.28",0.00,N/A,N/A
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,ESRI UK LIMITED,1471480,17/01/2023,4128529,696.00,0.00,N/A,N/A
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,ESRI UK LIMITED,1471480,17/01/2023,4128529,"1,654.00",0.00,N/A,N/A
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,ESRI UK LIMITED,1471480,17/01/2023,4128529,"7,350.00",0.00,N/A,N/A
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,ESRI UK LIMITED,1471480,17/01/2023,4128529,"1,103.00",0.00,N/A,N/A
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,ESRI UK LIMITED,1471480,17/01/2023,4128529,"2,600.00",0.00,N/A,N/A
People Services - Children & Young People,Commissioning - Schools Block,Schools Block,ESTEEM MULTI ACADEMY TRUST,1165479,31/01/2023,4151420,"71,130.00",0.00,Out of Authority Education Placements,Education and Training Services
People Services - Children & Young People,Commissioning - Schools Block,Schools Block,ESTEEM MULTI ACADEMY TRUST,1165479,17/01/2023,4139108,"9,092.23",0.00,Out of Authority Education Placements,Education and Training Services
People Services - Children & Young People,Commissioning - Schools Block,Schools Block,ESTEEM MULTI ACADEMY TRUST,1165479,17/01/2023,4139108,"9,092.33",0.00,Out of Authority Education Placements,Education and Training Services
People Services - Children & Young People,Commissioning - Schools Block,Schools Block,ESTEEM MULTI ACADEMY TRUST,1058479,03/01/2023,4122711,"41,246.00",0.00,Out of Authority Education Placements,Education and Training Services
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151199,656.48,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151197,753.20,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150926,"1,506.40",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151027,656.48,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151030,"1,312.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151200,753.20,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151288,656.48,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151198,656.48,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150925,656.48,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150927,"1,104.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150928,"1,312.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150929,"1,312.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150835,552.16,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150837,552.16,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150839,512.96,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150840,695.16,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150730,667.84,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4150731,667.84,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151028,656.48,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151375,"1,335.68",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,ETIQUETTE RECRUITMENT AND STAFFING LTD,1152476,31/01/2023,4151029,721.60,0.00,N/A,N/A
