Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comment
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092298,202305,16/08/2023,666.15,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20091894,202305,16/08/2023,650.69,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20091774,202305,16/08/2023,619.91,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20091774,202305,16/08/2023,619.91,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092292,202305,16/08/2023,650.69,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20091894,202305,16/08/2023,650.69,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092298,202305,16/08/2023,666.15,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20091894,202305,16/08/2023,650.69,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092298,202305,16/08/2023,666.15,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20091894,202305,16/08/2023,650.69,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092298,202305,16/08/2023,666.15,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092275,202305,16/08/2023,666.15,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092292,202305,16/08/2023,650.69,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092275,202305,16/08/2023,666.15,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20091774,202305,16/08/2023,619.91,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092275,202305,16/08/2023,666.15,
321017,Residential Care,426488,Affinity Care Consortium Ltd T/A Coundon Manor,People,11947,OP Residential Care Placements,R5008,Other agencies,20092275,202305,16/08/2023,666.15,
201700,Grants,421661,Age UK Coventry & Warwickshire,People,11751,PSI ASC Commissioning,R4700,Core Funding (Grants) to external bodies,3707070,202305,10/07/2023,"48,717.75",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714175,202305,27/08/2023,590.19,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714171,202305,25/08/2023,943.11,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714170,202305,25/08/2023,785.26,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714086,202305,24/08/2023,895.60,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714087,202305,24/08/2023,517.94,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714088,202305,24/08/2023,748.75,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714085,202305,24/08/2023,"2,905.41",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714054,202305,23/08/2023,700.50,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714052,202305,23/08/2023,795.04,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714084,202305,23/08/2023,"3,399.84",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714055,202305,23/08/2023,"1,323.00",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714053,202305,23/08/2023,636.93,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713783,202305,22/08/2023,611.80,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713784,202305,22/08/2023,960.12,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3714082,202305,22/08/2023,"3,834.60",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713394,202305,21/08/2023,706.75,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713399,202305,21/08/2023,924.44,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713781,202305,21/08/2023,654.99,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713400,202305,21/08/2023,967.15,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713782,202305,21/08/2023,"2,828.95",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713397,202305,21/08/2023,633.67,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713330,202305,20/08/2023,"1,370.25",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713328,202305,18/08/2023,619.00,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713329,202305,18/08/2023,715.75,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713195,202305,18/08/2023,945.00,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713327,202305,18/08/2023,866.76,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713325,202305,18/08/2023,"3,188.31",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713780,202305,18/08/2023,"3,068.53",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713324,202305,16/08/2023,"2,915.60",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3712262,202305,16/08/2023,960.73,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3712261,202305,16/08/2023,979.83,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3712259,202305,15/08/2023,"1,875.77",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3712001,202305,15/08/2023,640.19,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3712258,202305,15/08/2023,642.25,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3712000,202305,15/08/2023,"4,067.57",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711999,202305,15/08/2023,788.52,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711997,202305,14/08/2023,"1,659.14",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711535,202305,14/08/2023,"2,893.65",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711996,202305,14/08/2023,907.30,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711728,202305,13/08/2023,"1,254.87",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711724,202305,11/08/2023,544.02,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711720,202305,11/08/2023,"3,318.29",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711723,202305,11/08/2023,941.22,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711725,202305,11/08/2023,639.85,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711726,202305,11/08/2023,799.90,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3711718,202305,10/08/2023,"2,696.42",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710900,202305,10/08/2023,"3,312.00",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713322,202305,10/08/2023,901.53,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710902,202305,10/08/2023,680.94,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3713323,202305,10/08/2023,662.36,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710897,202305,09/08/2023,"3,129.68",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710721,202305,09/08/2023,555.70,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710718,202305,09/08/2023,785.26,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710716,202305,09/08/2023,"14,055.20",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710357,202305,08/08/2023,602.70,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710354,202305,08/08/2023,"17,744.43",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710715,202305,08/08/2023,"4,587.51",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710375,202305,08/08/2023,507.68,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710715,202305,08/08/2023,"-2,655.66",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3710714,202305,07/08/2023,"2,667.11",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709924,202305,07/08/2023,790.00,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709417,202305,04/08/2023,"1,017.21",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709418,202305,04/08/2023,715.17,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709855,202305,04/08/2023,"2,958.92",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709421,202305,04/08/2023,702.55,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709420,202305,04/08/2023,785.05,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709853,202305,03/08/2023,"2,803.46",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709282,202305,03/08/2023,948.78,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709283,202305,03/08/2023,"1,811.43",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3708814,202305,02/08/2023,"18,085.28",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3708815,202305,02/08/2023,960.12,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709161,202305,02/08/2023,"3,641.96",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709141,202305,02/08/2023,"2,635.26",
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3708817,202305,02/08/2023,894.30,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3708816,202305,02/08/2023,816.56,
231100,Bituminous Materials & Surface Dressings,400142,Aggregate Industries UK Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3709160,202305,31/07/2023,"2,655.66",
