Proclass,Proclass(T),Supplier,Supplier (T),Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount
321017,Residential Care,415820,Noble Care - Noble Grange,People,10257,LD Residential Care Placements,R5008,Other agencies,20136487,202311,04/02/2024,"1,131.27"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,10834,LD Nursing Care Placements,R5008,Other agencies,20137128,202311,04/02/2024,921.63
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,10834,LD Nursing Care Placements,R5008,Other agencies,20137128,202311,04/02/2024,921.63
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,10834,LD Nursing Care Placements,R5008,Other agencies,20137128,202311,04/02/2024,921.63
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,10834,LD Nursing Care Placements,R5008,Other agencies,20137128,202311,04/02/2024,921.63
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,10834,LD Nursing Care Placements,R5008,Other agencies,20137186,202311,04/02/2024,"1,109.84"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,10834,LD Nursing Care Placements,R5008,Other agencies,20137186,202311,04/02/2024,"1,109.84"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,10834,LD Nursing Care Placements,R5008,Other agencies,20137186,202311,04/02/2024,"1,109.84"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,10834,LD Nursing Care Placements,R5008,Other agencies,20137186,202311,04/02/2024,"1,109.84"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136963,202311,04/02/2024,"1,440.04"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136963,202311,04/02/2024,"1,440.04"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137108,202311,04/02/2024,"1,500.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137108,202311,04/02/2024,"1,500.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136991,202311,04/02/2024,"1,463.73"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137187,202311,04/02/2024,978.38
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137187,202311,04/02/2024,978.38
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137187,202311,04/02/2024,978.38
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136950,202311,04/02/2024,"1,352.21"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136963,202311,04/02/2024,"1,440.04"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137108,202311,04/02/2024,"1,500.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137108,202311,04/02/2024,"1,500.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136963,202311,04/02/2024,"1,440.04"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137140,202311,04/02/2024,"1,150.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136950,202311,04/02/2024,"1,352.21"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136991,202311,04/02/2024,"1,463.73"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136991,202311,04/02/2024,"1,463.73"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136947,202311,04/02/2024,"1,335.61"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136991,202311,04/02/2024,"1,463.73"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137096,202311,04/02/2024,"1,650.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137096,202311,04/02/2024,"1,650.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137140,202311,04/02/2024,"1,150.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137140,202311,04/02/2024,"1,150.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137140,202311,04/02/2024,"1,150.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137046,202311,04/02/2024,"1,107.19"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137046,202311,04/02/2024,"1,107.19"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137046,202311,04/02/2024,"1,107.19"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137046,202311,04/02/2024,"1,107.19"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137148,202311,04/02/2024,"-1,975.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137148,202311,04/02/2024,"-1,975.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137148,202311,04/02/2024,"-1,975.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137148,202311,04/02/2024,"-1,975.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137148,202311,04/02/2024,"-1,975.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136947,202311,04/02/2024,"1,335.61"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136947,202311,04/02/2024,"1,335.61"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136936,202311,04/02/2024,"1,417.59"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137096,202311,04/02/2024,"1,650.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136936,202311,04/02/2024,"1,417.59"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136936,202311,04/02/2024,"1,417.59"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137096,202311,04/02/2024,"1,650.00"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136950,202311,04/02/2024,"1,352.21"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136950,202311,04/02/2024,"1,352.21"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136947,202311,04/02/2024,"1,335.61"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137187,202311,04/02/2024,978.38
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136936,202311,04/02/2024,"1,417.59"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11945,OP Nursing Care Placements,R5008,Other agencies,20137148,202311,04/02/2024,"1,128.57"
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137192,202311,04/02/2024,892.50
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137192,202311,04/02/2024,892.50
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137192,202311,04/02/2024,892.50
321016,Nursing Homes,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137192,202311,04/02/2024,892.50
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11947,OP Residential Care Placements,R5008,Other agencies,20136562,202311,04/02/2024,"1,612.40"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11947,OP Residential Care Placements,R5008,Other agencies,20136562,202311,04/02/2024,"1,612.40"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11947,OP Residential Care Placements,R5008,Other agencies,20136562,202311,04/02/2024,"1,612.40"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11947,OP Residential Care Placements,R5008,Other agencies,20136274,202311,04/02/2024,"1,566.86"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11947,OP Residential Care Placements,R5008,Other agencies,20136274,202311,04/02/2024,"1,566.86"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11947,OP Residential Care Placements,R5008,Other agencies,20136274,202311,04/02/2024,"1,566.86"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11947,OP Residential Care Placements,R5008,Other agencies,20136274,202311,04/02/2024,"1,566.86"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11947,OP Residential Care Placements,R5008,Other agencies,20136562,202311,04/02/2024,"1,612.40"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11301,MH Residential Care Placements,R5008,Other agencies,20136248,202311,04/02/2024,"1,306.60"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11301,MH Residential Care Placements,R5008,Other agencies,20136248,202311,04/02/2024,"1,306.60"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11301,MH Residential Care Placements,R5008,Other agencies,20136248,202311,04/02/2024,"1,306.60"
321017,Residential Care,407002,Whitelodge Alveley Ltd T/A Norton Grange,People,11301,MH Residential Care Placements,R5008,Other agencies,20136248,202311,04/02/2024,"1,306.60"
321016,Nursing Homes,422734,Oakleaf Care Hartwell Ltd - Hilltop House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137050,202311,04/02/2024,"1,571.97"
321016,Nursing Homes,422734,Oakleaf Care Hartwell Ltd - Hilltop House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137050,202311,04/02/2024,"1,571.97"
321016,Nursing Homes,422734,Oakleaf Care Hartwell Ltd - Hilltop House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137050,202311,04/02/2024,"1,571.97"
321016,Nursing Homes,422734,Oakleaf Care Hartwell Ltd - Hilltop House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137050,202311,04/02/2024,"1,571.97"
321016,Nursing Homes,407018,Overslade House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136980,202311,04/02/2024,"1,173.16"
321016,Nursing Homes,407018,Overslade House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136980,202311,04/02/2024,"1,173.16"
321016,Nursing Homes,407018,Overslade House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136980,202311,04/02/2024,"1,173.16"
321016,Nursing Homes,407018,Overslade House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136980,202311,04/02/2024,"1,173.16"
321016,Nursing Homes,407018,Overslade House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136976,202311,04/02/2024,898.73
321016,Nursing Homes,407018,Overslade House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136976,202311,04/02/2024,898.73
321016,Nursing Homes,407018,Overslade House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136976,202311,04/02/2024,898.73
321016,Nursing Homes,407018,Overslade House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20136976,202311,04/02/2024,898.73
321016,Nursing Homes,407018,Overslade House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137043,202311,04/02/2024,774.00
321016,Nursing Homes,407018,Overslade House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137043,202311,04/02/2024,774.00
321016,Nursing Homes,407018,Overslade House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137043,202311,04/02/2024,774.00
321016,Nursing Homes,407018,Overslade House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20137043,202311,04/02/2024,774.00
321017,Residential Care,417317,PayPoint Plc,Place,10900,Local Welfare Provision - COVID 19 specific expenditure,R6290,Client Support,3748728,202311,04/02/2024,"2,390.00"
321014,Domiciliary Care,424147,PBL Care Limited,People,10722,OP Home Care,R5008,Other agencies,20140992,202311,04/02/2024,515.24
321014,Domiciliary Care,424147,PBL Care Limited,People,10722,OP Home Care,R5008,Other agencies,20140980,202311,04/02/2024,"2,208.15"
