Proclass,Proclass(T),Supplier,Supplier(T)2,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
370000,Utilties,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070544,202303,30/05/2023,564.02,
230000,Highway Equipment & Materials,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070544,202303,30/05/2023,564.02,
391410,Highways Construction,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070540,202303,30/05/2023,564.02,
391410,Highways Construction,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070543,202303,30/05/2023,564.02,
321016,Nursing Homes,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070543,202303,30/05/2023,564.02,
321016,Nursing Homes,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070543,202303,30/05/2023,564.02,
321016,Nursing Homes,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070543,202303,30/05/2023,564.02,
321016,Nursing Homes,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070413,202303,30/05/2023,564.02,
321016,Nursing Homes,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070373,202303,30/05/2023,604.09,
321016,Nursing Homes,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070393,202303,30/05/2023,604.11,
321016,Nursing Homes,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070357,202303,30/05/2023,604.11,
321016,Nursing Homes,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070357,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070578,202303,30/05/2023,564.02,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070578,202303,30/05/2023,564.02,
240000,Horticultural,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070578,202303,30/05/2023,564.02,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070413,202303,30/05/2023,564.02,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070413,202303,30/05/2023,564.02,
261200,Professional & Advisory Services,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070318,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070318,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070318,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070564,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070464,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070413,202303,30/05/2023,564.02,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070578,202303,30/05/2023,564.02,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070373,202303,30/05/2023,604.09,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070373,202303,30/05/2023,604.09,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070471,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070471,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070381,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070381,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070381,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070464,202303,30/05/2023,855.64,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070464,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070464,202303,30/05/2023,604.11,
201700,Grants,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070464,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070381,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070471,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070471,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070393,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070393,202303,30/05/2023,604.11,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070556,202303,30/05/2023,564.02,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070556,202303,30/05/2023,564.02,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070556,202303,30/05/2023,564.02,
321123,Schools and Academies,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070556,202303,30/05/2023,564.02,
152000,Procurement,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070564,202303,30/05/2023,604.11,
180020,Kennel Services,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070564,202303,30/05/2023,604.11,
180020,Kennel Services,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070470,202303,30/05/2023,604.11,
1900ZD,Organizations & Clubs,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070470,202303,30/05/2023,604.11,
1900ZE,Employment,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070470,202303,30/05/2023,604.11,
1900ZE,Employment,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070470,202303,30/05/2023,604.11,
1900ZE,Employment,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070393,202303,30/05/2023,604.11,
1900ZE,Employment,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070540,202303,30/05/2023,564.02,
1900ZE,Employment,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070464,202303,30/05/2023,855.64,
1900ZE,Employment,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070464,202303,30/05/2023,855.64,
1900ZH,Regional development,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070540,202303,30/05/2023,564.02,
209999,Financial Services - not elsewhere classified,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070540,202303,30/05/2023,564.02,
209999,Financial Services - not elsewhere classified,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070564,202303,30/05/2023,604.11,
231200,Concrete,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070357,202303,30/05/2023,604.11,
231200,Concrete,405760,Abbey House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20070357,202303,30/05/2023,604.11,
261414,Social & Community Care,405760,Abbey House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20070443,202303,30/05/2023,564.02,
261414,Social & Community Care,405760,Abbey House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20070443,202303,30/05/2023,564.02,
261414,Social & Community Care,405760,Abbey House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20070443,202303,30/05/2023,564.02,
261414,Social & Community Care,405760,Abbey House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20070443,202303,30/05/2023,564.02,
261414,Social & Community Care,405760,Abbey House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20070288,202303,30/05/2023,564.02,
261414,Social & Community Care,405760,Abbey House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20070288,202303,30/05/2023,564.02,
261414,Social & Community Care,405760,Abbey House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20070288,202303,30/05/2023,564.02,
261414,Social & Community Care,405760,Abbey House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20070288,202303,30/05/2023,564.02,
349999,Not Elsewhere Classified,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069663,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070155,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070155,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070155,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069849,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069849,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069849,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069898,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069898,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070149,202303,30/05/2023,591.15,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070149,202303,30/05/2023,591.15,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070165,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069938,202303,30/05/2023,591.15,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069938,202303,30/05/2023,591.15,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069938,202303,30/05/2023,591.15,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070018,202303,30/05/2023,591.15,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070018,202303,30/05/2023,591.15,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070018,202303,30/05/2023,591.15,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20069849,202303,30/05/2023,530.42,
401301,Social Community Care Supplies & Services - Children - Residential Services,405760,Abbey House,People,11947,OP Residential Care Placements,R5008,Other agencies,20070167,202303,30/05/2023,591.15,
