Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount
121000,Burial & Cremation,403048,Funeral Partners Ltd,Place,10281,Public Health Funerals and Kennelling,R4401,Services - Fees and Charges,3732975,202308,16/11/2023,-500
121000,Burial & Cremation,403048,Funeral Partners Ltd,Place,10281,Public Health Funerals and Kennelling,R4401,Services - Fees and Charges,3732975,202308,16/11/2023,627.5
121000,Burial & Cremation,403048,Funeral Partners Ltd,Place,10281,Public Health Funerals and Kennelling,R4401,Services - Fees and Charges,3732975,202308,16/11/2023,500
121300,Body Transport Service,403048,Funeral Partners Ltd,Place,10797,Coroners,R4400,Services - Professional Fees,3732688,202308,14/11/2023,833.3
121000,Burial & Cremation,403048,Funeral Partners Ltd,Place,10281,Public Health Funerals and Kennelling,R4401,Services - Fees and Charges,3729648,202308,07/11/2023,500
121000,Burial & Cremation,403048,Funeral Partners Ltd,Place,10281,Public Health Funerals and Kennelling,R4401,Services - Fees and Charges,3729648,202308,07/11/2023,-500
121000,Burial & Cremation,403048,Funeral Partners Ltd,Place,10281,Public Health Funerals and Kennelling,R4401,Services - Fees and Charges,3729648,202308,07/11/2023,618.06
210000,Furniture & Soft Furnishings,419773,Furniture Resource Centre Ltd,People,10225,Housing - B&B Accommodation,R4005,Furniture,3732235,202308,23/10/2023,3751.76
210000,Furniture & Soft Furnishings,419773,Furniture Resource Centre Ltd,People,10225,Housing - B&B Accommodation,R4005,Furniture,3733162,202308,09/10/2023,1098.68
210000,Furniture & Soft Furnishings,419773,Furniture Resource Centre Ltd,People,10225,Housing - B&B Accommodation,R4005,Furniture,3732234,202308,18/09/2023,4005.67
211100,Domestic Furniture,419773,Furniture Resource Centre Ltd,People,10225,Housing - B&B Accommodation,R4005,Furniture,3729548,202308,04/09/2023,3409.79
210000,Furniture & Soft Furnishings,419773,Furniture Resource Centre Ltd,People,12010,Temporary Accommodation - Families,R4005,Furniture,3732236,202308,21/08/2023,5199.83
192213,Manned Guarding,419798,G4S Secure Solutions (UK) Ltd,Place,11664,CPS Brindle Avenue - 2 Binley Court,R2706,Security,3728541,202308,31/10/2023,3335.84
202000,Rents,425054,REDACTED PERSONAL DATA,People,11381,Homes for Ukraine,R6290,Client Support,3729139,202308,31/10/2023,500
201700,Grants,406308,Galanos House,People,12111,Adult Social Care Digital Transformation Fund,R4701,External Funding (Grants) to external bodies,3731233,202308,16/11/2023,7500
321017,Residential Care,406308,Galanos House,People,11947,OP Residential Care Placements,R5008,Other agencies,20113097,202308,13/11/2023,594.63
321017,Residential Care,406308,Galanos House,People,11947,OP Residential Care Placements,R5008,Other agencies,20113097,202308,13/11/2023,594.63
321017,Residential Care,406308,Galanos House,People,11947,OP Residential Care Placements,R5008,Other agencies,20113097,202308,13/11/2023,594.63
321017,Residential Care,406308,Galanos House,People,11947,OP Residential Care Placements,R5008,Other agencies,20113097,202308,13/11/2023,594.63
202000,Rents,425565,REDACTED PERSONAL DATA,People,11381,Homes for Ukraine,R6290,Client Support,3729140,202308,31/10/2023,500
271900,Airwave - Telecommunications,422143,Gamma Telecom Ltd,People,11267,ICT Network Services,R4504,Comms - Telephone,3732040,202308,08/11/2023,1603.07
271900,Airwave - Telecommunications,422143,Gamma Telecom Ltd,People,11267,ICT Network Services,R4504,Comms - Telephone,3726912,202308,09/10/2023,1603.16
202000,Rents,426866,REDACTED PERSONAL DATA,People,11381,Homes for Ukraine,R6290,Client Support,3729141,202308,31/10/2023,500
201700,Grants,402131,Gaynor Doyle,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3730672,202308,16/10/2023,671.4
261200,Professional & Advisory Services,415379,GC Social Care Consultancy Ltd,People,10410,Legal Costs (LAC),R4400,Services - Professional Fees,3733184,202308,04/05/2023,750
202000,Rents,425816,REDACTED PERSONAL DATA,People,11381,Homes for Ukraine,R6290,Client Support,3729142,202308,31/10/2023,500
391110,Buildings Construction,424907,Gensler Europe Ltd,Place,10310,Coventry City Centre Regeneration,C1100,Construction,3730236,202308,02/11/2023,9490
261200,Professional & Advisory Services,418625,Geoffrey Williams,People,11704,Coventry Music,R4400,Services - Professional Fees,3728560,202308,27/10/2023,2722.5
381800,Vehicle Tools & Equipment,402152,George Browns Ltd,Place,11771,Streetpride Area 3,R4000,Equipment & Tools - Purchase,3731576,202308,11/11/2023,882.46
381210,Vehicle Hire,402152,George Browns Ltd,Place,11515,Cemeteries,R3203,Hire of Vehicles,3729095,202308,20/09/2023,3700
261200,Professional & Advisory Services,417256,George Smalling & Associates Ltd,People,10150,People & Culture – Relationships & Development,R4400,Services - Professional Fees,3732815,202308,16/11/2023,750
201700,Grants,416463,Geraldine Boland,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3730791,202308,16/10/2023,1082.25
201700,Grants,416463,Geraldine Boland,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3730737,202308,16/10/2023,-649.35
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116193,202308,13/11/2023,624.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116191,202308,13/11/2023,1054.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116189,202308,13/11/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116195,202308,13/11/2023,611.06
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116194,202308,13/11/2023,765.72
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116196,202308,13/11/2023,2508.38
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116193,202308,13/11/2023,624.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116197,202308,13/11/2023,500.57
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116189,202308,13/11/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116192,202308,13/11/2023,1056.16
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116195,202308,13/11/2023,611.06
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116193,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116193,202308,13/11/2023,624.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116191,202308,13/11/2023,1054.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116194,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116190,202308,13/11/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116195,202308,13/11/2023,611.06
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116194,202308,13/11/2023,765.72
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116195,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20112946,202308,13/11/2023,1898.05
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20112946,202308,13/11/2023,1898.05
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20112946,202308,13/11/2023,1898.05
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116194,202308,13/11/2023,765.72
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116195,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116193,202308,13/11/2023,624.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116191,202308,13/11/2023,1054.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116194,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116195,202308,13/11/2023,611.06
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116191,202308,13/11/2023,528.08
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116191,202308,13/11/2023,528.08
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116194,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116193,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116191,202308,13/11/2023,1054.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116197,202308,13/11/2023,500.57
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116192,202308,13/11/2023,1056.16
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116195,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116189,202308,13/11/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116190,202308,13/11/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20112946,202308,13/11/2023,1898.05
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116193,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116195,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116190,202308,13/11/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116190,202308,13/11/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116194,202308,13/11/2023,765.72
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116196,202308,13/11/2023,2508.38
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116196,202308,13/11/2023,2508.38
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116196,202308,13/11/2023,2508.38
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116191,202308,13/11/2023,528.08
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116197,202308,13/11/2023,500.57
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116192,202308,13/11/2023,1056.16
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116193,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116194,202308,13/11/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116191,202308,13/11/2023,528.08
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116197,202308,13/11/2023,500.57
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116192,202308,13/11/2023,1056.16
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20116189,202308,13/11/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111228,202308,15/10/2023,500.57
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111220,202308,15/10/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111223,202308,15/10/2023,1056.16
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111227,202308,15/10/2023,2508.38
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111224,202308,15/10/2023,624.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111227,202308,15/10/2023,2508.38
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111228,202308,15/10/2023,500.57
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111228,202308,15/10/2023,500.57
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111220,202308,15/10/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111222,202308,15/10/2023,528.08
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111222,202308,15/10/2023,1054.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111223,202308,15/10/2023,1056.16
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111224,202308,15/10/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111224,202308,15/10/2023,624.27
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111225,202308,15/10/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111225,202308,15/10/2023,765.72
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111225,202308,15/10/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111222,202308,15/10/2023,528.08
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111220,202308,15/10/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111224,202308,15/10/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111227,202308,15/10/2023,2508.38
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111225,202308,15/10/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111225,202308,15/10/2023,924.14
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111228,202308,15/10/2023,500.57
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111220,202308,15/10/2023,2112.32
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111227,202308,15/10/2023,2508.38
321014,Domiciliary Care,406326,Getta Life Ltd,People,10949,LD Home Care,R5008,Other agencies,20111221,202308,15/10/2023,2112.32
