Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
320000,Social Community Care Supplies & Services,412828,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099344,202306,16/09/2023,610.75,
320000,Social Community Care Supplies & Services,412828,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099344,202306,16/09/2023,610.75,
320000,Social Community Care Supplies & Services,412828,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099344,202306,16/09/2023,610.75,
320000,Social Community Care Supplies & Services,422234,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099447,202306,16/09/2023,1267.15,
320000,Social Community Care Supplies & Services,422234,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099447,202306,16/09/2023,705,
320000,Social Community Care Supplies & Services,422234,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099447,202306,16/09/2023,1267.15,
320000,Social Community Care Supplies & Services,422234,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099447,202306,16/09/2023,705,
320000,Social Community Care Supplies & Services,422234,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099447,202306,16/09/2023,705,
320000,Social Community Care Supplies & Services,422234,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099447,202306,16/09/2023,1267.15,
320000,Social Community Care Supplies & Services,422234,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099447,202306,16/09/2023,705,
320000,Social Community Care Supplies & Services,422234,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099447,202306,16/09/2023,1267.15,
320000,Social Community Care Supplies & Services,406483,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099395,202306,16/09/2023,2205.28,
320000,Social Community Care Supplies & Services,406483,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099395,202306,16/09/2023,2205.28,
320000,Social Community Care Supplies & Services,406483,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099395,202306,16/09/2023,2205.28,
320000,Social Community Care Supplies & Services,406483,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099395,202306,16/09/2023,2205.28,
320000,Social Community Care Supplies & Services,406788,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099114,202306,16/09/2023,1619.75,
320000,Social Community Care Supplies & Services,406788,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099114,202306,16/09/2023,1619.75,
320000,Social Community Care Supplies & Services,406788,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099114,202306,16/09/2023,1619.75,
320000,Social Community Care Supplies & Services,406788,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099114,202306,16/09/2023,1619.75,
320000,Social Community Care Supplies & Services,407453,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099119,202306,16/09/2023,769.69,
320000,Social Community Care Supplies & Services,407453,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099119,202306,16/09/2023,769.69,
320000,Social Community Care Supplies & Services,407453,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099119,202306,16/09/2023,769.69,
320000,Social Community Care Supplies & Services,407453,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099119,202306,16/09/2023,769.69,
320000,Social Community Care Supplies & Services,406685,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099202,202306,16/09/2023,592,
320000,Social Community Care Supplies & Services,406685,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099202,202306,16/09/2023,592,
320000,Social Community Care Supplies & Services,406685,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099202,202306,16/09/2023,592,
320000,Social Community Care Supplies & Services,406685,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099202,202306,16/09/2023,592,
320000,Social Community Care Supplies & Services,419299,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099407,202306,16/09/2023,1013.95,
320000,Social Community Care Supplies & Services,419299,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099407,202306,16/09/2023,1013.95,
320000,Social Community Care Supplies & Services,419299,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099407,202306,16/09/2023,1013.95,
320000,Social Community Care Supplies & Services,419299,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099407,202306,16/09/2023,1013.95,
320000,Social Community Care Supplies & Services,416660,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099399,202306,16/09/2023,821.15,
320000,Social Community Care Supplies & Services,416660,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099399,202306,16/09/2023,821.15,
320000,Social Community Care Supplies & Services,416660,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099399,202306,16/09/2023,821.15,
320000,Social Community Care Supplies & Services,416660,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099399,202306,16/09/2023,821.15,
320000,Social Community Care Supplies & Services,407041,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099335,202306,16/09/2023,597.2,
320000,Social Community Care Supplies & Services,407041,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099335,202306,16/09/2023,597.2,
320000,Social Community Care Supplies & Services,407041,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099335,202306,16/09/2023,597.2,
320000,Social Community Care Supplies & Services,407041,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099335,202306,16/09/2023,597.2,
320000,Social Community Care Supplies & Services,412705,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099330,202306,16/09/2023,1878.68,
320000,Social Community Care Supplies & Services,412705,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099330,202306,16/09/2023,1878.68,
320000,Social Community Care Supplies & Services,412705,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099330,202306,16/09/2023,1878.68,
320000,Social Community Care Supplies & Services,412705,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099330,202306,16/09/2023,1878.68,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,411703,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099449,202306,16/09/2023,-570.6,
320000,Social Community Care Supplies & Services,412841,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099381,202306,16/09/2023,1045.1,
320000,Social Community Care Supplies & Services,412841,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099381,202306,16/09/2023,1045.1,
320000,Social Community Care Supplies & Services,412841,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099381,202306,16/09/2023,1045.1,
320000,Social Community Care Supplies & Services,412841,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099381,202306,16/09/2023,1045.1,
320000,Social Community Care Supplies & Services,418702,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099209,202306,16/09/2023,564.06,
320000,Social Community Care Supplies & Services,418702,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099209,202306,16/09/2023,564.06,
320000,Social Community Care Supplies & Services,418702,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099209,202306,16/09/2023,564.06,
320000,Social Community Care Supplies & Services,418702,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099209,202306,16/09/2023,564.06,
320000,Social Community Care Supplies & Services,418799,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20099185,202306,16/09/2023,564.06,
320000,Social Community Care Supplies & Services,418799,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20099185,202306,16/09/2023,564.06,
320000,Social Community Care Supplies & Services,418799,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20099185,202306,16/09/2023,564.06,
320000,Social Community Care Supplies & Services,418799,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20099185,202306,16/09/2023,564.06,
320000,Social Community Care Supplies & Services,405739,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099308,202306,16/09/2023,627.06,
320000,Social Community Care Supplies & Services,405739,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099308,202306,16/09/2023,627.06,
320000,Social Community Care Supplies & Services,405739,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099308,202306,16/09/2023,627.06,
320000,Social Community Care Supplies & Services,405739,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099308,202306,16/09/2023,627.06,
320000,Social Community Care Supplies & Services,407165,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099495,202306,16/09/2023,1816.74,
320000,Social Community Care Supplies & Services,407165,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099495,202306,16/09/2023,1816.74,
320000,Social Community Care Supplies & Services,407165,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099495,202306,16/09/2023,1816.74,
320000,Social Community Care Supplies & Services,407165,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099495,202306,16/09/2023,1816.74,
320000,Social Community Care Supplies & Services,407294,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099318,202306,16/09/2023,679.32,
320000,Social Community Care Supplies & Services,407294,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099318,202306,16/09/2023,679.32,
320000,Social Community Care Supplies & Services,407294,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099318,202306,16/09/2023,679.32,
320000,Social Community Care Supplies & Services,407294,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099318,202306,16/09/2023,679.32,
320000,Social Community Care Supplies & Services,418225,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099325,202306,16/09/2023,759.44,
320000,Social Community Care Supplies & Services,418225,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099325,202306,16/09/2023,759.44,
320000,Social Community Care Supplies & Services,418225,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099325,202306,16/09/2023,759.44,
320000,Social Community Care Supplies & Services,418225,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099325,202306,16/09/2023,759.44,
320000,Social Community Care Supplies & Services,406757,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099386,202306,16/09/2023,550,
320000,Social Community Care Supplies & Services,406757,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099386,202306,16/09/2023,550,
320000,Social Community Care Supplies & Services,406757,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099386,202306,16/09/2023,550,
320000,Social Community Care Supplies & Services,406757,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099386,202306,16/09/2023,550,
320000,Social Community Care Supplies & Services,407192,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099297,202306,16/09/2023,1428.28,
320000,Social Community Care Supplies & Services,407192,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099297,202306,16/09/2023,1428.28,
320000,Social Community Care Supplies & Services,407192,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099297,202306,16/09/2023,1428.28,
320000,Social Community Care Supplies & Services,407192,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099297,202306,16/09/2023,1428.28,
320000,Social Community Care Supplies & Services,405747,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099309,202306,16/09/2023,649.46,
320000,Social Community Care Supplies & Services,405747,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099309,202306,16/09/2023,649.46,
