Proclass,Proclass(T),Supplier,Supplier(T) 2,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
320000,Social Community Care Supplies & Services,406483,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126770,202310,07/01/2024,2205.28,
320000,Social Community Care Supplies & Services,406479,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126715,202310,07/01/2024,515.86,
320000,Social Community Care Supplies & Services,406479,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126715,202310,07/01/2024,515.86,
320000,Social Community Care Supplies & Services,406479,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126715,202310,07/01/2024,515.86,
320000,Social Community Care Supplies & Services,406479,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126715,202310,07/01/2024,515.86,
320000,Social Community Care Supplies & Services,406788,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126497,202310,07/01/2024,1619.75,
320000,Social Community Care Supplies & Services,406788,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126497,202310,07/01/2024,1619.75,
320000,Social Community Care Supplies & Services,406788,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126497,202310,07/01/2024,1619.75,
320000,Social Community Care Supplies & Services,406788,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126497,202310,07/01/2024,1619.75,
320000,Social Community Care Supplies & Services,407453,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126502,202310,07/01/2024,769.69,
320000,Social Community Care Supplies & Services,407453,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126502,202310,07/01/2024,769.69,
320000,Social Community Care Supplies & Services,407453,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126502,202310,07/01/2024,769.69,
320000,Social Community Care Supplies & Services,407453,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126502,202310,07/01/2024,769.69,
320000,Social Community Care Supplies & Services,422035,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20126829,202310,07/01/2024,679.31,
320000,Social Community Care Supplies & Services,422035,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20126829,202310,07/01/2024,679.31,
320000,Social Community Care Supplies & Services,422035,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20126829,202310,07/01/2024,679.31,
320000,Social Community Care Supplies & Services,422035,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20126829,202310,07/01/2024,679.31,
320000,Social Community Care Supplies & Services,406685,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126563,202310,07/01/2024,592,
320000,Social Community Care Supplies & Services,406685,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126563,202310,07/01/2024,592,
320000,Social Community Care Supplies & Services,406685,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126563,202310,07/01/2024,592,
320000,Social Community Care Supplies & Services,406685,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126563,202310,07/01/2024,592,
320000,Social Community Care Supplies & Services,419299,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126781,202310,07/01/2024,1013.95,
320000,Social Community Care Supplies & Services,419299,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126781,202310,07/01/2024,1013.95,
320000,Social Community Care Supplies & Services,419299,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126781,202310,07/01/2024,1013.95,
320000,Social Community Care Supplies & Services,419299,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126781,202310,07/01/2024,1013.95,
320000,Social Community Care Supplies & Services,416660,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126774,202310,07/01/2024,821.15,
320000,Social Community Care Supplies & Services,416660,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126774,202310,07/01/2024,821.15,
320000,Social Community Care Supplies & Services,416660,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126774,202310,07/01/2024,821.15,
320000,Social Community Care Supplies & Services,416660,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126774,202310,07/01/2024,821.15,
320000,Social Community Care Supplies & Services,407041,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126658,202310,07/01/2024,597.2,
320000,Social Community Care Supplies & Services,407041,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126658,202310,07/01/2024,597.2,
320000,Social Community Care Supplies & Services,407041,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126658,202310,07/01/2024,597.2,
320000,Social Community Care Supplies & Services,407041,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126658,202310,07/01/2024,597.2,
320000,Social Community Care Supplies & Services,412762,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126722,202310,07/01/2024,716.59,
320000,Social Community Care Supplies & Services,412762,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126722,202310,07/01/2024,716.59,
320000,Social Community Care Supplies & Services,412762,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126722,202310,07/01/2024,716.59,
320000,Social Community Care Supplies & Services,412762,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126722,202310,07/01/2024,716.59,
320000,Social Community Care Supplies & Services,412705,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126653,202310,07/01/2024,1878.68,
320000,Social Community Care Supplies & Services,412705,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126653,202310,07/01/2024,1878.68,
320000,Social Community Care Supplies & Services,412705,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126653,202310,07/01/2024,1878.68,
320000,Social Community Care Supplies & Services,412705,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126653,202310,07/01/2024,1878.68,
320000,Social Community Care Supplies & Services,413322,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20126764,202310,07/01/2024,3090.23,
320000,Social Community Care Supplies & Services,412841,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126699,202310,07/01/2024,1045.1,
320000,Social Community Care Supplies & Services,412841,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126699,202310,07/01/2024,1045.1,
320000,Social Community Care Supplies & Services,412841,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126699,202310,07/01/2024,1045.1,
320000,Social Community Care Supplies & Services,412841,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126699,202310,07/01/2024,1045.1,
320000,Social Community Care Supplies & Services,418702,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126568,202310,07/01/2024,564.06,
320000,Social Community Care Supplies & Services,418702,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126568,202310,07/01/2024,564.06,
320000,Social Community Care Supplies & Services,418702,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126568,202310,07/01/2024,564.06,
320000,Social Community Care Supplies & Services,418702,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126568,202310,07/01/2024,564.06,
320000,Social Community Care Supplies & Services,418799,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20126550,202310,07/01/2024,564.06,
320000,Social Community Care Supplies & Services,418799,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20126550,202310,07/01/2024,564.06,
320000,Social Community Care Supplies & Services,418799,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20126550,202310,07/01/2024,564.06,
320000,Social Community Care Supplies & Services,418799,REDACTED PERSONAL DATA,People,11844,MH Direct Payments,R6290,Client Support,20126550,202310,07/01/2024,564.06,
320000,Social Community Care Supplies & Services,405739,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126633,202310,07/01/2024,627.06,
320000,Social Community Care Supplies & Services,405739,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126633,202310,07/01/2024,627.06,
320000,Social Community Care Supplies & Services,405739,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126633,202310,07/01/2024,627.06,
320000,Social Community Care Supplies & Services,405739,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126633,202310,07/01/2024,627.06,
320000,Social Community Care Supplies & Services,407165,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126875,202310,07/01/2024,1816.74,
320000,Social Community Care Supplies & Services,407165,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126875,202310,07/01/2024,1816.74,
320000,Social Community Care Supplies & Services,407165,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126875,202310,07/01/2024,1816.74,
320000,Social Community Care Supplies & Services,407165,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126875,202310,07/01/2024,1816.74,
320000,Social Community Care Supplies & Services,407294,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20126641,202310,07/01/2024,679.32,
320000,Social Community Care Supplies & Services,407294,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20126641,202310,07/01/2024,679.32,
320000,Social Community Care Supplies & Services,407294,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20126641,202310,07/01/2024,679.32,
320000,Social Community Care Supplies & Services,407294,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20126641,202310,07/01/2024,679.32,
320000,Social Community Care Supplies & Services,418225,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126648,202310,07/01/2024,759.44,
320000,Social Community Care Supplies & Services,418225,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126648,202310,07/01/2024,759.44,
320000,Social Community Care Supplies & Services,418225,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126648,202310,07/01/2024,759.44,
320000,Social Community Care Supplies & Services,418225,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126648,202310,07/01/2024,759.44,
320000,Social Community Care Supplies & Services,406757,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20126704,202310,07/01/2024,550,
320000,Social Community Care Supplies & Services,406757,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20126704,202310,07/01/2024,550,
320000,Social Community Care Supplies & Services,406757,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20126704,202310,07/01/2024,550,
320000,Social Community Care Supplies & Services,406757,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20126704,202310,07/01/2024,550,
320000,Social Community Care Supplies & Services,407192,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126625,202310,07/01/2024,1428.28,
320000,Social Community Care Supplies & Services,407192,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126625,202310,07/01/2024,1428.28,
320000,Social Community Care Supplies & Services,407192,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126625,202310,07/01/2024,1428.28,
320000,Social Community Care Supplies & Services,407192,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126625,202310,07/01/2024,1428.28,
320000,Social Community Care Supplies & Services,405747,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126723,202310,07/01/2024,1010,
320000,Social Community Care Supplies & Services,405747,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126723,202310,07/01/2024,1010,
320000,Social Community Care Supplies & Services,405747,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126723,202310,07/01/2024,1010,
320000,Social Community Care Supplies & Services,405747,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20126723,202310,07/01/2024,1010,
