Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216114963,2642.4,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216114965,3735,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216114969,3435,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216114973,3074,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216114977,3351.6,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216114979,2105.7,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115062,87617.25,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115990,34413.69,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115993,14265.71,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115293,600,R,Andicars Havant Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115473,1624,R,Andicars Havant Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115476,1274,R,Andicars Havant Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115478,1680,R,Andicars Havant Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115479,1210,R,Andicars Havant Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115484,720,R,Andicars Havant Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111619,2100,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116080,720,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116085,1680,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116101,1500,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116103,1936,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116109,1064,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116114,1485,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116126,1650,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116129,1680,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116135,1924,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116137,1092,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116148,880,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116422,800,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116430,1065,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116448,805,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116476,550.71,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116506,1960,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116512,588,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116534,630,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116540,1960,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116546,923,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116548,1400,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116577,1950,R,AQUA CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109538,974.4,R,ASPIRE CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109539,1215,R,ASPIRE CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115296,1768,R,ATLAS CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115297,1770,R,ATLAS CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115300,640,R,ATLAS CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115305,944,R,ATLAS CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115306,3240,R,ATLAS CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115323,1664,R,ATLAS CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111670,1310.26,R,B J Taxi's
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111686,1130.74,R,B J Taxi's
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111651,3276.75,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111653,3276.75,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111654,3066.6,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115311,2655,R,Benjamin Ian Walker
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110341,1650,R,Billycars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216116580,2520,R,BRIDGE CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109694,2578.5,R,Brockenhurst Taxis ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109701,1630.8,R,Brockenhurst Taxis ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111186,2661.6,R,Brockenhurst Taxis ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115437,1800,R,Brockenhurst Taxis ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45162,2216135676,1350,R,Brockenhurst Taxis ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45162,2216135892,1996.2,R,Brockenhurst Taxis ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45163,2216136497,1874.4,R,Brockenhurst Taxis ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45163,2216137933,2175,R,Bundays Private Hire
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110348,1540,R,C JEANS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110358,1235,R,C JEANS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110377,1170,R,C JEANS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109540,1617,R,C RANDALL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109566,1890,R,C RANDALL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109568,1920,R,C RANDALL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109570,1750,R,C RANDALL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109571,2625,R,C RANDALL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45160,2216133826,1274,R,CAB MY RIDE
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45160,2216133829,1323,R,CAB MY RIDE
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109530,2343,R,CABSIE
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111038,1800,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111050,2879.76,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111069,2850,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111071,3600,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111073,2140,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111085,1560,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111087,1050,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111089,1920,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45163,2216136514,3195,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45163,2216136515,4260,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216114362,2025,R,Citizens Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216114363,2625,R,Citizens Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45163,2216136498,2610,R,Citizens Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216119856,624,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216119861,2300,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216119863,1875,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216119868,2730,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216119875,2520,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216120076,1280,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216120077,1812.5,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216120080,1875,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45149,2216120082,1750,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45160,2216134318,3000,R,Communities First Wessex
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110602,1395,R,Compass Executive Cars UK Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110610,686,R,Compass Executive Cars UK Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110613,2100,R,Compass Executive Cars UK Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110616,1540,R,Compass Executive Cars UK Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110976,4725,R,COOL CARS SOUTH COAST LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110737,2128,R,CORIN EAST TRAVEL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110744,2630.85,R,CORIN EAST TRAVEL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110749,1841.98,R,CORIN EAST TRAVEL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110757,2293.95,R,CORIN EAST TRAVEL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110778,2160,R,CORIN EAST TRAVEL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110780,1485,R,CORIN EAST TRAVEL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110809,1652,R,CORIN EAST TRAVEL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216112232,3299.7,R,COWPLAIN CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45152,2216121109,4179.62,R,COWPLAIN CARS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115842,1540,R,Crowthorne Cars Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115843,2322.88,R,Crowthorne Cars Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115844,2080,R,Crowthorne Cars Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115845,1415.83,R,Crowthorne Cars Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115854,2424.1,R,Crowthorne Cars Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115855,1904.11,R,Crowthorne Cars Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115856,1569,R,Crowthorne Cars Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110384,1500,R,D J L CROWE T/A FLEET GALAXY
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110388,2550,R,D J L CROWE T/A FLEET GALAXY
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109742,1642.5,R,Dales Private Hire Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109536,1540,R,Damian Greetham
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115083,1100,R,Delta Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115085,2100,R,Delta Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115087,1575,R,Delta Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115089,2850,R,Delta Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115090,1650,R,Delta Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115101,1400,R,Delta Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115256,650,R,Delta Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115259,2100,R,Delta Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115162,1680,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115163,2254,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115168,595,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115278,1120,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115279,1512,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115281,750,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115282,1155,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115285,750,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111744,1950,R,Elward D t/a 1st Call Taxi
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109748,3000,R,Erwin Ryszka T/A Logic
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115295,1820,R,G HERBERT
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109744,1176,R,G WOODS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45139,2216109746,900,R,G WOODS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45148,2216117775,1430,R,Gaffney M t/a M Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115922,1350,R,GALLEON TAXIS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115924,4550,R,GALLEON TAXIS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115933,1500,R,GALLEON TAXIS LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115987,2115,R,GEMINI TRAVEL SOUTHAMPTON LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216112159,2100,R,GO2 Airport Transfers & Private Hir
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110382,2196,R,Gokhan Gul
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110761,1950,R,Green I t/a Andover Premier Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111387,2970,R,Green I t/a Andover Premier Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111393,2010,R,Green I t/a Andover Premier Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115648,3900,R,Green I t/a Andover Premier Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216112095,1305,R,H CABS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216112097,924,R,H CABS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111826,2400,R,H JONES T/A H JONES CARS
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115937,1119,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115940,1816.5,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115944,2163,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115945,1771.5,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115948,1482,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115958,2147.6,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115962,2114.7,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115966,2728.6,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115967,2143.5,R,HACKNEY LEASE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110394,960,R,Hart Logistics Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110402,3026.8,R,Hart Logistics Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110405,1470,R,Hart Logistics Limited
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111494,750,R,HAYLING TRAVEL
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216113681,2550,R,Hindhead Executive Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216113685,2550,R,Hindhead Executive Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115115,6822.73,R,HODGES COACHES (SANDHURST) LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115310,3060,R,Horizon Travel Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115313,1485,R,Horizon Travel Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115318,4110,R,Horizon Travel Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115320,1860,R,Horizon Travel Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115322,1650,R,Horizon Travel Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45161,2216134914,4068,R,Horizon Travel Ltd
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115875,2355,R,Hunar Ismael T/A AranCars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115879,2198,R,Hunar Ismael T/A AranCars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115881,2850,R,Hunar Ismael T/A AranCars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45146,2216115887,2390,R,Hunar Ismael T/A AranCars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45154,2216122329,3610,R,Hunar Ismael T/A AranCars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216112107,1125,R,Jacqueline Ayres t/a UK Cars
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115312,2240,R,Jane Carrington
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216114253,2508,R,Johny Joseph
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216114264,2130,R,Johny Joseph
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216114273,2674.8,R,Johny Joseph
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216114292,825,R,Johny Joseph
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45142,2216114408,1380,R,Johny Joseph
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115327,1740,R,Johny Joseph
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45145,2216115439,2140,R,Johny Joseph
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216110887,4224,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111081,1560,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111082,2632,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111086,2340,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111090,2106,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111091,1344,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111093,3780,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111096,2576,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111100,2044,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111106,2040,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111123,2884,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111125,2444,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111135,1664,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111141,1372,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111144,2314,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111150,2548,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111162,740,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111167,1144,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45140,2216111171,1340,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111848,2184,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111850,2704,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111853,1664,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111856,1620,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111859,1620,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111860,2492,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111862,1590,R,K & K HIRE LTD
Hampshire County Council,Children's Services,HTST - SEN,Transport Contracts (0-8 seats),45141,2216111870,1973.02,R,K & K HIRE LTD
