Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45029,2215942289,1195,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45029,2215942762,1195,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45033,2215949929,3994,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45036,2215958040,674.12,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45040,2215962170,577,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45019,2215935167,2040,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45019,2215935194,1735,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45036,2215957320,7977.3,R,SAFESPACES
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45019,2215934334,5441.35,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45019,2215934335,5087.84,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45019,2215934336,4809.05,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45040,2215962925,726.99,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45022,2215938441,1684.8,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45030,2215944251,744,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45040,2215963188,1231.2,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45043,2215967825,863,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45030,2215944717,6642,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45022,2215938680,5531.8,R,THERAPOSTURE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45021,2215937751,512,R,A 2 B TAXI SERVICES
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45021,2215937754,672,R,A 2 B TAXI SERVICES
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45020,2215936641,520,R,A LINTOTT & M LOCK T/A AJL CARS
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45020,2215935604,1080,R,A1 RUSHMOOR RADIO TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935612,576,R,Abbey Cars (Romsey) Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935615,612,R,Abbey Cars (Romsey) Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45017,2215936376,1610,R,ABC TAXIS BASINGSTOKE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936664,600,R,ACE CARS (ANDOVER)
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937259,700,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937321,500,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937323,950,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937827,595,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45022,2215938263,560,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45019,2215934651,784,R,ALTON EIGHTS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936377,655,R,ALTON EIGHTS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937060,2730,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935562,1090,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935899,820,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935903,1040,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935939,1084.2,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937312,1209.5,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937319,2196.2,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45022,2215938285,857,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936668,587.5,R,APEX CARS
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937064,1040,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937065,990,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937067,1120,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937072,506,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937074,700,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937109,616,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937219,840,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45022,2215938309,1840,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45019,2215934649,620,R,B J Taxi's
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935629,1611.9,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936384,980,R,Bundays Private Hire
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936574,630,R,Bundays Private Hire
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45019,2215935028,1840,R,C RANDALL
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937741,1056,R,Carisma Private Hire Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45019,2215935278,987,R,Damian Greetham
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936643,512,R,Damian Greetham
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935567,866,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936055,684.5,R,EASTLEIGH CAB COMPANY LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936009,1140,R,GALLEON TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936057,576,R,GALLEON TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937755,1942,R,GALLEON TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936675,1804.8,R,Green I t/a Andover Premier Cars
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936680,1680,R,Horizon Travel Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937254,666,R,Horizon Travel Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937761,1210,R,J M SOUL T/A CRESTA COACHES
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45040,2215963145,540,R,J M SOUL T/A CRESTA COACHES
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45040,2215963149,720,R,J M SOUL T/A CRESTA COACHES
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937091,3508,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937093,876,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937095,924,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937098,1656,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937100,2123,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937102,2958,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937255,702,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937257,1344,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937807,832,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215935587,675,R,Khayam awan t/a my chauffeur Hampsh
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45035,2215956149,928,R,LIPHOOK CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937301,1278,R,Lymington Taxis Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936481,1358.5,R,MARCHWOOD MOTORWAYS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936671,637.5,R,MARCHWOOD MOTORWAYS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215936968,684,R,Oak View Alpha Cars
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45022,2215938197,720,R,Oak View Alpha Cars
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936509,960,R,Philip Cox t/a Hardway Cabs
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936464,825,R,RADIO TAXIS (SOUTHAMPTON)
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937062,554.4,R,RADIO TAXIS (SOUTHAMPTON)
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215937759,1445,R,RAYLYNX LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45019,2215935256,1800,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45020,2215936617,2412,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45022,2215938218,10144,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45022,2215938224,980,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45022,2215938692,1020,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45022,2215938302,698.6,R,S LUCAS
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45027,2215940782,531.76,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45027,2215940819,2955.78,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45027,2215940825,600,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45027,2215940828,866.9,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45027,2215940864,1252.56,R,VICTORIA GOSDEN TRAVEL LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45017,2215936318,840,R,Viking School Cars Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45017,2215936435,1298.4,R,Viking School Cars Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215936847,616,R,WESSEX CARS
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45021,2215936863,1260,R,WESSEX CARS
Hampshire County Council,Adults' Health and Care,LD Co-Production,Non-Staff Subsistence and Expenses,45040,3111247652,565,R,Adult Services
