Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45068,2216004742,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45070,2216007591,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45070,2216007593,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45071,2216010253,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45049,2215974329,23957.14,R,Beaufort Care Group (head office)
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45056,2215982561,24755.71,R,Beaufort Care Group (head office)
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45071,2216009653,25092.28,R,Beaufort Care Group (head office)
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45049,2215973930,28560,R,Calon Care Services Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45049,2215973930,21420,R,Calon Care Services Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45050,2215975925,49980,R,Calon Care Services Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216013183,49980,R,Calon Care Services Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45050,2215975151,40521.43,R,Cambian Childcare Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45050,2215975188,28121.43,R,Cambian Childcare Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45050,2215975264,33480,R,Cambian Childcare Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45050,2215975297,4871.43,R,Cambian Childcare Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45058,2215985730,25021.43,R,Cambian Childcare Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45061,2215987461,40521.43,R,Cambian Childcare Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45069,2216006572,25634.65,R,Care Afloat Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45069,2216006587,5176.51,R,Care Afloat Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45064,2215999524,44280,R,Central & Southern Homes Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45055,2215980074,14800,R,CHILD FIRST LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45055,2215980089,14800,R,CHILD FIRST LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45071,2216009263,14800,R,CHILD FIRST LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45071,2216009423,24514.2,R,Compass Children's Homes
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45072,2216012255,25331.34,R,Compass Children's Homes
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45071,2216009344,4842.41,R,Cynhenid Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45071,2216009344,24157.59,R,Cynhenid Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216013097,37000,R,Cynhenid Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216013120,29000,R,Cynhenid Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45048,2215972243,24357.01,R,DIRECT CARE CHILDRENS HOMES LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45056,2215981891,20850.9,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45057,2215983442,8088.43,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45049,2215973549,21842.42,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45069,2216007074,31409.57,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216013189,33250.2,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45062,2215990319,750,R,HILLCREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45056,2215981364,4233.6,R,Horizon Care & Education
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45062,2215990269,1000,R,Horizon Care & Education
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45064,2216000304,18485.61,R,Horizon Care & Education
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45056,2215982581,11000,R,Horizon Care Mayfield Lodge Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45077,2216013579,1767.86,R,Horizon Care Mayfield Lodge Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45050,2215976386,25350,R,KEYS GROUP
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45050,2215976589,18198.21,R,KEYS GROUP
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45050,2215976731,18696.9,R,KEYS GROUP
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45055,2215980130,25207.43,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45055,2215980225,28790.38,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45055,2215980539,19410,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45055,2215980556,23017.07,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45055,2215980582,79335,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45056,2215981132,32571.43,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45056,2215981135,33657.14,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45056,2215982024,33251.34,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45057,2215983907,31200.4,R,Nurture One Ltd (HEAD OFFICE)
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45057,2215983940,27200.32,R,Nurture One Ltd (HEAD OFFICE)
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45070,2216007693,36137.14,R,Oak House Children's Home Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45072,2216011238,26449.21,R,Reflexions Care Group Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216012992,2000,R,Reflexions Care Group Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216012997,22975.43,R,Reflexions Care Group Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216013001,2214.28,R,Reflexions Care Group Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216013004,25596.01,R,Reflexions Care Group Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45048,2215971948,14000,R,Serenity Care Homes Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45069,2216006018,14000,R,Serenity Care Homes Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45076,2216012530,14000,R,Serenity Care Homes Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45057,2215982835,22696.34,R,Solent Child Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45057,2215982837,22696.34,R,Solent Child Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45057,2215982845,23831.25,R,Solent Child Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45051,2215978029,10493.81,R,Sportfit Support Services Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45051,2215978030,9140.04,R,Sportfit Support Services Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45061,2215987691,6428.61,R,Sportfit Support Services Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45072,2216011294,23314.28,R,THE AMICUS COMMUNITY
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45062,2215990088,17614.29,R,THE SERENDIPITY CENTRE
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45056,2215982443,18157.14,R,United Childrens Services Ltd T/A T
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45057,2215984268,26350,R,YOUR CHAPTER LIMITED
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45061,2215987861,26571.34,R,YOUR CHAPTER LIMITED
Hampshire County Council,Children's Services,Ranvilles Cty Junior Fareham,Computer Equipment,45072,2216012214,2950,C,Agile ICT
Hampshire County Council,Children's Services,Red Barn Comm Pry P/Chester,Payments to main contractor,45063,2215994816,2895,C,WATERSIDE BLINDS
Hampshire County Council,Children's Services,Ringwood Library,Non System - Electricity,45062,3111261163,1051.34,R,NPOWER
Hampshire County Council,Children's Services,Ringwood Library,Non System - Gas,45055,3111258846,953.71,R,TOTALENERGIES GAS & POWER LIMITED
Hampshire County Council,Children's Services,Ringwood Library,Uniform Business Rates,45072,3500254188,1105,R,New Forest District Council
Hampshire County Council,Children's Services,Roman Way Cty Pry Andover,Computer Equipment,45056,2215982621,540,C,Hugh Symons Audio Visual Ltd
Hampshire County Council,Children's Services,Roman Way Cty Pry Andover,Computer Equipment,45063,2215994231,540,C,Hugh Symons Audio Visual Ltd
Hampshire County Council,Children's Services,Roman Way Cty Pry Andover,Furniture & Equipment,45050,3400212962,1346.3,C,KI (UK) LTD
Hampshire County Council,Children's Services,Roman Way Cty Pry Andover,Furniture & Equipment,45050,3400212963,2857.6,C,KI (UK) LTD
Hampshire County Council,Children's Services,Roman Way Cty Pry Andover,Furniture & Equipment,45065,3400213287,3877.56,C,METALLIFORM HOLDINGS LTD
