Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45174,2216145457,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45190,2216175233,671.37,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45191,2216177032,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45196,2216183103,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45197,2216184906,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216149547,3250,R,Direct Healthcare Group
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45181,2216155056,2350,R,Direct Healthcare Group
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45173,2216143465,616.97,R,DRIVE DEVILBISS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216148423,973,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216148426,1013,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216148427,653,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45177,2216152416,2950,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45177,2216152431,2442,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45180,2216154002,2778,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45181,2216155024,2765,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45182,2216158385,754,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45187,2216167299,2720,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45187,2216167368,627,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45187,2216167405,2778,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45187,2216167447,1288,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45188,2216172464,2404,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45191,2216178562,1003,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45191,2216178577,2508,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45194,2216180268,2150,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45194,2216180277,548,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45197,2216184809,505,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45197,2216184290,7429.36,R,Felgains Ltd
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45183,2216160008,830,R,G & S SMIRTHWAITE LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45187,2216167340,1700,R,G & S SMIRTHWAITE LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45189,2216174657,1107,R,G & S SMIRTHWAITE LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45182,2216158040,995,R,Herida Healthcare Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216148568,3990,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45177,2216152350,576,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45182,2216158448,2584,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45182,2216158461,3600,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45184,2216161653,516,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45184,2216162273,714,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45184,2216162280,754,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45184,2216162435,3857,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45188,2216172471,2856,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45190,2216176808,754,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45196,2216183084,3192,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45197,2216183836,1753,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45198,2216186731,515,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45170,2216142164,3274,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45175,2216147359,3504,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45175,2216148007,1951,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216148434,4730,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216148524,1978,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45197,2216184899,693,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45197,2216184900,3900,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45198,2216186948,2776,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45198,2216187024,985,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216148328,1035,R,MASIMO UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45182,2216158050,1800,R,Neater Solutions Ltd
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45175,2216146502,1195,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45182,2216157207,621,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45189,2216174797,3625,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45175,2216147866,1752.31,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45176,2216149662,580.8,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45189,2216174506,796.48,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45170,2216142418,899,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45180,2216153506,785,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45180,2216154393,515,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45191,2216179145,1693.2,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45175,2216148029,1320.2,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45194,2216180210,885,R,Personal Payments
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45177,2216152769,1491,R,WEALDEN REHAB
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45181,2216155684,3768.63,R,WEALDEN REHAB
Hampshire County Council,Adults' Health and Care,JF-Gore Grange Day Centre-NF,Rent,45195,4510274295,3250,R,New Forest District Council
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45174,2216144591,895.5,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45177,2216152649,1033.16,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45170,2216142500,504,R,COOKS PRIVATE HIRE TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45175,2216147846,624,R,A 2 B TAXI SERVICES
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45175,2216147849,580,R,A 2 B TAXI SERVICES
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45170,2216142453,506,R,A LINTOTT & M LOCK T/A AJL CARS
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45181,2216156518,512,R,Abbey Cars (Romsey) Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45174,2216145357,1540,R,ABC Transport Services Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45177,2216152459,540,R,AHF PROSPER LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45174,2216145373,595,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45174,2216145685,525,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45174,2216145700,950,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45175,2216147758,600,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149066,600,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45170,2216142656,1845,R,ALTON EIGHTS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45180,2216154386,2720,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45197,2216184851,1980,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45181,2216155083,2080,R,Personal Payments
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45174,2216145117,1040,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149033,720,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149077,591.5,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149154,550,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149162,630,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149243,700,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149401,572,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149433,1120,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149437,990,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149440,1520,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45176,2216149443,1040,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45180,2216154388,900,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45180,2216154391,1280,R,AQUA CARS LTD
