Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,MH-Sup Living-South East,Payments to Voluntary bodies,45225,2216225104,775.2,R,SCA COMMUNITY CARE SERVICES LTD
Hampshire County Council,Adults' Health and Care,MH-Sup Living-South East,Payments to Voluntary bodies,45225,2216225104,4069.5,R,SCA COMMUNITY CARE SERVICES LTD
Hampshire County Council,Adults' Health and Care,MH-Sup Living-South East,Payments to Voluntary bodies,45226,2216226885,4557.84,R,SCA COMMUNITY CARE SERVICES LTD
Hampshire County Council,Adults' Health and Care,MS-FAB Team,Hired and Contracted Services,45203,2216191371,7233.52,R,CIVICA UK LTD
Hampshire County Council,Adults' Health and Care,MS-FAB Team,Hired and Contracted Services,45219,2216220855,35000,R,Flex360 Ltd
Hampshire County Council,Adults' Health and Care,MS-Reablement Mgt,IT Software,45216,2216208114,12315.12,R,HCSS Education part of Access Group
Hampshire County Council,Adults' Health and Care,New Social Care System (NSCS),Payments to Private Contractors,45219,2216218952,15387.27,R,CareWorks Limited
Hampshire County Council,Adults' Health and Care,Non Contractual GUM services,Payments to Health Authorities,45212,3111339067,6964.71,R,CENTRAL & NORTHWEST LONDON NHS FOUN
Hampshire County Council,Adults' Health and Care,Non Contractual GUM services,Payments to Health Authorities,45212,3111339068,5472.48,R,CENTRAL & NORTHWEST LONDON NHS FOUN
Hampshire County Council,Adults' Health and Care,Non Contractual GUM services,Payments to Health Authorities,45212,3111339069,15482.79,R,CHELSEA & WESTMINSTER NHSFT
Hampshire County Council,Adults' Health and Care,Non Contractual GUM services,Payments to Health Authorities,45212,3111339074,1919,R,Dorset HealthCare NHS FT
Hampshire County Council,Adults' Health and Care,Non Contractual GUM services,Payments to Health Authorities,45212,3111339071,825.26,R,UH Sussex NHS FT
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - F&G CCG,Payments to Private Contractors,45201,2216188474,6800,R,BURY LODGE CARE HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - F&G CCG,Payments to Private Contractors,45201,2216189165,3907.98,R,NORTHCOTT HOUSE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - F&G CCG,Payments to Private Contractors,45225,2216225078,13714.56,R,Pear Tree Court
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - F&G CCG,Payments to Private Contractors,45229,2216227795,3528.57,R,SOUTHLANDS NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - F&G CCG,Payments to Private Contractors,45229,2216227798,5757.14,R,SOUTHLANDS NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - F&G CCG,Payments to Private Contractors,45204,2216194186,10710,R,STEEP HOUSE NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - F&G CCG,Payments to Private Contractors,45211,2216201747,857.14,R,WOODLAND COURT RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - NE & Farnham CCG,Payments to Private Contractors,45219,2216221096,1981.71,R,MARLBOROUGH HOUSE
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - NE & Farnham CCG,Payments to Private Contractors,45225,2216225026,1189.03,R,MARLBOROUGH HOUSE
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45204,2216194162,5309.99,R,BEAUMONT LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45217,2216213422,3465.18,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45217,2216213424,5115.27,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45210,2216201385,642.86,R,CORRINA LODGE
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45215,2216205900,6642.86,R,CORRINA LODGE
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45215,2216205971,6642.86,R,CORRINA LODGE
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45202,2216189817,942.9,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45211,2216202543,5657.14,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45211,2216202629,6284.94,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45211,2216202647,6696.31,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45211,2216202705,5845.98,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45222,2216221943,1623.92,R,MAPLE HOUSE
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - North Hants CCG,Payments to Private Contractors,45222,2216222372,3428.57,R,WESSEX LODGE
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - West CCG,Payments to Private Contractors,45208,2216197363,3597.94,R,ASHLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - West CCG,Payments to Private Contractors,45229,2216228301,2876.96,R,BEECHCROFT MANOR NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - West CCG,Payments to Private Contractors,45229,2216228310,5574.11,R,BEECHCROFT MANOR NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - West CCG,Payments to Private Contractors,45202,2216189610,3655.51,R,Dunwood Manor Nursing Home
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - West CCG,Payments to Private Contractors,45211,2216201721,5666.05,R,Dunwood Manor Nursing Home
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - West CCG,Payments to Private Contractors,45211,2216202856,4534.99,R,HAMBLE HEIGHTS
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - West CCG,Payments to Private Contractors,45211,2216201716,5349.71,R,NEW FOREST NURSING HOME
Hampshire County Council,Adults' Health and Care,NURS CHC D2A - West CCG,Payments to Private Contractors,45202,2216189562,6430.29,R,WAVERLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,Nutrition,Educational and Vocational Training,45218,2216218572,1017,R,SOUTHERN HEALTH NHS FOUNDATION TRUS
Hampshire County Council,Adults' Health and Care,Nutrition,Educational and Vocational Training,45219,2216218928,1017,R,SOUTHERN HEALTH NHS FOUNDATION TRUS
Hampshire County Council,Adults' Health and Care,Nutrition,Educational and Vocational Training,45230,2216230204,1017,R,SOUTHERN HEALTH NHS FOUNDATION TRUS
Hampshire County Council,Adults' Health and Care,OA CRM,Disability Aids and Equipment,45215,2216206210,827.7,R,Blueleaf Limited
Hampshire County Council,Adults' Health and Care,OA CRM,Disability Aids and Equipment,45215,2216206222,827.7,R,Blueleaf Limited
Hampshire County Council,Adults' Health and Care,OA CRM,Disability Aids and Equipment,45217,2216212334,1285,R,Care & Independence Ltd
Hampshire County Council,Adults' Health and Care,OA CRM,Disability Aids and Equipment,45215,2216206331,511.35,R,Felgains Ltd
Hampshire County Council,Adults' Health and Care,OA CRM,Disability Aids and Equipment,45225,2216224723,1672,R,OSKA Care Limited
Hampshire County Council,Adults' Health and Care,OA CRM,Disability Aids and Equipment,45225,2216224715,678.5,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45223,2216222610,6142.5,R,BAKARE BEDS
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45216,2216207424,1261.94,R,DDC DOLPHIN LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45229,2216228825,1045.06,R,DDC DOLPHIN LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45202,2216190402,1957.67,R,HOOPER SERVICES LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45202,2216190403,637.46,R,HOOPER SERVICES LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45203,2216191370,2348.32,R,HOOPER SERVICES LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45229,2216228758,1771.44,R,HOOPER SERVICES LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45229,2216228762,2895.43,R,HOOPER SERVICES LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45201,2216188230,1895,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45224,2216224614,1070,R,SOLENT LAUNDRY SOLUTIONS LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Equipment,45229,2216228805,689.49,R,SOLENT LAUNDRY SOLUTIONS LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Furniture,45215,2216206259,608.4,R,Pineapple Contracts
Hampshire County Council,Adults' Health and Care,OA CRM,Furniture,45215,2216206259,841.5,R,Pineapple Contracts
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45205,3400215791,645.77,R,Idverde
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45210,3400215823,732.56,R,Personal Payments
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45210,3400215824,1470.15,R,Personal Payments
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45210,3400215824,1829.82,R,Personal Payments
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45205,3400215792,1068.83,R,SCANDOR LANDSCAPE CONTRACTORS LIMIT
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45205,3400215792,788.79,R,SCANDOR LANDSCAPE CONTRACTORS LIMIT
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45217,2216212927,2367.42,R,SOUTHAMPTON CITY COUNCIL
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45229,3400216266,763.48,R,Southampton City Council
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45229,3400216266,631.47,R,Southampton City Council
Hampshire County Council,Adults' Health and Care,OA CRM,Grounds Maintenance Contracts,45229,3400216267,712.53,R,Southampton City Council
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45204,3400215764,962.27,R,BHM ELECTRICAL SERVICES
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45222,3400216120,4494.48,R,CATERING EQUIPMENT SUPPORT LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45204,3400215761,1674.9,R,COMAX (UK) LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45204,3400215762,872.9,R,COMAX (UK) LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45230,3400216273,1575.9,R,COMAX (UK) LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45208,3400215797,1607.3,R,Emcor Facilities Services Ltd
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45222,3400216091,4715,R,STANBRIDGE LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45225,3400216205,4715,R,STANBRIDGE LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Other premises related costs,45212,3400215866,806.11,R,TEW BROS LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Premises Repairs,45222,3400216087,12800,R,DGK FLOORING LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Premises Repairs,45208,3400215803,26250,R,JC RAE DECORATING LTD
Hampshire County Council,Adults' Health and Care,OA CRM,Premises Repairs,45225,2216224706,5197.5,R,Pineapple Contracts
Hampshire County Council,Adults' Health and Care,OA CRM,Premises Repairs,45225,2216224706,9733.5,R,Pineapple Contracts
Hampshire County Council,Adults' Health and Care,OA CRM,Premises Repairs,45225,2216224706,15006.6,R,Pineapple Contracts
Hampshire County Council,Adults' Health and Care,OA CRM,Reactive Fabric Repairs,45212,3400215867,668.84,R,TEW BROS LTD
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45210,2216201363,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204350,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204369,791.04,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204380,791.04,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204400,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204407,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204457,1318.4,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204484,791.04,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204515,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204522,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204531,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204563,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204609,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45212,2216204666,527.36,R,AGE CONCERN HAMPSHIRE
