Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  10,,,,,,
Start Date:  10 December 2023,,,,,,
End Date: 06 January 2024,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202170,13 Dec 23,"1,148.56",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005368,03 Jan 24,"1,148.46",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274370,03 Jan 24,"1,147.50",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274041,27 Dec 23,"1,147.50",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273557,20 Dec 23,"1,147.50",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273111,13 Dec 23,"1,147.50",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206153,03 Jan 24,"1,144.92",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273619,20 Dec 23,"1,144.52",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203376,20 Dec 23,"1,140.18",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202309,13 Dec 23,"1,139.20",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204620,27 Dec 23,"1,139.20",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203413,20 Dec 23,"1,139.20",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204629,27 Dec 23,"1,139.20",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205199,03 Jan 24,"1,139.20",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274240,27 Dec 23,"1,139.09",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274372,03 Jan 24,"1,139.09",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205293,03 Jan 24,"1,138.84",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203867,27 Dec 23,"1,138.84",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273652,20 Dec 23,"1,138.74",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204383,27 Dec 23,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203201,20 Dec 23,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206172,03 Jan 24,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204385,27 Dec 23,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202794,20 Dec 23,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203199,20 Dec 23,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204381,27 Dec 23,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205322,03 Jan 24,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205323,03 Jan 24,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201760,13 Dec 23,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206171,03 Jan 24,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202041,13 Dec 23,"1,135.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205951,03 Jan 24,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202469,13 Dec 23,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203432,20 Dec 23,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205990,03 Jan 24,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204618,27 Dec 23,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205195,03 Jan 24,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203663,20 Dec 23,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204331,27 Dec 23,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202465,13 Dec 23,"1,132.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205883,03 Jan 24,"1,132.30",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077635,27 Dec 23,"1,131.74",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077589,20 Dec 23,"1,131.74",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077559,13 Dec 23,"1,131.74",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699893,03 Jan 24,"1,130.71",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699913,03 Jan 24,"1,130.71",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699604,20 Dec 23,"1,130.71",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699623,20 Dec 23,"1,130.71",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272961,13 Dec 23,"1,130.14",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205658,03 Jan 24,"1,129.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201728,13 Dec 23,"1,128.94",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274228,27 Dec 23,"1,128.40",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274601,03 Jan 24,"1,128.40",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274250,27 Dec 23,"1,128.33",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274075,27 Dec 23,"1,128.33",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274071,27 Dec 23,"1,128.33",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274359,03 Jan 24,"1,128.33",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274676,03 Jan 24,"1,128.33",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273278,13 Dec 23,"1,128.33",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273456,20 Dec 23,"1,128.33",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274238,27 Dec 23,"1,128.33",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206266,03 Jan 24,"1,125.23",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273556,20 Dec 23,"1,124.90",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274164,27 Dec 23,"1,124.90",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273134,13 Dec 23,"1,124.56",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699498,13 Dec 23,"1,124.08",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699450,13 Dec 23,"1,124.08",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900063135,03 Jan 24,"1,122.60",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202547,13 Dec 23,"1,121.81",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203598,20 Dec 23,"1,121.81",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201911,13 Dec 23,"1,121.80",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699475,13 Dec 23,"1,120.62",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203655,20 Dec 23,"1,119.53",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205668,03 Jan 24,"1,119.53",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201585,13 Dec 23,"1,119.25",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077711,03 Jan 24,"1,116.87",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205234,03 Jan 24,"1,115.16",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204551,27 Dec 23,"1,115.16",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201895,13 Dec 23,"1,115.16",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203384,20 Dec 23,"1,115.16",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273220,13 Dec 23,"1,112.77",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273505,20 Dec 23,"1,112.65",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273996,27 Dec 23,"1,108.42",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274124,27 Dec 23,"1,107.67",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273540,20 Dec 23,"1,105.50",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274522,03 Jan 24,"1,105.50",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204163,27 Dec 23,"1,104.90",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699778,27 Dec 23,"1,104.15",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699919,03 Jan 24,"1,104.15",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273110,13 Dec 23,"1,100.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273137,13 Dec 23,"1,099.49",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274629,03 Jan 24,"1,097.91",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019323,27 Dec 23,"1,095.18",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206254,03 Jan 24,"1,094.00",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274391,03 Jan 24,"1,093.36",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205326,03 Jan 24,"1,093.20",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900006798,13 Dec 23,"1,093.04",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273558,20 Dec 23,"1,092.90",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273995,27 Dec 23,"1,092.90",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273904,27 Dec 23,"1,092.82",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274045,27 Dec 23,"1,092.82",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273499,20 Dec 23,"1,092.82",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274399,03 Jan 24,"1,092.82",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274404,03 Jan 24,"1,092.82",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201462,13 Dec 23,"1,091.84",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699506,13 Dec 23,"1,090.59",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203533,20 Dec 23,"1,090.50",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202901,20 Dec 23,"1,087.13",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274432,03 Jan 24,"1,085.63",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272966,13 Dec 23,"1,085.40",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699633,20 Dec 23,"1,084.87",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900006861,20 Dec 23,"1,081.97",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900006958,03 Jan 24,"1,081.97",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900006800,13 Dec 23,"1,081.97",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900006947,03 Jan 24,"1,081.97",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077590,20 Dec 23,"1,081.63",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077664,27 Dec 23,"1,081.63",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077544,13 Dec 23,"1,081.63",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077741,03 Jan 24,"1,081.63",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274055,27 Dec 23,"1,079.25",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699610,20 Dec 23,"1,077.59",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699612,20 Dec 23,"1,077.59",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699928,03 Jan 24,"1,077.59",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077726,03 Jan 24,"1,077.13",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202797,20 Dec 23,"1,075.46",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203964,27 Dec 23,"1,075.46",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201982,13 Dec 23,"1,074.24",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203768,27 Dec 23,"1,074.24",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202647,20 Dec 23,"1,074.24",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205236,03 Jan 24,"1,074.24",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202324,13 Dec 23,"1,072.88",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201746,13 Dec 23,"1,072.88",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202723,20 Dec 23,"1,072.88",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201696,13 Dec 23,"1,072.38",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273515,20 Dec 23,"1,067.10",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273586,20 Dec 23,"1,067.10",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273187,13 Dec 23,"1,067.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273185,13 Dec 23,"1,067.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273587,20 Dec 23,"1,067.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274109,27 Dec 23,"1,066.46",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272958,13 Dec 23,"1,066.46",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273051,13 Dec 23,"1,064.10",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273429,20 Dec 23,"1,064.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273048,13 Dec 23,"1,064.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273430,20 Dec 23,"1,064.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274610,03 Jan 24,"1,064.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273451,20 Dec 23,"1,064.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273536,20 Dec 23,"1,064.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273401,20 Dec 23,"1,064.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272950,13 Dec 23,"1,064.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273522,20 Dec 23,"1,064.02",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206089,03 Jan 24,"1,063.83",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274561,03 Jan 24,"1,063.50",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273267,13 Dec 23,"1,063.50",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274261,27 Dec 23,"1,063.50",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273985,27 Dec 23,"1,062.86",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273628,20 Dec 23,"1,062.86",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273433,20 Dec 23,"1,062.86",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274507,03 Jan 24,"1,062.86",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273941,27 Dec 23,"1,061.98",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202033,13 Dec 23,"1,061.79",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205453,03 Jan 24,"1,061.76",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201907,13 Dec 23,"1,061.76",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077573,20 Dec 23,"1,060.47",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077659,27 Dec 23,"1,060.47",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077706,03 Jan 24,"1,060.47",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077517,13 Dec 23,"1,060.47",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204668,27 Dec 23,"1,060.19",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203557,20 Dec 23,"1,060.19",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202441,13 Dec 23,"1,060.19",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206005,03 Jan 24,"1,060.19",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202353,13 Dec 23,"1,060.19",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203422,20 Dec 23,"1,060.19",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900006950,03 Jan 24,"1,058.64",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205555,03 Jan 24,"1,057.49",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202191,13 Dec 23,"1,057.49",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203721,20 Dec 23,"1,057.49",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204812,27 Dec 23,"1,057.49",
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008634,27 Dec 23,"1,057.35",
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008597,13 Dec 23,"1,057.35",
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008616,20 Dec 23,"1,057.35",
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008659,03 Jan 24,"1,057.35",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900063142,03 Jan 24,"1,057.27",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062609,13 Dec 23,"1,057.27",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202372,13 Dec 23,"1,056.96",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205893,03 Jan 24,"1,055.42",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201762,13 Dec 23,"1,055.03",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202457,13 Dec 23,"1,053.66",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205798,03 Jan 24,"1,053.27",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019261,20 Dec 23,"1,051.34",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019260,20 Dec 23,"1,051.34",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019308,27 Dec 23,"1,051.34",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019222,13 Dec 23,"1,051.34",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019402,03 Jan 24,"1,051.34",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019221,13 Dec 23,"1,051.34",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699721,27 Dec 23,"1,051.02",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699779,27 Dec 23,"1,051.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274151,27 Dec 23,"1,050.44",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203666,20 Dec 23,"1,049.79",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699880,03 Jan 24,"1,047.96",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274553,03 Jan 24,"1,047.29",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699522,13 Dec 23,"1,044.81",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019227,13 Dec 23,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019259,20 Dec 23,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019226,13 Dec 23,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019258,20 Dec 23,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019257,20 Dec 23,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019400,03 Jan 24,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019399,03 Jan 24,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019398,03 Jan 24,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019304,27 Dec 23,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019305,27 Dec 23,"1,043.65",
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019306,27 Dec 23,"1,043.65",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900063050,03 Jan 24,"1,043.62",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062657,13 Dec 23,"1,043.62",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273976,27 Dec 23,"1,043.45",
