Payments for Publishing for Invoices paid between 01-JUNE-2023 and 30-JUNE-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
AINSLEY GOMMON ARCHITECTS,121447,30-JUN-2023,"3,427.50",Regeneration & Place,C8219,Contractors - Main,
AINSLEY GOMMON ARCHITECTS,117609,15-JUN-2023,"1,445.00",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
AINTREE COACHES INT LIMITED T/A HELMS OF EASTHAM,116303,09-JUN-2023,"1,360.00","Children, Families & Education",E5731,School Bus Passes - Secondary,
AIREDALE INTENATIONAL AIR CONDITIONING LIMITED,121900,30-JUN-2023,"5,920.00",Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
AIREDALE INTENATIONAL AIR CONDITIONING LIMITED,121900,30-JUN-2023,"5,555.00",Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
AJ & FRIENDS LIMITED,121174,29-JUN-2023,"3,582.00",Adults Care and Health and Strategic Commissioning,E6760,Care Provision,
ALAN D SCOFFIELD HEATING LTD,120983,28-JUN-2023,"5,000.00",Regeneration & Place,C4212,Expenditure on Capital Grants,
ALAN D SCOFFIELD HEATING LTD,120983,28-JUN-2023,-231.72,Regeneration & Place,H7100,Customer and Client Receipts - Vatable,
ALAN HIGGINS LIMITED,118092,19-JUN-2023,"4,569.60",Adults Care and Health and Strategic Commissioning,P4201,Hired or Contracted services,
Alcedo Care,120998,28-JUN-2023,"6,557.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
Alcedo Care,121194,29-JUN-2023,"2,581.20",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
Alcedo Care,120998,28-JUN-2023,627.40,Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
ALEVE MEDICAL SERVICES LIMITED,118855,22-JUN-2023,"1,981.62",Adults Care and Health and Strategic Commissioning,S2280,Medical Service Provider,
ALEXANDRA HOMES (BRISTOL) LIMITED,115172,07-JUN-2023,"1,071.00",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
ALEXANDRA HOMES (BRISTOL) LIMITED,115172,07-JUN-2023,"1,005.90",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
ALEXANDRA HOMES (BRISTOL) LIMITED,115172,07-JUN-2023,"7,875.00",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
ALEXANDRA HOMES (BRISTOL) LIMITED,115172,07-JUN-2023,"4,515.00",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
ALINE MOBILITY,113899,01-JUN-2023,"3,924.28",Regeneration & Place,C2126,Contractors - Main,
ALINE MOBILITY,118316,19-JUN-2023,"5,506.43",Regeneration & Place,C4111,Expenditure on Capital Grants,
ALINE MOBILITY,118316,19-JUN-2023,559.25,Regeneration & Place,C4113,Expenditure on Capital Grants,
ALINE MOBILITY,120106,26-JUN-2023,"1,436.00",Regeneration & Place,D2130,"Repairs, alterations and maintenance",
ALINE MOBILITY,118316,19-JUN-2023,254.80,Regeneration & Place,H7150,Services,
ALINE MOBILITY,118693,21-JUN-2023,601.50,Neighbourhood Services,L3190,"Equipment, Furniture & Materials",
ALISON BURBAGE,118418,20-JUN-2023,600.00,"Children, Families & Education",E2030,Consultants,
ALISON BURBAGE,121176,29-JUN-2023,600.00,"Children, Families & Education",E2030,Consultants,
ALLANDALE CARE HOMES LIMITED,115058,07-JUN-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ALLANDALE CARE HOMES LIMITED,115057,07-JUN-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ALLANDALE CARE HOMES LIMITED,115057,07-JUN-2023,"1,932.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ALLANDALE CARE HOMES LIMITED,115058,07-JUN-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
ALLANDALE CARE HOMES LIMITED,115058,07-JUN-2023,510.43,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ALLANDALE CARE HOMES LIMITED,115057,07-JUN-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ALLANDALE CARE HOMES LIMITED,115058,07-JUN-2023,"1,588.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ALLANDALE CARE HOMES LIMITED,115058,07-JUN-2023,"1,588.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ALLANDALE CARE HOMES LIMITED,115057,07-JUN-2023,792.00,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ALLEN LANE LIMITED,117030,13-JUN-2023,"1,150.12",Finance,F1200,Agency Staff,
ALLEN LANE LIMITED,114770,06-JUN-2023,"1,150.12",Finance,F1200,Agency Staff,
ALLEN LANE LIMITED,118419,20-JUN-2023,"1,725.18",Finance,F1200,Agency Staff,
ALLEN LANE LIMITED,120779,27-JUN-2023,"1,725.18",Finance,F1200,Agency Staff,
ALLIANCE LEISURE SERVICES LIMITED,118867,22-JUN-2023,"382,716.48",Regeneration & Place,C8025,Miscellaneous,
ALLIED PUBLICITY SERVICES (MANCHESTER) LIMITED,121132,28-JUN-2023,"1,379.88",Resources,F1120,Hired or Contracted services,
ALLISON ATHILL(CHILDMINDER),120490,26-JUN-2023,587.34,"Children, Families & Education",E1170,Services,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"7,571.57","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"15,321.44","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"7,571.44","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"7,571.44","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"7,571.44","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"6,045.00","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,-0.13,"Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"7,571.44","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"7,571.44","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH,117039,13-JUN-2023,"7,571.44","Children, Families & Education",E7080,Care Provision,
ALTERNATIVE APPROACH LIMITED,115174,07-JUN-2023,"35,491.41",Adults Care and Health and Strategic Commissioning,S6131,Social Care Activities,
ALTERNATIVE APPROACH LIMITED,115174,07-JUN-2023,"8,203.36",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,"207,634.77",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,"108,217.09",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,588.00,Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,"29,559.70",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,646.80,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,"2,430.40",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,"1,541.43",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,"30,152.65",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,"18,781.65",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,235.20,Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
ALTERNATIVE FUTURES LTD,121335,29-JUN-2023,"1,176.00",Adults Care and Health and Strategic Commissioning,S6165,Mental Health Support - Adults (18-64),
AMBER BUTTON COMMUNITY CIC,120795,27-JUN-2023,"11,557.50","Children, Families & Education",E6150,Hired or Contracted services,
AMBER BUTTON COMMUNITY CIC,117623,15-JUN-2023,"18,400.00","Children, Families & Education",E6150,Hired or Contracted services,
AMEY OW LIMITED,115178,07-JUN-2023,"48,969.84",Regeneration & Place,C5112,Contractors - Main,
AMEY OW LIMITED,115178,07-JUN-2023,948.42,Regeneration & Place,C5511,Contractors - Main,
AMEY OW LIMITED,115178,07-JUN-2023,"3,366.40",Regeneration & Place,C5527,Contractors - Main,
AMEY OW LIMITED,115178,07-JUN-2023,"4,994.10",Regeneration & Place,C5527,Contractors - Main,
AMEY OW LIMITED,115178,07-JUN-2023,"18,582.96",Regeneration & Place,C5527,Contractors - Main,
AMEY OW LIMITED,115178,07-JUN-2023,"1,947.00",Regeneration & Place,C5527,Contractors - Main,
AMEY OW LIMITED,115178,07-JUN-2023,"11,343.75",Neighbourhood Services,V1100,Consultants,
AMION CONSULTING LIMITED,114798,06-JUN-2023,"4,190.00",Regeneration & Place,C0557,Consultants Fees,
AMION CONSULTING LIMITED,121180,29-JUN-2023,"5,000.00",Regeneration & Place,C0557,Consultants Fees,
AMION CONSULTING LIMITED,121180,29-JUN-2023,"5,500.00",Regeneration & Place,C0557,Consultants Fees,
AMY ROBINSON-CHILDMINDER,120493,26-JUN-2023,"2,918.76","Children, Families & Education",E1170,Services,
AMY'S CHILDMINDING - AMY BRENNAN,120494,26-JUN-2023,"2,419.56","Children, Families & Education",E1170,Services,
AMY'S CHILDMINDING SERVICES-AMY DINSDALE,120495,26-JUN-2023,"1,418.04","Children, Families & Education",E1170,Services,
ANCHOR CARE HOMES LIMITED (HURST PARK COURT),114799,06-JUN-2023,804.56,Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Older People (65+),
ANCHOR CARE HOMES LIMITED (HURST PARK COURT),114799,06-JUN-2023,"2,503.08",Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Social Care Activities,
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,819.00,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,785.71,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,200.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,637.00,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,645.43,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,200.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,200.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115059,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,168.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,200.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,200.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR CAREHOMES GROUP LIMITED,115060,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
