Payments for Publishing for Invoices paid between 01-NOV-2023 and 30-NOV-2023,,,,,,,
Supplier Name,Payment Number,Paid Date,Line Amount,Department ,Cost Centre,Subjective Desc,Irrecoverable VAT
MATRIX SCM LIMITED,158147,20-NOV-2023,"21,764.42",Law & Governance (Monitoring Officer),A1306,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"17,116.56",Law & Governance (Monitoring Officer),A1306,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"15,385.07",Law & Governance (Monitoring Officer),A1320,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"14,984.79",Law & Governance (Monitoring Officer),A1320,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"14,923.19",Law & Governance (Monitoring Officer),A1320,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"12,488.24",Law & Governance (Monitoring Officer),A1320,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"1,512.23",Law & Governance (Monitoring Officer),A1322,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"1,126.13",Law & Governance (Monitoring Officer),A1322,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"1,496.14",Law & Governance (Monitoring Officer),A1322,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,701.75,Law & Governance (Monitoring Officer),F2001,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,701.75,Law & Governance (Monitoring Officer),F2001,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"10,349.07",Neighbourhood Services,H3200,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"2,167.42",Neighbourhood Services,H3200,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"1,588.96",Neighbourhood Services,L3950,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,235.54,Neighbourhood Services,L3950,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"1,173.30",Neighbourhood Services,L3950,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"3,547.98",Neighbourhood Services,L3951,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"2,926.74",Neighbourhood Services,L3951,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"4,567.75",Neighbourhood Services,V1960,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"4,581.25",Neighbourhood Services,V1960,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"2,444.75",Neighbourhood Services,V1960,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"3,258.13",Neighbourhood Services,V1960,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"3,532.61",Regeneration & Place,B7020,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,897.46,Regeneration & Place,B7020,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,901.06,Regeneration & Place,B7020,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,902.86,Regeneration & Place,B7020,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"1,705.84",Regeneration & Place,B7040,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"23,662.59",Regeneration & Place,B7040,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"1,705.84",Regeneration & Place,B7040,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"3,411.68",Regeneration & Place,B7040,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,910.40,Regeneration & Place,B7052,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,910.40,Regeneration & Place,B7052,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"3,281.25",Regeneration & Place,B7054,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"6,638.61",Regeneration & Place,B7054,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"2,042.24",Regeneration & Place,B7054,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"7,884.06",Regeneration & Place,B7070,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"8,413.68",Regeneration & Place,B7070,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"8,580.16",Regeneration & Place,B7070,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"8,882.85",Regeneration & Place,B7070,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"7,912.00",Regeneration & Place,B7071,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"7,912.00",Regeneration & Place,B7071,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"3,956.00",Regeneration & Place,B7071,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"1,587.21",Regeneration & Place,B7512,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"1,587.21",Regeneration & Place,B7512,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"1,058.14",Regeneration & Place,B7512,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"1,587.21",Regeneration & Place,B7512,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"2,701.20",Regeneration & Place,B8442,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"2,558.76",Regeneration & Place,V1060,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"1,802.00",Resources,F2000,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"2,252.50",Resources,F2000,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"2,252.50",Resources,F2000,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"1,802.00",Resources,F2000,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,404.70,Resources,F2027,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,809.40,Resources,F2027,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"3,749.65",Resources,F4410,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"3,749.65",Resources,F4410,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"3,749.65",Resources,F4410,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,"3,749.65",Resources,F4410,Agency Staff,
MATRIX SCM LIMITED,154355,03-NOV-2023,127.80,Schools / DSG,E5710,Agency Staff,
MATRIX SCM LIMITED,160462,24-NOV-2023,"1,044.68",Schools / DSG,E5710,Agency Staff,
MATRIX SCM LIMITED,156448,10-NOV-2023,"1,023.38",Schools / DSG,E5710,Agency Staff,
MATRIX SCM LIMITED,158147,20-NOV-2023,"1,108.58",Schools / DSG,E5710,Agency Staff,
MATRIX SCM LIMITED,157544,16-NOV-2023,"6,094.10",Capital,H8056,Services,
MATTHEW CAREY,162066,30-NOV-2023,725.00,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
MATTHEW NEIL ARMITAGE,160591,24-NOV-2023,"6,500.00",Capital,C4215,Expenditure on Capital Loans,
MAVEN HEALTHCARE (ST OSWALDS) LLP,159038,22-NOV-2023,"2,796.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Adults (18-64),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,637.14",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
MAYFLOWER CARE HOMES LIMITED - HILLGROVE,159452,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
MAYOR'S SPECIAL CHARITY,159453,22-NOV-2023,"1,367.00",Balance Sheet,00000,Creditors - Other Entities and Individuals,
MEADOWS CARE LIMITED,161464,29-NOV-2023,"20,550.00","Children, Families & Education",E7080,Care Provision,
MEADOWS CARE LIMITED,161464,29-NOV-2023,"3,448.93",Schools / DSG,E5870,Specialist Contracts & Fees,
MEASURELAB,155072,08-NOV-2023,"4,000.00",Law & Governance (Monitoring Officer),B7700,General Supplies and Services,
MEASURELAB,155409,09-NOV-2023,"2,000.00",Law & Governance (Monitoring Officer),B7700,General Supplies and Services,
MEASURELAB,155072,08-NOV-2023,"4,000.00",Resources,P1042,APT&C,
MEASURELAB,155409,09-NOV-2023,"2,000.00",Resources,P1042,APT&C,
MEDEQUIP ASSISTIVE TECHNOLOGY LIMITED,157545,16-NOV-2023,"502,764.75",Adults Care and Health and Strategic Commissioning,S6134,General Supplies and Services,
MEDICAL EXPERT WITNESS ALLIANCE (MEWA) LLP,159965,23-NOV-2023,"2,380.00",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
MEDILINE SUPPORTED LIVING LIMITED,161494,29-NOV-2023,"6,741.98",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
MEDILINE SUPPORTED LIVING LIMITED,161494,29-NOV-2023,"9,569.28",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
MEDILINE SUPPORTED LIVING LIMITED,161494,29-NOV-2023,"7,805.28",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
MEDILINE SUPPORTED LIVING LIMITED,161494,29-NOV-2023,"7,060.48",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
MELAVID LIMITED,155263,09-NOV-2023,524.92,Finance,F5020,Interest Payable,
MELAVID LIMITED,155263,09-NOV-2023,-104.98,Balance Sheet,00000,Creditors - Other Entities and Individuals,
MELAVID LIMITED,155263,09-NOV-2023,"42,934.47",Balance Sheet,00000,Creditors - Other Entities and Individuals,
MELISSA SMITH - CHILDMINDER,153776,01-NOV-2023,"2,121.00",Schools / DSG,E1170,Services,
MELISSA SMITH - CHILDMINDER,161523,29-NOV-2023,"1,118.40",Schools / DSG,E1170,Services,
MELISSA'S MINDING-MELISSA MURPHY,153777,01-NOV-2023,965.50,Schools / DSG,E1170,Services,
Meltham  Specialist Tuition,157622,16-NOV-2023,"20,665.00",Schools / DSG,E3680,Care Provision,
MENTAL HEALTH CARE (UK) LIMITED,159455,22-NOV-2023,"16,639.36",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
MENTAL HEALTH CARE (UK) LIMITED,159454,22-NOV-2023,"18,530.92",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
MENTAL HEALTH CARE (UK) LIMITED,159455,22-NOV-2023,"1,754.76",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
MENTAL HEALTH CARE (UK) LIMITED,159455,22-NOV-2023,"16,639.36",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
MENTSEUX BUILDERS,154686,06-NOV-2023,"6,234.00",Capital,C4115,Expenditure on Capital Grants,
MENTSEUX BUILDERS,156895,13-NOV-2023,"7,502.50",Capital,C4115,Expenditure on Capital Grants,
MENTSEUX BUILDERS,158148,20-NOV-2023,"5,818.50",Capital,C4115,Expenditure on Capital Grants,
Merlin Diesel Systems Limited,161639,29-NOV-2023,"1,607.50",Neighbourhood Services,L4975,Direct Transport Costs,
MERSEY MARITIME LIMITED,157546,16-NOV-2023,"12,660.68",Regeneration & Place,B8478,Grants & Subscriptions,
MERSEYCARE NHS FOUNDATION TRUST,156896,13-NOV-2023,608.00,"Children, Families & Education",E7031,Care Provision,
MERSEYCARE TRANSPORT SERVICES LIMITED,154882,07-NOV-2023,"7,604.30","Children, Families & Education",E5731,School Transport - Special,
MERSEYCARE TRANSPORT SERVICES LIMITED,156826,13-NOV-2023,"7,604.30","Children, Families & Education",E5731,School Transport - Special,
MERSEYCARE TRANSPORT SERVICES LIMITED,153778,01-NOV-2023,"7,604.30","Children, Families & Education",E5731,School Transport - Special,
MERSEYCARE TRANSPORT SERVICES LIMITED,158619,21-NOV-2023,"6,647.32","Children, Families & Education",E5731,School Transport - Special,
MERSEYCARE TRANSPORT SERVICES LIMITED,161525,29-NOV-2023,"7,604.30","Children, Families & Education",E5731,School Transport - Special,
MERSEYSIDE INDUSTRIAL SUPPLIES LIMITED,157939,17-NOV-2023,685.25,Adults Care and Health and Strategic Commissioning,S5470,"Clothes, Uniform & Laundry",
MERSEYSIDE INTEGRATED TRANSPORT AUTHORITY,200471,20-NOV-2023,"2,304,200.00",Regeneration & Place,F5040,Levies,
MERSEYSIDE SOCIETY FOR DEAF PEOPLE (MSDP),157940,17-NOV-2023,725.00,"Children, Families & Education",E7023,Care Provision,
MERSEYSIDE SOCIETY FOR DEAF PEOPLE (MSDP),157940,17-NOV-2023,820.00,"Children, Families & Education",E7025,Care Provision,
MERSEYTRAVEL,153965,02-NOV-2023,699.00,"Children, Families & Education",E6150,Passenger Transport,
MERSEYTRAVEL,161136,28-NOV-2023,"1,568.00","Children, Families & Education",E6150,Passenger Transport,
MERSEYVIEW RESIDENTIAL HOME,159457,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
MERSEYVIEW RESIDENTIAL HOME,159457,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
MERSEYVIEW RESIDENTIAL HOME,159457,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
MERSEYVIEW RESIDENTIAL HOME,159457,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
MERSEYVIEW RESIDENTIAL HOME,159457,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
MERSEYVIEW RESIDENTIAL HOME,159457,22-NOV-2023,"1,911.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
METROPOLITAN BOR. OF KNOWSLEY,153779,01-NOV-2023,"5,833.34","Children, Families & Education",E6150,Grants & Subscriptions,
METROPOLITAN BOR. OF KNOWSLEY,156319,10-NOV-2023,"47,428.04","Children, Families & Education",E7041,Specialist Contracts & Fees,
METROPOLITAN BOR. OF KNOWSLEY,157941,17-NOV-2023,"1,000.00","Children, Families & Education",P1011,"Other Grants, Reimbursements and Contributions",
MICHAEL WILLIAMS T/A WIRRAL PLUMBERS,160466,24-NOV-2023,550.00,Capital,C4215,Expenditure on Capital Loans,
MILESTONES CARE HOMES LIMITED,157042,14-NOV-2023,"10,164.42","Children, Families & Education",E7080,Care Provision,
MILESTONES CARE HOMES LIMITED,157042,14-NOV-2023,"10,164.42","Children, Families & Education",E7080,Care Provision,
MILESTONES CARE HOMES LIMITED,157042,14-NOV-2023,"10,164.42","Children, Families & Education",E7080,Care Provision,
MILESTONES CARE HOMES LIMITED,157042,14-NOV-2023,"11,293.80","Children, Families & Education",E7080,Care Provision,
MILESTONES CARE HOMES LIMITED,157042,14-NOV-2023,"10,164.42","Children, Families & Education",E7080,Care Provision,
MILLHOUSE TRAINING LIMITED,153631,01-NOV-2023,948.00,Resources,P1042,APT&C,
MILLHOUSE TRAINING LIMITED,153631,01-NOV-2023,"4,044.00",Resources,P1042,APT&C,
MILLHOUSE TRAINING LIMITED,154701,06-NOV-2023,"1,200.00",Resources,P1042,APT&C,
MILLHOUSE TRAINING LIMITED,157548,16-NOV-2023,"10,164.00",Resources,P1042,APT&C,
MIRIAM DAY NURSERY LIMITED,161526,29-NOV-2023,"7,386.73",Schools / DSG,E1170,Services,
MIRIAM DAY NURSERY LIMITED,153780,01-NOV-2023,"9,013.63",Schools / DSG,E1170,Services,
MIRIAM DAY NURSERY LIMITED,153780,01-NOV-2023,"23,054.21",Schools / DSG,E1170,Services,
MIRIAM DAY NURSERY LIMITED,161526,29-NOV-2023,"10,790.96",Schools / DSG,E1170,Services,
MIRIAM DAY NURSERY LIMITED,161526,29-NOV-2023,"2,100.69",Schools / DSG,E1170,Services,
Mitchell Diesel Ltd,153492,01-NOV-2023,"14,500.00",Capital,C5468,Equipment,
Mitchell Diesel Ltd,161611,29-NOV-2023,"86,420.00",Capital,C5468,Equipment,
Mitchell Diesel Ltd,160562,24-NOV-2023,"150,600.00",Capital,C5468,Equipment,
Mitchell Diesel Ltd,161611,29-NOV-2023,"41,700.00",Capital,C5468,Equipment,
MONKEYHUGZ- CLAIRE GIBBONS,153781,01-NOV-2023,981.37,Schools / DSG,E1170,Services,
MONKEYHUGZ- CLAIRE GIBBONS,161527,29-NOV-2023,850.74,Schools / DSG,E1170,Services,
MONKEYHUGZ- CLAIRE GIBBONS,153781,01-NOV-2023,"1,334.54",Schools / DSG,E1170,Services,
MOORLANDS REHAB(STAFFS) LTD,159470,22-NOV-2023,"4,510.80",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
MORETON BAPTIST PRE-SCHOOL,153783,01-NOV-2023,"4,366.63",Schools / DSG,E1170,Services,
MORETON BAPTIST PRE-SCHOOL,161553,29-NOV-2023,"1,750.35",Schools / DSG,E1170,Services,
MORETON BAPTIST PRE-SCHOOL,161553,29-NOV-2023,"5,173.95",Schools / DSG,E1170,Services,
MORETON BAPTIST PRE-SCHOOL,161553,29-NOV-2023,"1,758.53",Schools / DSG,E1170,Services,
MORETON BAPTIST PRE-SCHOOL,153783,01-NOV-2023,"9,698.43",Schools / DSG,E1170,Services,
MORTHYNG GROUP LIMITED,157355,15-NOV-2023,"34,061.33",Schools / DSG,E5944,Specialist Contracts & Fees,
MORTHYNG GROUP LIMITED,157043,14-NOV-2023,"63,659.34",Schools / DSG,E5944,Specialist Contracts & Fees,
MOSSLANDS SCHOOL,161491,29-NOV-2023,"18,464.58",Balance Sheet,00000,Debtors - Inland Revenue,
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,093.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
MOTHER REDCAPS CARE HOME LIMITED,159471,22-NOV-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
