PAYMENT DATE,SUPPLIER NAME,PURPOSE,DEPARTMENT,AMOUNT
26/01/2024,CONCEPT CARE & SUPPORT LIMITED,Priv - Contractor,Dir of Children's Services,6400
26/01/2024,ABBEYDALE RESIDENTIAL CARE HOME,Priv - Res Long,"Dir of Adults, Health & Communities",6295.84
26/01/2024,PREFERRED LIVING LTD,Priv - Contractor,Dir of Children's Services,5940.8
26/01/2024,YOUNG ROOTS CARE SERVICES LTD,Priv - Contractor,Dir of Children's Services,5601.43
26/01/2024,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",5000
26/01/2024,HENS MEDICS LTD,Priv - Contractor,Dir of Children's Services,4744
26/01/2024,INYRA LTD,Priv - Contractor,Dir of Children's Services,4717.14
26/01/2024,BRIGHT YOUNG FUTURES LTD,Priv - Supp Lodging,Dir of Children's Services,4245.72
26/01/2024,GOVERNMENT BODIES,Levies-Financial Rep,Dir of Finance,4201.36
26/01/2024,MY LIFE SEMI INDEPENDENT PROJECT LT,Priv - Contractor,Dir of Children's Services,4164.29
26/01/2024,FIVE PAPER CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,3993.75
26/01/2024,INYRA LTD,Priv - Supp Lodging,Dir of Children's Services,3922.85
26/01/2024,FINEFAIR LTD,Priv - Supp Lodging,Dir of Children's Services,3757.14
26/01/2024,THE SYMPHONY GROUP,Stock - Raw Material,Housing Revenue Account,3707.38
26/01/2024,CandLE Ltd,Vol Sec - Add Supp,Dedicated Schools Grant Management,3527.55
26/01/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,3200
26/01/2024,AMIN ENTERPRISE LTD T/A  DR ATEF AM,"Advice, Advocacy & Counselling Services","Dir of Adults, Health & Communities",3173.6
26/01/2024,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",3000
26/01/2024,GOLDEN CARE ESTATES LTD,Priv - Supp Lodging,Dir of Children's Services,2762.71
26/01/2024,ADHD Solutions CIC,Outsourced Service,Dir of Children's Services,2400
26/01/2024,EDUCATIONAPPEALS DOTCOM LTD,Training,Dir of Children's Services,2376
26/01/2024,OAK CARE HOME  LIMITED,Priv - Supp Lodging,Dir of Children's Services,2342.85
26/01/2024,The Fulker Consultancy Limited,Consultancy,Dir of Finance,2184
26/01/2024,Fusion Lifestyle,Sports & Playground & Pool Maintenance,Dir of Finance,2000
26/01/2024,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",2000
26/01/2024,ALTWOOD HOUSING LTD,Priv - B & B,"Dir of Adults, Health & Communities",1965.4
26/01/2024,ALTWOOD HOUSING LTD,Priv - B & B,"Dir of Adults, Health & Communities",1902
26/01/2024,EAS Transport Planning Ltd,Buildings,Dir of Finance,1850
26/01/2024,LATCHAM DIRECT LIMITED,Professional & Advis,"Dir of  Culture, Strategy & Engagement",1773.71
26/01/2024,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,1740
26/01/2024,THE SYMPHONY GROUP,Stock - Raw Material,Housing Revenue Account,1732.21
26/01/2024,LATCHAM DIRECT LIMITED,Professional & Advis,"Dir of  Culture, Strategy & Engagement",1615.22
26/01/2024,LATCHAM DIRECT LIMITED,Professional & Advis,"Dir of  Culture, Strategy & Engagement",1609.55
26/01/2024,Made from the Dead Taxidermy,Education,Dedicated Schools Grant Management,1600
26/01/2024,LATCHAM DIRECT LIMITED,Storage,"Dir of  Culture, Strategy & Engagement",1593.22
26/01/2024,PRIORY GROUP LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1560
26/01/2024,OAK CARE HOME  LIMITED,Subsist - SS Clients,Dir of Children's Services,1518.42
26/01/2024,Challenge Consultancy Limited,Training & Conferences,"Dir of  Culture, Strategy & Engagement",1500
26/01/2024,CORNERSTONE BARRISTERS,Fees Legal External,Assistant Dir Corporate Governance,1500
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1440.09
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
26/01/2024,YOUNG ROOTS CARE SERVICES LTD,Priv - Supp Lodging,Dir of Children's Services,1360
26/01/2024,Whittington Health NHS Trust,Public Health,Dir of Children's Services,1333
26/01/2024,BUNZL UK LTD t/a GREENHAM,Cleaning Materials,Dir of Environment & Resident Experience,1307.65
26/01/2024,EAS Transport Planning Ltd,Surveys,Dir of Finance,1263.75
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1235
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1235
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1235
26/01/2024,THE POOL & SPA SPECIALISTS LTD,Sports & Playground,Dir of Environment & Resident Experience,1123.34
26/01/2024,THE POOL & SPA SPECIALISTS LTD,Sports & Playground,Dir of Environment & Resident Experience,1123.34
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
26/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
26/01/2024,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,1087.92
26/01/2024,PLAYLE & PARTNERS LLP,Procurement,Dir of Finance,1012.5
26/01/2024,FAMILY CIRCLE (CONSULTANCY) LIMITED,Subsist - SS Clients,Dir of Children's Services,1000
26/01/2024,FAMILY CIRCLE (CONSULTANCY) LIMITED,Subsist - SS Clients,Dir of Children's Services,1000
26/01/2024,FAMILY CIRCLE (CONSULTANCY) LIMITED,Subsist - SS Clients,Dir of Children's Services,1000
26/01/2024,FAMILY CIRCLE (CONSULTANCY) LIMITED,Subsist - SS Clients,Dir of Children's Services,1000
26/01/2024,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",1000
26/01/2024,Personal Data Redacted,Training,Dir of Children's Services,1000
26/01/2024,ADEZA CARE HOMES LTD,Priv - Res Long,Dir of Children's Services,900
26/01/2024,KENNEDYS LAW LLP,Specialist Support,Dir of Finance,858
26/01/2024,Alexandra Palace Trading Ltd,Room Hire,"Dir of  Culture, Strategy & Engagement",818.3
26/01/2024,MY LIFE SEMI INDEPENDENT PROJECT LT,Priv - Supp Lodging,Dir of Children's Services,757.14
26/01/2024,THE ASSOC OF ELECTORAL ADMIN,Election Services,"Dir of  Culture, Strategy & Engagement",711.51
26/01/2024,D&G CONSTRUCTION & ELECTRICAL LIMIT,Construction,Dir of Placemaking & Housing,700
26/01/2024,JACKSONS LANE,Museums & Art,"Dir of  Culture, Strategy & Engagement",698.6
26/01/2024,In Line Safety Ltd,Maintenance,Dir of Finance,646
26/01/2024,Smart Sec Solutions Limited,Access Control,Dir of Placemaking & Housing,628.34
26/01/2024,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,621.1
26/01/2024,K&M Locksmiths,Domestic Furniture,"Dir of Adults, Health & Communities",620
26/01/2024,In Line Safety Ltd,Maintenance,Dir of Finance,609.5
26/01/2024,GRACE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",602
26/01/2024,HARINGEY BOROUGH FOOTBALL CLUB,Room Hire,"Dir of  Culture, Strategy & Engagement",600
26/01/2024,CROWN PAINTS LIMITED,Stock - Raw Material,Housing Revenue Account,586.5
26/01/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",500
26/01/2024,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",500
26/01/2024,CAUSEWAY IRISH HOUSING ASSOCIATION,Priv - Supp Lodging,Dir of Children's Services,480.04
26/01/2024,THE MUSWELL HILL PRACTICE,GP Surgery Services,"Dir of Adults, Health & Communities",475
26/01/2024,TCR TRAINING LTD,Training,"Dir of Adults, Health & Communities",465
26/01/2024,The Play Inspection Company Limited,Sports Equipment,Dir of Finance,450
26/01/2024,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,435
26/01/2024,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,435
26/01/2024,TELSOLUTIONS LIMITED,Maint & Support,Dir of Environment & Resident Experience,408
26/01/2024,The Tutorial Foundation,Fees - Tuition,Dedicated Schools Grant Management,408
26/01/2024,The Tutorial Foundation,Fees - Tuition,Dedicated Schools Grant Management,408
26/01/2024,The Tutorial Foundation,Fees - Tuition,Dedicated Schools Grant Management,408
26/01/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",400
26/01/2024,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Stock - Raw Material,Housing Revenue Account,379.2
26/01/2024,THE PATHOLOGY GROUP,Forensic & Laborator,Assistant Dir Corporate Governance,375
26/01/2024,THE MARKFIELD PROJECT LTD,Priv - Contractor,Dir of Children's Services,360
26/01/2024,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",350
26/01/2024,THE MARKFIELD PROJECT LTD,Priv - Contractor,Dir of Children's Services,350
26/01/2024,C L PAPER SALES COMPANY LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",347.98
26/01/2024,THE POOL & SPA SPECIALISTS LTD,Sports & Playground,Dir of Environment & Resident Experience,343.5
26/01/2024,AKW MEDICARE LTD,"Material - Purch,Rep",Housing Revenue Account,331.13
26/01/2024,MALTINGS LOCKSMITHS LTD,"Material - Purch,Rep",Housing Revenue Account,330
26/01/2024,ONE TIME,Disbursements,Assistant Dir Corporate Governance,325.84
26/01/2024,My Fire Safety Limited,Surveys,Dir of Finance,300
26/01/2024,YOUNG ROOTS CARE SERVICES LTD,Subsist - SS Clients,Dir of Children's Services,268.8
26/01/2024,GOLDEN CARE ESTATES LTD,Subsist - SS Clients,Dir of Children's Services,268.8
26/01/2024,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Stock - Raw Material,Housing Revenue Account,265
26/01/2024,HEARTWOOD OUTREACH SERVICES LTD,Priv - Contractor,Dir of Children's Services,202.5
26/01/2024,THE POOL & SPA SPECIALISTS LTD,Sports & Playground,Dir of Environment & Resident Experience,199.8
26/01/2024,Alexandra Palace Trading Ltd,Catering - External,"Dir of  Culture, Strategy & Engagement",163.66
26/01/2024,Personal Data Redacted,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",150
26/01/2024,THE MARKFIELD PROJECT LTD,Priv - Contractor,Dir of Children's Services,140
26/01/2024,THE MARKFIELD PROJECT LTD,Priv - Contractor,Dir of Children's Services,140
26/01/2024,CIPFA,Training & Conferences,Dir of Finance,120
26/01/2024,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,118.61
26/01/2024,VISUAL PRINT AND DESIGN LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",107.45
26/01/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",100
26/01/2024,VISUAL PRINT AND DESIGN LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",97.3
26/01/2024,K&M Locksmiths,Domestic Furniture,"Dir of Adults, Health & Communities",80
26/01/2024,HEARTWOOD OUTREACH SERVICES LTD,Priv - Supp Lodging,Dir of Children's Services,54.74
26/01/2024,HOUSING PLUS,Subsist - SS Clients,Dir of Children's Services,41.48
26/01/2024,Peter Drew Contracts Ltd,Clothing - Uniform,Dir of Environment & Resident Experience,40.45
26/01/2024,CROWN PAINTS LIMITED,"Material - Purch,Rep",Housing Revenue Account,35
26/01/2024,MALTINGS LOCKSMITHS LTD,"Material - Purch,Rep",Housing Revenue Account,34.5
26/01/2024,C L PAPER SALES COMPANY LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30.01
26/01/2024,VISUAL PRINT AND DESIGN LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",27
26/01/2024,VISUAL PRINT AND DESIGN LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",27
26/01/2024,THE BECK COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,22.1
26/01/2024,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,15.5
26/01/2024,THE BECK COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,10
26/01/2024,JACKSONS LANE,Priv - Contractor,"Dir of  Culture, Strategy & Engagement",1.4
26/01/2024,Peter Drew Contracts Ltd,Body Armour,Dir of Environment & Resident Experience,1
26/01/2024,Whittington Health NHS Trust,Specialist Services,Dir of Children's Services,-1333
26/01/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,-3032
26/01/2024,Whittington Health NHS Trust,Childcare Services,Dir of Children's Services,-5342
26/01/2024,ATLANTIC LODGE  LTD,Priv - Supp Lodging,Dir of Children's Services,-9288.58
29/01/2024,Formation Design and Build Limited,Buildings,Dir of Finance,2148951.64
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Children's Services,180273.92
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,"Dir of Adults, Health & Communities",140364.09
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Environment & Resident Experience,123734.86
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,Housing Revenue Account,119765.79
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Placemaking & Housing,116785.48
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,"Dir of  Culture, Strategy & Engagement",95166.74
29/01/2024,GCH PEREGRINE HOUSE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",81061.24
29/01/2024,Aaron Services,Repair & Maintenance,Dir of Finance,68883.31
29/01/2024,BROWNLOW ENTERPRISES LTD TA VENTRY,Priv - Res Long,"Dir of Adults, Health & Communities",57047.84
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Finance,47640.58
29/01/2024,NFC Homes Limited,Architect,Dir of Finance,45451.12
29/01/2024,SPRINGDENE NURSING & CARE HOMES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",37416
29/01/2024,VENTRY RESIDENTIAL CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",33883.84
29/01/2024,FOUR SEASONS 2000 LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",32012.12
29/01/2024,Aaron Services,Repair & Maintenance,Dir of Finance,30050.11
29/01/2024,DEVELOPMENT & LEARNING OPPORTUNITIE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",29389.68
29/01/2024,SENSE,Priv - Res Long,"Dir of Adults, Health & Communities",28026.76
29/01/2024,RUSSET HOUSE SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,27600
29/01/2024,NORWOOD SCHOOLS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",25268.08
29/01/2024,GOLDEN CARE ESTATES LTD,Priv - Supp Lodging,Dir of Children's Services,22098.57
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,Assistant Dir Corporate Governance,21630.18
29/01/2024,SCIMITAR CARE HOTELS PLC,Priv - Res Long,"Dir of Adults, Health & Communities",19129.24
29/01/2024,SHELL UK OIL PRODUCTS LTD,Fuel,Housing Revenue Account,19069.07
29/01/2024,SEQUENCE CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",17596.72
29/01/2024,MAGICARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",17201.98
29/01/2024,SHELL UK OIL PRODUCTS LTD,Fuel,Housing Revenue Account,15204.57
29/01/2024,SANDHURST LODGE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",14817.6
29/01/2024,NFC Homes Limited,Architect,Dir of Finance,12852.45
29/01/2024,SES KITE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",11918.4
29/01/2024,ST LUCY LODGE,Priv - Res Long,"Dir of Adults, Health & Communities",11745.16
29/01/2024,MOUNT HOUSE SCHOOL LIMITED,Vol Sec - Add Supp,Dedicated Schools Grant Management,11097.34
29/01/2024,MACINTYRE CARE,Priv - Res Long,"Dir of Adults, Health & Communities",10859.44
29/01/2024,SALUTEM LD BIDCO IV LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",10705.08
29/01/2024,The Fulker Consultancy Limited,Surveys,Dir of Placemaking & Housing,10664.24
29/01/2024,PROGRESS HOUSING LTD,Priv - Res Long,"Dir of Adults, Health & Communities",10507.16
29/01/2024,MOUNT HOUSE SCHOOL LIMITED,Vol Sec - Add Supp,Dedicated Schools Grant Management,10478.47
29/01/2024,MAISON MOTI LTD,Priv - Res Long,"Dir of Adults, Health & Communities",10294.64
29/01/2024,QUANTUM CARE LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",9665.04
29/01/2024,BIKUR CHOLIM LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",9254.75
29/01/2024,The Orpheus Centre,L.A. - Recoup Supp,Dedicated Schools Grant Management,8787.22
29/01/2024,The Orpheus Centre,L.A. - Recoup Supp,Dedicated Schools Grant Management,8787.22
29/01/2024,INSURANCE CLAIMS,Bal Alloc InsurePrem,Dir of Finance,8500
29/01/2024,METHODIST HOMES,Priv - Res Long,"Dir of Adults, Health & Communities",8417.6
29/01/2024,THE PATHOLOGY GROUP,Forensic & Laboratory,Assistant Dir Corporate Governance,8250
29/01/2024,OAK CARE HOME  LIMITED,Priv - Contractor,Dir of Children's Services,8124.29
29/01/2024,RESIDENTIAL CARE PROVIDERS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",8096.24
29/01/2024,NFC Homes Limited,Consultancy,Dir of Finance,8019.68
29/01/2024,MULLINVAM LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",7998.28
29/01/2024,MEADOWVIEW CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",7858.24
29/01/2024,Personal Data Redacted,Priv - Res Long,"Dir of Adults, Health & Communities",7783.32
29/01/2024,METHODIST HOMES FOR THE AGED,Priv - Res Long,"Dir of Adults, Health & Communities",7656
29/01/2024,PARADISE HOUSE ASSOCIATION LTD,Priv - Res Long,"Dir of Adults, Health & Communities",7621.12
29/01/2024,ST MUNGOS COMMUNITY HOUSING ASSOCIA,Priv - Res Long,"Dir of Adults, Health & Communities",7486.72
29/01/2024,GROUNDSWELL ARTS,Supplies,Dir of Children's Services,7200
29/01/2024,NFC Homes Limited,Consultancy,Dir of Finance,7103.28
29/01/2024,TRIPOD PARTNERS LIMITED,Recruitment & Assess,Dir of Children's Services,7000
29/01/2024,TRIPOD PARTNERS LIMITED,Recruitment & Assess,Dir of Children's Services,7000
29/01/2024,TRIPOD PARTNERS LIMITED,Recruitment & Assess,Dir of Children's Services,7000
29/01/2024,TRIPOD PARTNERS LIMITED,Recruitment & Assess,Dir of Children's Services,7000
29/01/2024,TRIPOD PARTNERS LIMITED,Recruitment & Assess,Dir of Children's Services,7000
29/01/2024,ST IVES LODGE,Priv - Res Long,"Dir of Adults, Health & Communities",6330.6
29/01/2024,Currie & Brown UK Limited,Tech & Feasibility,Dir of Finance,6328.08
29/01/2024,RockSolid 247 Limited,Priv - Contractor,Dir of Children's Services,6031
29/01/2024,MISHELLIS PROPERTIES LTD T/A MCA CA,Priv - Res Long,"Dir of Adults, Health & Communities",5824
29/01/2024,RockSolid 247 Limited,Priv - Contractor,Dir of Children's Services,5735
29/01/2024,RockSolid 247 Limited,Priv - Contractor,Dir of Children's Services,5688.75
29/01/2024,RockSolid 247 Limited,Priv - Contractor,Dir of Children's Services,5466.75
29/01/2024,ALLFORCARE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",5166.41
29/01/2024,Personal Data Redacted,Management,Dir of Children's Services,4815
29/01/2024,OAKLAND PRIMECARE LTD RE ELSYNG HOU,Priv - Res Long,"Dir of Adults, Health & Communities",4800
29/01/2024,MATRIX SCM LTD,SalAgen-Est Post,Dedicated Schools Grant Management,4762.85
29/01/2024,ST CATHERINE CARE HOME,Priv - Res Long,"Dir of Adults, Health & Communities",4400
29/01/2024,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,4200
29/01/2024,THE PATHOLOGY GROUP,Forensic & Laboratory,Assistant Dir Corporate Governance,4125
29/01/2024,ROYAL MENCAP SOCIETY,Priv - Res Long,"Dir of Adults, Health & Communities",4060.88
29/01/2024,HARROW COLLEGE,L.A. - Recoup Supp,Dedicated Schools Grant Management,4000
29/01/2024,JB Drains and Gutters Ltd,Construction,Housing Revenue Account,3995
29/01/2024,NFC Homes Limited,Management,Dir of Finance,3885.48
29/01/2024,SPRINGDENE NURSING & CARE HOMES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3802.76
29/01/2024,SOUTHGATE BEAUMOUNT CARE COMMUNITY,Priv - Res Long,"Dir of Adults, Health & Communities",3800
29/01/2024,SUMMERCARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3797.12
29/01/2024,THE ROLAND RESIDENTIAL CARE HOME,Priv - Res Long,"Dir of Adults, Health & Communities",3576.76
