Payment Date,Supplier name,Purpose,Department,Amount
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,83.18
14/09/2023,R&S PHARMA LTD,Specialist Services,"Dir of Adults, Health & Communities",81.29
14/09/2023,STERLING STANDARD CARE GROUP,CONTRADLT,"Dir of Adults, Health & Communities",70.56
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,69.12
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,64.91
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,62.8
14/09/2023,D.&J. WINTON LTD T/A THE CADGE PHAR,Specialist Services,"Dir of Adults, Health & Communities",52.88
14/09/2023,DIRECTA UK LTD,"Material - Purch,Rep",Housing Revenue Account,49.25
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,46.01
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,42.5
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,39.34
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,20.05
14/09/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,20
14/09/2023,CMS CORPORATE MAILING SOLUTIONS LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",16.5
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,14.02
14/09/2023,BEAUTYCHEM LIMITED,Specialist Services,"Dir of Adults, Health & Communities",11.48
14/09/2023,TOUCAN TOOL COMPANY LTD,Equip - Purchase,Housing Revenue Account,10
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,7.22
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,6.92
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,6.88
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,6.51
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,5.79
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,4.24
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,4.14
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,4.04
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,3.89
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,3.64
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,3.3
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,3.15
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,3.02
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,2.93
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,2.14
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,2.08
14/09/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telephones,Housing Revenue Account,1.05
14/09/2023,WELLCARE FOSTERING SERVICES LIMITED,ZFWI CODEZ185F5740,Dir of Children's Services,-405
14/09/2023,BROWNE JACOBSON LLP,Specialist Support,Dir of Finance,-1575
15/09/2023,Formation Design and Build Limited,Buildings,Dir of Finance,293293.16
15/09/2023,H2O NATIONWIDE LTD,Priv - Sub Contract,Housing Revenue Account,59019.1
15/09/2023,BLAIR ESTATES LTD - CLIENT A/C,Prem - Rents,Dir of Placemaking & Housing,58495.25
15/09/2023,ALBEN ELECTRICAL SERV LTD,Buildings,Dir of Finance,56378.7
15/09/2023,Redacted Personal Data,Prem - Rents,"Dir of Adults, Health & Communities",56250
15/09/2023,MIDOS PROPERTY MANAGEMENT LTD,Prem - Rents,Dir of Placemaking & Housing,51570
15/09/2023,ROSEBERRY NORTH LTD,Prem - Rents,Dir of Placemaking & Housing,49250
15/09/2023,RUSKIN MILL TRUST LTD,ZFWI SEN Residential,Dedicated Schools Grant Management,46486.67
15/09/2023,Redacted Personal Data,Prem - Rents,Dir of Placemaking & Housing,42236
15/09/2023,H2O NATIONWIDE LTD,Priv - Sub Contract,Housing Revenue Account,40434.6
15/09/2023,FISHER GERMAN PROPERTY MANAGEMENT L,Prem - Rents,Dir of Placemaking & Housing,37672.5
15/09/2023,AREA 51 EDUCATION LTD,CONTRADLT,"Dir of Adults, Health & Communities",35795.07
15/09/2023,PRIMERA ASSISTED LIVING LIMITED T/A,CONTRADLT,"Dir of Adults, Health & Communities",30735.71
15/09/2023,Chas Berger Limited,Buildings,Dir of Finance,30286.15
15/09/2023,CAPAAN DAY SERVICE,CONTRADLT,"Dir of Adults, Health & Communities",29602.76
15/09/2023,PROJECT CENTRE LTD,Tech & Feasibility,Dir of Finance,29185
15/09/2023,MICUBER ESTATES LTD,Prem - Rents,Dir of Environment & Resident Experience,28125
15/09/2023,ODYSSEY EDUCATION SERVICES,ZFWI SEN Independnt,Dedicated Schools Grant Management,27500
15/09/2023,MARLBOROUGH HIGHWAYS LTD,Street Lighting,Dir of Environment & Resident Experience,26239.42
15/09/2023,Jackson Lift Services Limited,Lifts,Housing Revenue Account,24962.96
15/09/2023,SAMA CARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",23137.39
15/09/2023,Impact roofing and Building Ltd,Buildings,Dir of Finance,23118
15/09/2023,ACEBENCH LTD,Prem - Rents,Dir of Placemaking & Housing,22125
15/09/2023,HAWKINS BROWN DESIGN LTD,Architect,Dir of Placemaking & Housing,22000
15/09/2023,PRIMERA ASSISTED LIVING LIMITED T/A,CONTRADLT,"Dir of Adults, Health & Communities",19764.68
15/09/2023,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,19129.08
15/09/2023,Original Futures Ltd,Business,Dir of Finance,17520
15/09/2023,PAYTONE LTD,Prem - Rents,Dir of Placemaking & Housing,17125
15/09/2023,LEVY ASSET MANAGEMENT LIMITED,Prem - Rents,Dir of Placemaking & Housing,16920.15
15/09/2023,ODYSSEY EDUCATION SERVICES,ZFWI SEN Independnt,Dedicated Schools Grant Management,15000
15/09/2023,Original Futures Ltd,Business,Dir of Finance,15000
15/09/2023,PROJECT CENTRE LTD,Tech & Feasibility,Dir of Finance,14160
15/09/2023,MEDLOCK ELECTRICAL DISTRIBUTORS LTD,Stock - Raw Material,Housing Revenue Account,14080
15/09/2023,PROJECT CENTRE LTD,Tech & Feasibility,Dir of Finance,13450
15/09/2023,ALTAIR CONSULTANCY AND ADVISORY SER,Business,Housing Revenue Account,13278.6
15/09/2023,NEC SOFTWARE SOLUTIONS UK LTD,Maint & Support,"Dir of  Culture, Strategy & Engagement",12000
15/09/2023,GRIFFIN TECHNICAL SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,11138.99
15/09/2023,CIRCLE CARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",10733
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,10450
15/09/2023,Langley Search & Selection Ltd,Procurement,Dir of Finance,10436.25
15/09/2023,DURHAM COUNTY COUNCIL,ZFWI CODEZ184F5733,Dir of Children's Services,10024
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,9750
15/09/2023,HARINGEY PLAY ASSOCIATION,Sport & Fitness,Dir of Children's Services,9644
15/09/2023,London Dream Building,"Works - Construction, Repair & Maintenance",Dir of Finance,9500
15/09/2023,London Dream Building,"Works - Construction, Repair & Maintenance",Dir of Finance,9500
15/09/2023,Langley Search & Selection Ltd,Procurement,Dir of Finance,9487.5
15/09/2023,THEBIGWORD INTERPRETING SERVICES LI,Fees - Interpreter,"Dir of  Culture, Strategy & Engagement",9381.23
15/09/2023,NAFSIYAT,"Advice, Advocacy & C","Dir of Adults, Health & Communities",9347.5
15/09/2023,FUSION LIFESTYLE,Sport & Fitness,Dir of Children's Services,9200
15/09/2023,ONE TIME,PayContractor-NCCR,Dir of Finance,9000
15/09/2023,THE ACCESS TO SPORTS PROJECT,Sport & Fitness,Dir of Children's Services,8960
15/09/2023,Redacted Personal Data,Prem - Rents,Dir of Placemaking & Housing,8487.5
15/09/2023,TEMPORARY ACCOMODATION,Priv - Hotel Short,"Dir of Adults, Health & Communities",8424
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,8250
15/09/2023,NORTH LONDON BIKUR CHOLIM LTD,ZFWI CODEZ186F6585,Dir of Children's Services,7983
15/09/2023,Foster Property Maintenance Ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,7944.18
15/09/2023,ALL PAY LTD (LBH FUNDING ACCOUNT),ZFWI CODEZ186F6605,Dir of Children's Services,7915.81
15/09/2023,GetFix LTD,Heating & Air Con,Dir of Placemaking & Housing,7580.5
15/09/2023,CURL LA TOURELLE ARCHITECTS,Business,Dir of Finance,7326.25
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,7320
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,7000
15/09/2023,Redacted Personal Data,Prem - Rents,Dir of Placemaking & Housing,6887.5
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,6850
15/09/2023,Invotra Consulting Ltd t/a Invuse,Call Systems,"Dir of  Culture, Strategy & Engagement",6320
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,6200
15/09/2023,LOVE ABA LTD,ZFWI SEN Additional,Dedicated Schools Grant Management,6155.6
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,6154.8
15/09/2023,ARCHITE LONDON LTD,Business,Dir of Finance,6142.5
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,6000
15/09/2023,Our Hidden Treasure,ZFWI SEN Additional,Dedicated Schools Grant Management,5844
15/09/2023,Redacted Personal Data,Prem - Rents,Dir of Placemaking & Housing,5687.5
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,5650
15/09/2023,PRIMERA ASSISTED LIVING LIMITED T/A,CONTRADLT,"Dir of Adults, Health & Communities",5619.68
15/09/2023,RockSolid 247 Limited,Administration & Cle,Dir of Children's Services,5587
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,5500
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,5500
15/09/2023,FOOS CARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",5180.56
15/09/2023,TFL SURFACE TRANSPORT,Repair & Maintenance,Dir of Environment & Resident Experience,5000
15/09/2023,Apricot Online ltd,ZFWI SEN Additional,Dedicated Schools Grant Management,4840
15/09/2023,LOVE ABA LTD,ZFWI SEN Additional,Dedicated Schools Grant Management,4809.6
15/09/2023,THEBIGWORD INTERPRETING SERVICES LI,Fees - Interpreter,"Dir of  Culture, Strategy & Engagement",4661.36
15/09/2023,FALCON PROPERTIES LTD,Prem - Rents,Dir of Children's Services,4333.33
15/09/2023,PROJECT CENTRE LTD,Technical & Feasibility,Dir of Placemaking & Housing,4140.2
15/09/2023,Our Hidden Treasure,ZFWI SEN Additional,Dedicated Schools Grant Management,4110
15/09/2023,HAIL LTD,CONTRADLT,"Dir of Adults, Health & Communities",4108
15/09/2023,PEAK & PENNINE PROPERTIES LTD,Prem - Rents,Dir of Placemaking & Housing,3930.25
15/09/2023,FUSION LIFESTYLE,Sports & Playground & Pool Maintenance,Dir of Finance,3880
15/09/2023,ALTAIR CONSULTANCY AND ADVISORY SER,Business,Housing Revenue Account,3690.44
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,3514.56
15/09/2023,Newground Architects,Business,Dir of Finance,3500
15/09/2023,Vivid Resourcing,Specialist Support,Assistant Dir Corporate Governance,3378.6
15/09/2023,GRANT PAYMENTS,Grant - Vol Org Sals,"Dir of Adults, Health & Communities",3278.1
15/09/2023,CAPITAL & REGIONAL,Prem - Serv Charge,Dir of Placemaking & Housing,3189.5
15/09/2023,Vivid Resourcing,Specialist Support,Assistant Dir Corporate Governance,3101.4
15/09/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",3015
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Disbursements,Housing Revenue Account,3000
15/09/2023,MITRE CONSTRUCTION CO LTD,"Works - Construction, Repair & Maintenance",Dir of Environment & Resident Experience,3000
15/09/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",3000
15/09/2023,Flowbird Smart City UK Ltd,Parking,Dir of Environment & Resident Experience,2950.9
15/09/2023,NFC Homes Limited,General Materials,Dir of Finance,2931.85
15/09/2023,Essex County Council,Procurement,Dir of Placemaking & Housing,2906.71
15/09/2023,INSURANCE CLAIMS,Bal Alloc InsurePrem,Dir of Finance,2900
15/09/2023,NORTH LONDON ASIAN CARE,CONTRADLT,"Dir of Adults, Health & Communities",2898.69
15/09/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2768
15/09/2023,Metis Consultants Limted,Water Assess&Treat,Dir of Environment & Resident Experience,2750
15/09/2023,NORTH LONDON COMMUNITY CARE AGENCY,ZFWI CODEZ186F6585,Dir of Children's Services,2720.8
15/09/2023,Ecolab Ltd,Animal Services,Dir of Finance,2657.81
15/09/2023,SMH Events Ltd,Events,Dir of Placemaking & Housing,2562.1
15/09/2023,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Stock - Raw Material,Housing Revenue Account,2500
15/09/2023,SERVESOUL LIMITED,CONTRADLT,"Dir of Adults, Health & Communities",2499
15/09/2023,PERSONNEL HYGIENE SERVICES LTD,Cleaning & Janitorial,"Dir of Adults, Health & Communities",2420.93
15/09/2023,CALFORD SEADEN LLP,Business,Dir of Finance,2415
15/09/2023,ARTHUR MORRISON LTD,CONTRADLT,"Dir of Adults, Health & Communities",2406.16
15/09/2023,HARINGEY PLAY ASSOCIATION,Sport & Fitness,Dir of Children's Services,2352.5
15/09/2023,AYERST ENVIRONMENTAL LTD,Buildings,Dir of Finance,2310
15/09/2023,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,2303.34
15/09/2023,NORTH LONDON COMMUNITY CARE AGENCY,ZFWI CODEZ186F6585,Dir of Children's Services,2265.6
15/09/2023,NORTH LONDON COMMUNITY CARE AGENCY,ZFWI CODEZ186F6585,Dir of Children's Services,2265.6
15/09/2023,BRIDGING THE GAP,ZFWI CODEZ185F5741,Dir of Children's Services,2052.28
15/09/2023,BRIDGING THE GAP,ZFWI CODEZ185F5741,Dir of Children's Services,2052.28
15/09/2023,BRIDGING THE GAP,ZFWI CODEZ185F5741,Dir of Children's Services,2052.28
15/09/2023,CLASSIC SECURITY SOLUTIONS,Priv - Sub Contract,Housing Revenue Account,1928.25
15/09/2023,OASIS CARE & TRAINING AGENCY,ZFWI Children DCT HC,Dir of Children's Services,1844.96
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1820
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1820
15/09/2023,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,1814.2
15/09/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1684.15
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
15/09/2023,EDUCATIONAPPEALS DOTCOM LTD,Training,Dir of Children's Services,1645.67
15/09/2023,MOXIE GIBSON CONSULTANCY AND TRAINI,ZFWI CODEZ185F5741,Dir of Children's Services,1615.71
15/09/2023,BIKUR CHOLIM LTD,CONTRADLT,"Dir of Adults, Health & Communities",1611.7
15/09/2023,iESE Innovation Ltd,Business,Dir of Children's Services,1600
15/09/2023,EDUCATIONAPPEALS DOTCOM LTD,Training,Dir of Children's Services,1560
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1516.66
15/09/2023,MOXIE GIBSON CONSULTANCY AND TRAINI,ZFWI CODEZ185F5741,Dir of Children's Services,1448.6
15/09/2023,EDUCATIONAPPEALS DOTCOM LTD,Training,Dir of Children's Services,1440
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1430
15/09/2023,CACI LTD,Maint & Support,Dir of Children's Services,1425
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1386.66
15/09/2023,DGI PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1365
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1300
15/09/2023,EVENLODE INVESTMENTS LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1235
15/09/2023,WESTPOLE PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1235
15/09/2023,WESTPOLE PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1235
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1235
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1200.33
15/09/2023,FAMILY CIRCLE (CONSULTANCY) LIMITED,ZFWI CODEZ186F5752,Dir of Children's Services,1200
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1170
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1126.66
15/09/2023,MIDOS RESIDENTIAL INVESTMENTS LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1105
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1105
15/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1105
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,1082.7
15/09/2023,OASIS CARE & TRAINING AGENCY,ZFWI Children DCT HC,Dir of Children's Services,1064.4
15/09/2023,NORTH LONDON COMMUNITY CARE AGENCY,ZFWI Children DCT HC,Dir of Children's Services,1020
15/09/2023,ALLPAY LTD CHILDREN AND FAMILY,ZFWI CODEZ185F5741,Dir of Children's Services,1005.4
15/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",1000
15/09/2023,Signway Supplies (Datchet) Ltd,Parking,Dir of Environment & Resident Experience,969.25
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,905.51
15/09/2023,Redacted Personal Data,Forensic & Laborator,Assistant Dir Corporate Governance,900
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,832.5
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",807
15/09/2023,ACCESS UK LTD T/A ADAM,Passenger Transport,Dir of Children's Services,786
15/09/2023,Ecolab Ltd,Pest & Animal Contro,Dir of Placemaking & Housing,752.41
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,750
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",746
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,700
15/09/2023,BIKUR CHOLIM LTD,CONTRADLT,"Dir of Adults, Health & Communities",645.4
15/09/2023,SEA Ltd,Buildings,Dir of Finance,644.82
15/09/2023,THE TESTING LAB LTD,Priv - Sub Contract,Housing Revenue Account,630
15/09/2023,Signway Supplies (Datchet) Ltd,Parking,Dir of Environment & Resident Experience,614
15/09/2023,BEAUTYCHEM LIMITED,Public Health,"Dir of Adults, Health & Communities",550.3
15/09/2023,DRUM WORKS CIC,Sport & Fitness,Dir of Environment & Resident Experience,550
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,503.64
15/09/2023,BRITISH GAS TRADING LIMITED,Energy - Gas,Housing Revenue Account,482.19
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,479.6
15/09/2023,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,448.55
15/09/2023,JEWSON LTD,Stock - Raw Material,Housing Revenue Account,428.85
15/09/2023,NHS SUPPLY CHAIN,Consumables,"Dir of Adults, Health & Communities",427.8
15/09/2023,FAYERS PLUMBING AND BUILDING SUPPLI,"Material - Purch,Rep",Housing Revenue Account,409.22
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,400
15/09/2023,Redacted Personal Data,Sport & Fitness,Dir of Environment & Resident Experience,400
15/09/2023,AMY PHARMA LTD,Specialist Services,"Dir of Adults, Health & Communities",373.6
15/09/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,355
15/09/2023,EDF ENERGY CUSTOMER PLC,Debt recovery on lat,Dir of Placemaking & Housing,352.43
15/09/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,350
15/09/2023,Signway Supplies (Datchet) Ltd,Parking,Dir of Environment & Resident Experience,349
15/09/2023,DTRIUMPH CARE LTD,ZFWI CODEZ186F5801,Dir of Children's Services,342
