Payment date,Supplier Name,Purpose,Department,Amount
05/12/2023,Teaching Personnel Ltd,Education,Dir of Children's Services,506.88
05/12/2023,BUNZL UK LTD t/a GREENHAM,Cleaning & Janitorial,Dir of Environment & Resident Experience,503.07
05/12/2023,SM SOCIAL CARE LTD,Social Community Care Supplies & Services - Adult,"Dir of Adults, Health & Communities",500
05/12/2023,SM SOCIAL CARE LTD,Social Community Care Supplies & Services - Adult,"Dir of Adults, Health & Communities",500
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",497
05/12/2023,Teaching Personnel Ltd,Fees - Tuition,Dedicated Schools Grant Management,460.8
05/12/2023,GRANT PAYMENTS,Fees - Consultant,Dir of Placemaking & Housing,440
05/12/2023,GRANT PAYMENTS,Fees - Consultant,Dir of Placemaking & Housing,400
05/12/2023,Personal Data Redacted,LAC - Regular Pay,Dir of Children's Services,377
05/12/2023,ANCHOR TEACHING LIMITED,Education,Dir of Children's Services,275
05/12/2023,JEWSON LTD,Stock - Raw Material,Housing Revenue Account,264.6
05/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,231
05/12/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,228.86
05/12/2023,Rioned UK Ltd,Equip - Tools,Housing Revenue Account,214
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",200
05/12/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,164
05/12/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,158.34
05/12/2023,SIG TRADING LIMITED,"Material - Purch,Rep",Housing Revenue Account,150.75
05/12/2023,ANCHOR TEACHING LIMITED,Education,Dir of Children's Services,150
05/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,149.63
05/12/2023,Dialogue Ltd,Human Resources,Dir of Children's Services,138
05/12/2023,JEWSON LTD,Stock - Raw Material,Housing Revenue Account,135.7
05/12/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Housing Management,Dir of Finance,130
05/12/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Housing Management,Dir of Finance,130
05/12/2023,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Stock - Raw Material,Housing Revenue Account,126.4
05/12/2023,FAYERS PLUMBING AND BUILDING SUPPLI,Stock - Raw Material,Housing Revenue Account,120.25
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",120
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",100
05/12/2023,Teaching Personnel Ltd,Education,Dir of Children's Services,92.16
05/12/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Housing Revenue Account,87.99
05/12/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,85.59
05/12/2023,FAYERS PLUMBING AND BUILDING SUPPLI,Stock - Raw Material,Housing Revenue Account,75.42
05/12/2023,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Equip - Safety,Housing Revenue Account,68.78
05/12/2023,EMBOLDENED BY,Subsist - SS Clients,Dir of Children's Services,66
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",60
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",50
05/12/2023,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Equip - Safety,Housing Revenue Account,33.86
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",30
05/12/2023,SIG TRADING LIMITED,"Material - Purch,Rep",Housing Revenue Account,10.95
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",10
05/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",10
05/12/2023,THRU LIFE CIC,Arts & Leisure Services,Dir of Environment & Resident Experience,1
05/12/2023,THRU LIFE CIC,Arts & Leisure Services,Dir of Children's Services,1
05/12/2023,ICKBURGH SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,-3333.34
06/12/2023,HARINGEY SCHOOLS SERVICES LIMITED,Education,Dir of Finance,361118.78
06/12/2023,Aaron Services,"Works - Construction, Repair & Maintenance",Dir of Finance,182313.8
06/12/2023,TRAFFIC SURVEY PARTNERS (TSP) LTD,Street & Traffic Management,Dir of Finance,99800
06/12/2023,HARMONY FIRE LTD,Priv - Sub Contract,Housing Revenue Account,30742.83
06/12/2023,LIONHEART DOMICILIARY CARE SERVICES,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",29728.58
06/12/2023,PROJECT CENTRE LTD,Consultancy,Dir of Finance,28499
06/12/2023,Verisec Limited,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",26956
06/12/2023,DEVELOPMENT & LEARNING OPPORTUNITIE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",26279.72
06/12/2023,ICB General Build and Civil Eng Ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,25214.8
06/12/2023,Her Majesty's Prison and Probation,L.A. - Secure Unit,Dir of Children's Services,25140
06/12/2023,PROJECT CENTRE LTD,Consultancy,Dir of Finance,24238.13
06/12/2023,CROYDON COUNCIL,Financial Services,Dir of Finance,23664
06/12/2023,Selsdon Building Contractors Ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,20719.2
06/12/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,19475
06/12/2023,Wing Security Ltd,Fees - C Parking Z,Housing Revenue Account,18617.47
06/12/2023,Jackson's Hub Ltd,Cemetery & Crematorium,Assistant Dir Corporate Governance,17910
06/12/2023,D&G CONSTRUCTION & ELECTRICAL LIMIT,Priv - Sub Contract,Housing Revenue Account,17485
06/12/2023,CROYDON COUNCIL,Financial Services,Dir of Finance,13891.5
06/12/2023,Jackson's Hub Ltd,Cemetery & Crematorium,Assistant Dir Corporate Governance,13080
06/12/2023,NEC SOFTWARE SOLUTIONS UK LTD,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",12936.47
06/12/2023,MARLBOROUGH HIGHWAYS LTD,Highway Equipment & Materials,Dir of Finance,11303.98
06/12/2023,AN CONTRACT SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,11184.35
06/12/2023,CARE 4 U LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",10483.16
06/12/2023,Her Majesty's Prison and Probation,L.A. - Secure Unit,Dir of Children's Services,9840
06/12/2023,Her Majesty's Prison and Probation,L.A. - Secure Unit,Dir of Children's Services,9840
06/12/2023,V&A Scaffolding Ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,9675
06/12/2023,BEACON PARTNERSHIP LLP,Consultancy,Housing Revenue Account,9420
06/12/2023,AP Barnet Multi Academy Trust,L.A. - Recoup Supp,Dedicated Schools Grant Management,9333.33
06/12/2023,Pen Test Partners LLP,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",8750
06/12/2023,ASHGOAL LIMITED,Information Communication Technology,Assistant Dir Corporate Governance,8634.58
06/12/2023,SEA Ltd,Facilities & Management Services,Housing Revenue Account,8195.22
06/12/2023,RIDGE AND PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Finance,8000
06/12/2023,XEROX (UK) LTD,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",7430.27
06/12/2023,RYDWELL SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,7116.88
06/12/2023,VIGILANT SECURITY SYSTEMS LIMITED,Priv - Sub Contract,Housing Revenue Account,6625
06/12/2023,DALO TRAVEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6587
06/12/2023,DILIGENT CARE SERVICES LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6189.11
06/12/2023,Seismic Group Ltd,Consultancy,Dir of Finance,5937
06/12/2023,MCCLOY CONSULTING LIMITED,Consultancy,Dir of Finance,5803
06/12/2023,ONE TIME,Priv - Contractor,Dir of Children's Services,5690
06/12/2023,PROJECT CENTRE LTD,Consultancy,Dir of Finance,5000
06/12/2023,PROJECT CENTRE LTD,Consultancy,Dir of Finance,5000
06/12/2023,DEVELOPMENT & LEARNING OPPORTUNITIE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",4777.82
06/12/2023,SISUA LTD,Consultancy,Dir of Placemaking & Housing,4400
06/12/2023,HARMONY FIRE LTD,Priv - Sub Contract,Housing Revenue Account,4105.68
06/12/2023,E-Tech Security Limited,Priv - Sub Contract,Housing Revenue Account,3991
06/12/2023,PROJECT CENTRE LTD,Consultancy,Dir of Finance,3818.81
06/12/2023,Philip Pank Partnership,Consultancy,Dir of Finance,3500
06/12/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,3145.25
06/12/2023,WYNNE-WILLIAMS ASSOCIATES LTD,Consultancy,Dir of Finance,3060
06/12/2023,VIRGIN MEDIA PAYMENTS LIMITED,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",3045.64
06/12/2023,Flowbird Smart City UK Ltd,Street & Traffic Management,Dir of Environment & Resident Experience,2928.8
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,2700
06/12/2023,ANCHOR TEACHING LIMITED,Education,Dir of Children's Services,2404
06/12/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,2307.49
06/12/2023,ARTHUR MORRISON LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2296.7
06/12/2023,ANCHOR TEACHING LIMITED,Education,Dir of Children's Services,2255
06/12/2023,FIVE PAPER CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,2250
06/12/2023,SKK Design,Consultancy,Dir of Placemaking & Housing,2200
06/12/2023,PROJECT CENTRE LTD,Consultancy,Dir of Finance,2150
06/12/2023,ACCESS UK LTD T/A ADAM,Arts & Leisure Services,Dir of Environment & Resident Experience,2100
06/12/2023,JOHN ROWAN AND PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Finance,2000
06/12/2023,RELDM LTD,Facilities & Management Services,Dir of Environment & Resident Experience,1805
06/12/2023,VIRGIN MEDIA PAYMENTS LIMITED,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",1713.39
06/12/2023,PLAYLE & PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,1660.24
06/12/2023,HOME CONNECTIONS LETTINGS LTD,Information Communication Technology,Housing Revenue Account,1650
06/12/2023,Wing Security Ltd,Street & Traffic Management,Housing Revenue Account,1608
06/12/2023,TEMPORARY ACCOMODATION,Tenants Support,Housing Revenue Account,1550
06/12/2023,TEMPORARY ACCOMODATION,Tenants Support,Housing Revenue Account,1540
06/12/2023,TEMPORARY ACCOMODATION,Tenants Support,Housing Revenue Account,1500
06/12/2023,Focus Furnishing,Furniture & Soft Furnishings,"Dir of Adults, Health & Communities",1436.12
06/12/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
06/12/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
06/12/2023,NEOPHYTOU PROPERTY INVESTMENTS LIMI,Prem - Leasing,"Dir of Adults, Health & Communities",1349.4
06/12/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1317.33
06/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,1316
06/12/2023,Haringey Sixth Form Education,Facilities & Management Services,Dir of Children's Services,1315.2
06/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,1297.33
06/12/2023,LYNCADE LTD t/a CAVENDISH CARS,Travel Exp - Client,"Dir of Adults, Health & Communities",1180
06/12/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1148.33
06/12/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1106.47
06/12/2023,BLOSSOM ESTATES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1105
06/12/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
06/12/2023,PATTICHIS PROPERTIES,Prem - Leasing,"Dir of Adults, Health & Communities",1061.66
06/12/2023,RYDWELL SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,1055.12
06/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,896
06/12/2023,FULL SPECTRUM PRINT MEDIA LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",894
06/12/2023,VIRGIN MEDIA PAYMENTS LIMITED,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",886.86
06/12/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,882.96
06/12/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,869.7
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,844.38
06/12/2023,PLAYLE & PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,800
06/12/2023,PLAYLE & PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,800
06/12/2023,WHITE PEBBLE MEDIA LTD,Sal-Officer Casual,Dir of Children's Services,784
06/12/2023,FIVE PAPER CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,750
06/12/2023,RELDM LTD,Facilities & Management Services,Dir of Finance,725
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,696
06/12/2023,Focus Furnishing,Furniture & Soft Furnishings,"Dir of Adults, Health & Communities",695.87
06/12/2023,CORNERSTONE BARRISTERS,Fees Legal External,Assistant Dir Corporate Governance,600
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,574
06/12/2023,RYDWELL SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,571.03
06/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,555.04
06/12/2023,FIELD COURT CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,540
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,515.67
06/12/2023,STUART CARTWRIGHT BUSINESS,Sal-Officer Casual,Dir of Children's Services,504
06/12/2023,JOHN ROWAN AND PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,500
06/12/2023,FIVE PAPER CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,487.5
06/12/2023,AKW MEDICARE LTD,"Material - Purch,Rep",Housing Revenue Account,484.23
06/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Equip - Hire,Housing Revenue Account,450
06/12/2023,Personal Data Redacted,Disbursements,Assistant Dir Corporate Governance,448
06/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,448
06/12/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,447.92
06/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,424.67
06/12/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,424.67
06/12/2023,PLAYLE & PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,400
06/12/2023,PLAYLE & PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,400
06/12/2023,FIVE PAPER CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,393.75
06/12/2023,L A TRAINING,Social Community Care Supplies & Services - Children,Dir of Children's Services,390
06/12/2023,L A TRAINING,Social Community Care Supplies & Services - Children,Dir of Children's Services,390
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,373.33
06/12/2023,FULL SPECTRUM PRINT MEDIA LTD,Mailing,"Dir of  Culture, Strategy & Engagement",357
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,327.67
06/12/2023,BETA DISTRIB (SOUTH) LTD T/A,Printing - Internal,"Dir of  Culture, Strategy & Engagement",307.68
06/12/2023,AKW MEDICARE LTD,"Material - Purch,Rep",Housing Revenue Account,298.36
06/12/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,288.7
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,286
06/12/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,276
06/12/2023,RELDM LTD,Facilities & Management Services,Dir of Environment & Resident Experience,275
06/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",270
06/12/2023,NHS SUPPLY CHAIN,Healthcare,"Dir of Adults, Health & Communities",259.64
06/12/2023,NHS SUPPLY CHAIN,Healthcare,"Dir of Adults, Health & Communities",242.6
06/12/2023,GrowN22 C.I.C.,Horticultural,Dir of Placemaking & Housing,240
06/12/2023,GrowN22 C.I.C.,Horticultural,Dir of Placemaking & Housing,240
06/12/2023,NHS SUPPLY CHAIN,Healthcare,"Dir of Adults, Health & Communities",217.04
06/12/2023,AKW MEDICARE LTD,"Material - Purch,Rep",Housing Revenue Account,205.02
06/12/2023,NHS SUPPLY CHAIN,Healthcare,"Dir of Adults, Health & Communities",200
06/12/2023,RELDM LTD,Facilities & Management Services,Dir of Finance,200
06/12/2023,PLAYLE & PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,181.58
06/12/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,176.77
06/12/2023,PLAYLE & PARTNERS LLP,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,151.2
06/12/2023,Personal Data Redacted,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",150
06/12/2023,TOUCAN TOOL COMPANY LTD,Equip - Tools,Housing Revenue Account,115
06/12/2023,PETERS LTD,Library -CentralFund,"Dir of  Culture, Strategy & Engagement",94.17
06/12/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,91.3
06/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Grant - Vol Org Sals,"Dir of  Culture, Strategy & Engagement",83.65
06/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Grant - Vol Org Sals,"Dir of  Culture, Strategy & Engagement",83.65
06/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Grant - Vol Org Sals,"Dir of  Culture, Strategy & Engagement",83.65
06/12/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,78.3
06/12/2023,SIG TRADING LIMITED,"Material - Purch,Rep",Housing Revenue Account,75.9
06/12/2023,FULL SPECTRUM PRINT MEDIA LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",70
06/12/2023,MALTINGS LOCKSMITHS LTD,Stock - Raw Material,Housing Revenue Account,65.5
06/12/2023,GRANT PAYMENTS,School - Clothing,"Dir of  Culture, Strategy & Engagement",60
06/12/2023,GRANT PAYMENTS,School - Clothing,"Dir of  Culture, Strategy & Engagement",60
06/12/2023,GRANT PAYMENTS,School - Clothing,"Dir of  Culture, Strategy & Engagement",60
06/12/2023,GRANT PAYMENTS,School - Clothing,"Dir of  Culture, Strategy & Engagement",60
06/12/2023,GRANT PAYMENTS,School - Clothing,"Dir of  Culture, Strategy & Engagement",60
06/12/2023,GRANT PAYMENTS,School - Clothing,"Dir of  Culture, Strategy & Engagement",60
06/12/2023,COMPENSATION CLAIMS & LEGAL COSTS,Grant - Vol Org Sals,"Dir of  Culture, Strategy & Engagement",53.78
06/12/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,52
06/12/2023,VIRGIN MEDIA PAYMENTS LIMITED,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",20
06/12/2023,AKW MEDICARE LTD,"Material - Purch,Rep",Housing Revenue Account,16.02
06/12/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Housing Revenue Account,13.86
06/12/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,12.24
06/12/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,12
06/12/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,7.8
