Posting date,Supplier number,Supplier Name,Expense type,Department,Amount
20/10/2023,1283115,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,520
24/11/2023,1283115,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,520
22/12/2023,1283115,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,520
20/10/2023,1293463,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,760
24/11/2023,1293463,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,760
22/12/2023,1293463,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,760
22/12/2023,1303176,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,882
20/10/2023,1314744,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
24/11/2023,1314744,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
22/12/2023,1314744,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
20/10/2023,1291017,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,506
24/11/2023,1291017,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,506
22/12/2023,1291017,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,506
20/10/2023,1311860,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
20/10/2023,1311860,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
24/11/2023,1311860,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
24/11/2023,1311860,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
22/12/2023,1311860,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
22/12/2023,1311860,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
20/10/2023,1290058,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,529
24/11/2023,1290058,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,529
22/12/2023,1290058,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,529
19/10/2023,1248940,Special People,Payments to Transport Operators,Education,1320
18/12/2023,1248940,Special People,Payments to Transport Operators,Education,1364
22/12/2023,1317027,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
22/12/2023,1317046,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,851
03/10/2023,1303193,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1360
20/10/2023,1285635,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,882
24/11/2023,1285635,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,882
07/12/2023,1251534,PERSONAL PAYMENTS,Hired and Contracted Services,Education,1650
07/12/2023,1249723,Hallfield Primary School,Hired and Contracted Services,Education,8172
27/11/2023,1245603,Sofia Ali Ltd,Hired and Contracted Services,Education,900
07/11/2023,1245902,The Guide Dogs For The Blind,Payments to Voluntary bodies,Education,7538.25
21/12/2023,1245902,The Guide Dogs For The Blind,Payments to Voluntary bodies,Education,6480.25
11/10/2023,1258579,Trams Ltd,Purchase of IT Equipment,Education,1948
15/11/2023,D000000016,GENERAL,,Education,640
28/11/2023,1247116,College Park School,B*Telecommunications,Education,20251.98
04/12/2023,1249720,Grey Coat Hospital (Academy) Trust,Payments to Other Establishments,Education,12386.14
28/11/2023,1249752,St Augustines CE High School,B*Telecommunications,Education,4064.34
28/11/2023,1249687,All Souls Ce Primary School,B*Telecommunications,Education,77482.62
28/11/2023,1249687,All Souls Ce Primary School,B*Telecommunications,Education,40052.65
28/11/2023,1249687,All Souls Ce Primary School,B*Telecommunications,Education,3241.08
21/12/2023,1249694,Barrow Hill Junior School,B*Telecommunications,Education,72869.01
21/12/2023,1249694,Barrow Hill Junior School,B*Telecommunications,Education,2390.59
28/11/2023,1247111,Christ Church Bentinck Primary,B*Telecommunications,Education,44512.24
28/11/2023,1247111,Christ Church Bentinck Primary,B*Telecommunications,Education,3543.2
23/10/2023,1247116,College Park School,,Education,18500
23/10/2023,1247116,College Park School,,Education,9250
28/11/2023,1247116,College Park School,B*Telecommunications,Education,746933.6
21/12/2023,1247118,Dorothy Gardner Nursery School,B*Telecommunications,Education,46944.04
22/12/2023,1247118,Dorothy Gardner Nursery School,B*Telecommunications,Education,13689.09
22/12/2023,1247118,Dorothy Gardner Nursery School,B*Telecommunications,Education,20701.8
21/12/2023,1247120,Edward Wilson Primary (Imprest Act,B*Telecommunications,Education,46128.13
21/12/2023,1247120,Edward Wilson Primary (Imprest Act,B*Telecommunications,Education,15374.28
21/12/2023,1247120,Edward Wilson Primary (Imprest Act,B*Telecommunications,Education,15841.61
21/12/2023,1247123,Essendine Primary Sc (Imprest A/C,B*Telecommunications,Education,67071.9
21/12/2023,1247123,Essendine Primary Sc (Imprest A/C,B*Telecommunications,Education,2812.84
28/11/2023,1249715,George Eliot Primary School,B*Telecommunications,Education,23786.18
28/11/2023,1249715,George Eliot Primary School,B*Telecommunications,Education,1519.94
28/11/2023,1249723,Hallfield Primary School,B*Telecommunications,Education,49115.4
04/12/2023,1249723,Hallfield Primary School,B*Telecommunications,Education,54023.9
28/11/2023,1249739,Marylebone Boys’ School,Payments to Other Establishments,Education,64468.18
28/11/2023,1247149,Our Lady of Dolours RC Primary,B*Telecommunications,Education,14132.07
28/11/2023,1248522,Portman Early Childhood Centre,B*Telecommunications,Education,44533.21
28/11/2023,1248522,Portman Early Childhood Centre,B*Telecommunications,Education,18528.85
24/10/2023,1247158,Queen Elizabeth II Jubilee School,B*Telecommunications,Education,60000
28/11/2023,1247158,Queen Elizabeth II Jubilee School,B*Telecommunications,Education,616759.28
28/11/2023,1247159,Queens Park Primary School,B*Telecommunications,Education,78842.25
28/11/2023,1247159,Queens Park Primary School,B*Telecommunications,Education,5730.96
28/11/2023,1247165,Robinsfield Infants School,B*Telecommunications,Education,28789.56
28/11/2023,1247165,Robinsfield Infants School,B*Telecommunications,Education,1469.83
28/11/2023,1249751,Soho Parish School (Imprest A/C),B*Telecommunications,Education,28160.52
28/11/2023,1249752,St Augustines CE High School,B*Telecommunications,Education,7188.85
28/11/2023,1249752,St Augustines CE High School,B*Telecommunications,Education,104709.03
25/12/2023,1249753,St Augustines Primary (Imprest),B*Telecommunications,Education,4481.44
28/11/2023,1249754,St Barnabas Ce Primary School,B*Telecommunications,Education,37652.59
28/11/2023,1249754,St Barnabas Ce Primary School,B*Telecommunications,Education,3040.38
28/11/2023,1249757,St Clement Danes Prim.Schl.,B*Telecommunications,Education,16231.18
28/11/2023,1249758,St Edwards Rc Primary (Imprest),B*Telecommunications,Education,45423.41
28/11/2023,1249758,St Edwards Rc Primary (Imprest),B*Telecommunications,Education,3592.2
28/11/2023,1249759,St Gabriels Ce,B*Telecommunications,Education,44945.38
28/11/2023,1249759,St Gabriels Ce,B*Telecommunications,Education,2311.84
28/11/2023,1249761,St Georges (Hanover Sq) School,B*Telecommunications,Education,4741.74
28/11/2023,1249762,St James & St Johns,B*Telecommunications,Education,37154.94
28/11/2023,1247166,St Josephs Rc School,B*Telecommunications,Education,4917.63
28/11/2023,1247166,St Josephs Rc School,B*Telecommunications,Education,962.51
04/12/2023,1247168,St Lukes Ce Primary School,B*Telecommunications,Education,18998.74
28/11/2023,1247169,St Mary MagdaleneS School,B*Telecommunications,Education,3698.22
25/12/2023,1247169,St Mary MagdaleneS School,B*Telecommunications,Education,74194.93
25/12/2023,1247169,St Mary MagdaleneS School,B*Telecommunications,Education,989.75
28/11/2023,1247170,St Mary Of The Angel,B*Telecommunications,Education,39384.64
28/11/2023,1247170,St Mary Of The Angel,B*Telecommunications,Education,2043.29
04/12/2023,1247173,St Marys Bryanston Sq Ce Primary,Payments to Other Establishments,Education,46346.68
28/11/2023,1247174,St Matthews Ce Primary School,B*Telecommunications,Education,32810.52
28/11/2023,1247174,St Matthews Ce Primary School,B*Telecommunications,Education,1838.49
28/11/2023,1247176,St Peters C Of E Primary (Imprest),B*Telecommunications,Education,28141.62
28/11/2023,1247176,St Peters C Of E Primary (Imprest),B*Telecommunications,Education,1827.33
04/12/2023,1247177,St Peters Eaton Sq Ce School,B*Telecommunications,Education,9265.69
28/11/2023,1247178,St SaviourS C.E. Sch. (Imprest,B*Telecommunications,Education,30892.49
28/11/2023,1247178,St SaviourS C.E. Sch. (Imprest,B*Telecommunications,Education,1075.36
21/12/2023,1247182,St Vincent De Paul Rc,B*Telecommunications,Education,41959.89
21/12/2023,1247182,St Vincent De Paul Rc,B*Telecommunications,Education,11531.72
21/12/2023,1247183,St Vincents Rc Primary School,B*Telecommunications,Education,23627.86
21/12/2023,1247183,St Vincents Rc Primary School,B*Telecommunications,Education,1437.48
28/11/2023,1249707,Burdett Coutts Ce School (Imprest,B*Telecommunications,Education,949.53
28/11/2023,1249707,Burdett Coutts Ce School (Imprest,B*Telecommunications,Education,26415.3
28/11/2023,1249707,Burdett Coutts Ce School (Imprest,B*Telecommunications,Education,6985.51
28/11/2023,1247116,College Park School,B*Telecommunications,Education,237723.52
04/12/2023,1249720,Grey Coat Hospital (Academy) Trust,Payments to Other Establishments,Education,11031.9
28/11/2023,1284295,Ormiston Academies Trust,Payments to Other Establishments,Education,19371.72
28/11/2023,1247149,Our Lady of Dolours RC Primary,B*Telecommunications,Education,7700.49
28/11/2023,1247158,Queen Elizabeth II Jubilee School,B*Telecommunications,Education,146568.84
28/11/2023,1247159,Queens Park Primary School,B*Telecommunications,Education,18491.1
22/12/2023,1247159,Queens Park Primary School,B*Telecommunications,Education,3371.07
28/11/2023,1249752,St Augustines CE High School,B*Telecommunications,Education,7286
28/11/2023,1247171,St Marylebone Church Of England,Payments to Other Establishments,Education,49150.53
21/12/2023,1247182,St Vincent De Paul Rc,B*Telecommunications,Education,3160.17
28/11/2023,1249689,Ark Atwood Primary Academy,Payments to Other Establishments,Education,8349.95
21/12/2023,1247113,Churchill Gardens Primary Academy,Payments to Other Establishments,Education,52180.72
21/12/2023,1247113,Churchill Gardens Primary Academy,Payments to Other Establishments,Education,4898.71
28/11/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,36058.89
04/12/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,89363.7
04/12/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,19069.1
21/12/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,70416.64
21/12/2023,1249714,Gateway Academy,Payments to Other Establishments,Education,141298.57
21/12/2023,1249714,Gateway Academy,Payments to Other Establishments,Education,9755.71
04/12/2023,1249720,Grey Coat Hospital (Academy) Trust,Payments to Other Establishments,Education,12943.89
04/12/2023,1257637,Harris Academy St John's Wood,Payments to Other Establishments,Education,65095.51
04/12/2023,1257637,Harris Academy St John's Wood,Payments to Other Establishments,Education,40225.44
28/11/2023,1247136,King Solomon Academy,B*Telecommunications,Education,78212.14
28/11/2023,1247136,King Solomon Academy,Payments to Other Establishments,Education,133805.33
28/11/2023,1247136,King Solomon Academy,Payments to Other Establishments,Education,19976.72
28/11/2023,1249739,Marylebone Boys’ School,Payments to Other Establishments,Education,67661.6
28/11/2023,1249739,Marylebone Boys’ School,Payments to Other Establishments,Education,4175.64
21/12/2023,1249741,Millbank Academy,Payments to Other Establishments,Education,55928.51
21/12/2023,1249741,Millbank Academy,Payments to Other Establishments,Education,67165.64
21/12/2023,1249741,Millbank Academy,Payments to Other Establishments,Education,5634.82
28/11/2023,1284295,Ormiston Academies Trust,Payments to Other Establishments,Education,61774.86
21/12/2023,1247150,Paddington Academy,Payments to Other Establishments,Education,114802.3
04/12/2023,1247168,St Lukes Ce Primary School,Payments to Other Establishments,Education,694.32
04/12/2023,1247172,PERSONAL PAYMENTS,Payments to Other Establishments,Education,32159.66
04/12/2023,1247172,PERSONAL PAYMENTS,Payments to Other Establishments,Education,647.84
28/11/2023,1247171,St Marylebone Church Of England,Payments to Other Establishments,Education,142677.5
28/11/2023,1247171,St Marylebone Church Of England,Payments to Other Establishments,Education,13096.14
04/12/2023,1247173,St Marys Bryanston Sq Ce Primary,Payments to Other Establishments,Education,3232.6
04/12/2023,1247177,St Peters Eaton Sq Ce School,Payments to Other Establishments,Education,4081.11
23/11/2023,1283257,THE QUEENSMILL TRUST,,Education,20000
04/12/2023,1249768,The Cardinal Hume Academic Trust,Payments to Other Establishments,Education,29211.76
04/12/2023,1249768,The Cardinal Hume Academic Trust,Payments to Other Establishments,Education,964.27
04/12/2023,1247335,Westminster Academy,Payments to Other Establishments,Education,65390.56
04/12/2023,1247335,Westminster Academy,Payments to Other Establishments,Education,12821.24
04/12/2023,1247337,Westminster City School,Payments to Other Establishments,Education,3651.63
28/11/2023,1247340,Wilberforce School,Payments to Other Establishments,Education,34552.37
28/11/2023,1247340,Wilberforce School,Payments to Other Establishments,Education,6296.64
19/12/2023,1244104,Capital City College Group,,Education,7372
21/12/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,8664.59
04/12/2023,1249768,The Cardinal Hume Academic Trust,Payments to Other Establishments,Education,5555.77
21/12/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,7505
21/12/2023,1249714,Gateway Academy,Payments to Other Establishments,Education,6580
21/12/2023,1249724,Hampden Gurney Ce School (Imprest,B*Telecommunications,Education,6580
21/12/2023,1257637,Harris Academy St John's Wood,Payments to Other Establishments,Education,15010
21/12/2023,1249739,Marylebone Boys’ School,Payments to Other Establishments,Education,7505
21/12/2023,1247150,Paddington Academy,Payments to Other Establishments,Education,7505
21/12/2023,1249761,St Georges (Hanover Sq) School,B*Telecommunications,Education,6580
21/12/2023,1249762,St James & St Johns,B*Telecommunications,Education,6580
21/12/2023,1247169,St Mary MagdaleneS School,B*Telecommunications,Education,13160
18/10/2023,1293874,St Mary's Ukrainian School Ltd,Hired and Contracted Services (Curricul,Education,32350
18/10/2023,1293874,St Mary's Ukrainian School Ltd,Hired and Contracted Services,Education,5000
17/11/2023,1293874,St Mary's Ukrainian School Ltd,Hired and Contracted Services (Curricul,Education,8087.5
21/12/2023,1247182,St Vincent De Paul Rc,B*Telecommunications,Education,6580
21/12/2023,1247335,Westminster Academy,Payments to Other Establishments,Education,15010
11/10/2023,1245983,Anchor Tutors,Hired and Contracted Services (Curricul,Education,10548
29/11/2023,1315857,PERSONAL PAYMENTS,Other Expenses,Education,770
23/11/2023,1249167,PEOPLESCOUT LIMITED,Recruitment Expenses (excl. advertising),Education,1065
20/11/2023,1255139,Bridging Gaps Limited,Grant Aid and Donations,Education,792
20/11/2023,1249753,St Augustines Primary (Imprest),Grant Aid and Donations,Education,676
20/11/2023,1247170,St Mary Of The Angel,Grant Aid and Donations,Education,670
10/10/2023,1285996,Treasure Boxing Club,Grant Aid and Donations,Education,600
17/10/2023,1315228,PERSONAL PAYMENTS,Equipment,Education,900
02/12/2023,1315113,PERSONAL PAYMENTS,Training related expenditure,Education,537.5
16/11/2023,1248557,Pulse Healthcare Ltd,Agency Staff,Education,1779.26
17/10/2023,1294056,PERSONAL PAYMENTS,,Family Services 1,1500
17/10/2023,1300442,PERSONAL PAYMENTS,,Family Services 1,1500
01/11/2023,1299074,PERSONAL PAYMENTS,,Family Services 1,1500
28/12/2023,1299074,PERSONAL PAYMENTS,,Family Services 1,1500
05/10/2023,1296442,PERSONAL PAYMENTS,,Family Services 1,1500
05/10/2023,1308478,PERSONAL PAYMENTS,,Family Services 1,1500
01/11/2023,1302154,PERSONAL PAYMENTS,,Family Services 1,1500
07/12/2023,1283694,PERSONAL PAYMENTS,,Family Services 1,1500
05/10/2023,1297460,PERSONAL PAYMENTS,,Family Services 1,1500
17/10/2023,1253895,PERSONAL PAYMENTS,,Family Services 1,1500
17/10/2023,1269954,PERSONAL PAYMENTS,B*Road Marking And Road Studs,Family Services 1,708
28/12/2023,1245693,London Borough Of Hammersmith &,B*Payments to OLAs - Southampton City Co,Family Services 1,44593
07/12/2023,1243775,Royal Borough of Kensington &,B*Payments to OLAs - Southampton City Co,Family Services 1,526764
21/10/2023,1315443,PERSONAL PAYMENTS,B*Road Marking And Road Studs,Family Services 1,1590
06/10/2023,1307508,Aspire Youth Services,,Family Services 1,1394.22
06/10/2023,1307508,Aspire Youth Services,,Family Services 1,2314.29
14/12/2023,1307508,Aspire Youth Services,,Family Services 1,2391.43
