Posting date,Supplier number,Supplier name,Expense type,Department,Amount
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4204.39
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3710.84
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,19334.36
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3360
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3360
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4442.08
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,5000
16/08/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,5004.38
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3710.84
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4442.08
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,6840
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,6840
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3710.84
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,5000
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4842.08
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
13/09/2023,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4042.08
19/07/2023,1285177,Brownlow Enterprises Ltd,,Bi-Borough Director of Integrated Care,3700
16/08/2023,1285177,Brownlow Enterprises Ltd,,Bi-Borough Director of Integrated Care,3700
13/09/2023,1285177,Brownlow Enterprises Ltd,,Bi-Borough Director of Integrated Care,3700
19/07/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5111.88
19/07/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4094.85
19/07/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5111.88
19/07/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5111.88
19/07/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5111.88
19/07/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3435.01
16/08/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
16/08/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,1616.01
16/08/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
16/08/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
16/08/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
16/08/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
16/08/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
13/09/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
13/09/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
13/09/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
13/09/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
13/09/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
13/09/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
13/09/2023,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
19/07/2023,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2400
19/07/2023,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2501.08
16/08/2023,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2400
16/08/2023,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2705.47
13/09/2023,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2543.16
13/09/2023,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2400
19/07/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4256
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3397.96
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3397.96
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3397.96
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,1978.68
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2275.49
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3243.6
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3397.96
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4493.8
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
03/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
16/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4275.96
16/08/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4256
13/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,7920
13/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2660.6
13/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4256
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,6795.92
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,6795.92
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,6795.92
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5342.45
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2770.16
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,6487.2
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,6795.92
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,8987.6
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
25/09/2023,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5540.32
19/07/2023,1269257,Care UK Partnerships Ltd,,Bi-Borough Director of Integrated Care,3746.36
16/08/2023,1269257,Care UK Partnerships Ltd,,Bi-Borough Director of Integrated Care,3950.74
13/09/2023,1269257,Care UK Partnerships Ltd,,Bi-Borough Director of Integrated Care,3788.44
19/07/2023,1265809,Charing Gardens Ltd,,Bi-Borough Director of Integrated Care,2376.72
16/08/2023,1265809,Charing Gardens Ltd,,Bi-Borough Director of Integrated Care,2376.72
13/09/2023,1265809,Charing Gardens Ltd,,Bi-Borough Director of Integrated Care,2376.72
16/08/2023,1245097,Chaston House,B*Distric Council non fee related servi,Bi-Borough Director of Integrated Care,1741.29
19/07/2023,1244165,Chiswick Nursing Centre,,Bi-Borough Director of Integrated Care,3986.36
16/08/2023,1244165,Chiswick Nursing Centre,,Bi-Borough Director of Integrated Care,4190.75
13/09/2023,1244165,Chiswick Nursing Centre,,Bi-Borough Director of Integrated Care,4028.44
19/07/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,4636.76
19/07/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
19/07/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
16/08/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,4841.14
16/08/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
16/08/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
13/09/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
13/09/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
13/09/2023,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,4678.84
11/09/2023,1252498,Field Court Chambers,Legal Costs,Bi-Borough Director of Integrated Care,650
18/07/2023,1247196,G-e-g Solutions Ltd,,Bi-Borough Director of Integrated Care,1600
16/08/2023,1247196,G-e-g Solutions Ltd,,Bi-Borough Director of Integrated Care,1600
13/09/2023,1247196,G-e-g Solutions Ltd,,Bi-Borough Director of Integrated Care,1600
19/07/2023,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,4800
19/07/2023,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,4000
16/08/2023,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,5004.38
16/08/2023,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,4204.39
13/09/2023,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,4042.08
13/09/2023,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,4842.08
19/07/2023,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,10902
19/07/2023,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,4360.8
19/07/2023,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,5596.36
16/08/2023,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,9600
16/08/2023,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,1512
16/08/2023,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,5596.36
13/09/2023,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,1344
13/09/2023,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,5596.36
19/07/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,1578.57
19/07/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,1578.57
19/07/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,3660
19/07/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,4236.76
16/08/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,2600
16/08/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,2600
16/08/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,3660
16/08/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,4441.15
13/09/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,3660
13/09/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,4278.84
13/09/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,2600
13/09/2023,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,2600
19/07/2023,1243480,Gibson Lodge Nursing Home,,Bi-Borough Director of Integrated Care,1716.6
19/07/2023,1243480,Gibson Lodge Nursing Home,,Bi-Borough Director of Integrated Care,1630.24
16/08/2023,1243480,Gibson Lodge Nursing Home,,Bi-Borough Director of Integrated Care,1920.99
16/08/2023,1243480,Gibson Lodge Nursing Home,,Bi-Borough Director of Integrated Care,1630.24
13/09/2023,1243480,Gibson Lodge Nursing Home,,Bi-Borough Director of Integrated Care,1758.68
13/09/2023,1243480,Gibson Lodge Nursing Home,,Bi-Borough Director of Integrated Care,1630.24
19/07/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
19/07/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
19/07/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
19/07/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
16/08/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
16/08/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
16/08/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
16/08/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
13/09/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
13/09/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
13/09/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
13/09/2023,1243481,Gold Care Homes Ltd,,Bi-Borough Director of Integrated Care,3680.36
19/07/2023,1243482,Grange Cottage Ltd,,Bi-Borough Director of Integrated Care,3200
16/08/2023,1243482,Grange Cottage Ltd,,Bi-Borough Director of Integrated Care,3200
19/07/2023,1301057,Greensleeves Homes Trust,,Bi-Borough Director of Integrated Care,3200
16/08/2023,1301057,Greensleeves Homes Trust,,Bi-Borough Director of Integrated Care,3200
13/09/2023,1301057,Greensleeves Homes Trust,,Bi-Borough Director of Integrated Care,3200
19/07/2023,1269711,High View Care Services Ltd,,Bi-Borough Director of Integrated Care,4977.3
19/07/2023,1269711,High View Care Services Ltd,,Bi-Borough Director of Integrated Care,4977.3
16/08/2023,1269711,High View Care Services Ltd,,Bi-Borough Director of Integrated Care,6636.4
16/08/2023,1269711,High View Care Services Ltd,,Bi-Borough Director of Integrated Care,6636.4
13/09/2023,1269711,High View Care Services Ltd,,Bi-Borough Director of Integrated Care,6636.4
13/09/2023,1269711,High View Care Services Ltd,,Bi-Borough Director of Integrated Care,6636.4
19/07/2023,1243497,Lansdowne Care Home,,Bi-Borough Director of Integrated Care,4736.76
19/07/2023,1243497,Lansdowne Care Home,,Bi-Borough Director of Integrated Care,4778.84
16/08/2023,1243497,Lansdowne Care Home,,Bi-Borough Director of Integrated Care,4941.15
16/08/2023,1243497,Lansdowne Care Home,,Bi-Borough Director of Integrated Care,4778.84
13/09/2023,1243497,Lansdowne Care Home,,Bi-Borough Director of Integrated Care,4778.84
13/09/2023,1243497,Lansdowne Care Home,,Bi-Borough Director of Integrated Care,4778.84
31/07/2023,1245693,London Borough Of Hammersmith &,Payments to Other Local Authorities,Bi-Borough Director of Integrated Care,13264.03
