Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-Placed Home,Childrens Act Section 23 - Spec Pymnts Miscellaneous,30/08/2023,5817798,"1,500.00",Section 40 FOIA
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815486,"10,878.00",London Early Years Foundation
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815557,"3,108.00",London Early Years Foundation
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815409,"3,885.00",London Early Years Foundation
Children�s Services,No Service Specified,No Division Specified,Parks - CAP,Building Works - Main Works,09/08/2023,5804728,"2,152.20",M&L Sign Makers Ltd
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Other External Fees - Consultants Fees,25/08/2023,5811738,"3,326.53",Macegreen Consulting Ltd
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815479,"18,648.00",MAGIC ROUNDABOUT NURSERIES LTD
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815550,"13,209.00",MAGIC ROUNDABOUT NURSERIES LTD
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815405,"1,554.00",MAGIC ROUNDABOUT NURSERIES LTD
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,25/08/2023,5811631,"4,180.25",Maia Care Services
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,25/08/2023,5811630,885.71,Maia Care Services
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supported Living,25/08/2023,5811630,"2,657.14",Maia Care Services
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,25/08/2023,5811632,885.71,Maia Care Services
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,25/08/2023,5811633,885.71,Maia Care Services
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supported Living,25/08/2023,5811632,"4,428.57",Maia Care Services
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supported Living,25/08/2023,5811633,"3,100.00",Maia Care Services
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Services - Professional Fees - Consultants Fees,04/08/2023,5806882,"24,800.00",Section 40 FOIA
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815480,"38,073.00",Matchbox Day Nursery Ltd
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815551,"16,317.00",Matchbox Day Nursery Ltd
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815406,"13,986.00",Matchbox Day Nursery Ltd
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815481,"3,108.00",Matilda Community Day Nursery
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815552,"1,554.00",Matilda Community Day Nursery
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815407,"3,108.00",Matilda Community Day Nursery
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Other External Fees - Consultants Fees,25/08/2023,5810439,"2,900.00",Max Fordham LLP
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Other External Fees - Consultants Fees,30/08/2023,5818136,"2,900.00",Max Fordham LLP
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,30/08/2023,5817685,"1,620.00",MC Medical Consulting Ltd
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,21/08/2023,5813675,523.78,Medlaw Ltd
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,04/08/2023,5811348,540,MEWA LLP
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Other External Fees - Consultants Fees,07/08/2023,5809314,"7,425.00",Michael Barclay Partnership LLP
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Payments to Private Contractors - General Contractors,07/08/2023,5806933,"1,187.50",Section 40 FOIA
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,07/08/2023,5811186,"12,344.00",Mile End Car Hire Limited
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,07/08/2023,5811187,"17,405.00",Mile End Car Hire Limited
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Non-Contact Taxi Costs,09/08/2023,5812128,"1,044.00",Mile End Car Hire Limited
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Non-Contact Taxi Costs,25/08/2023,5785240,560,Mile End Car Hire Limited
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Non-Contact Taxi Costs,25/08/2023,5797631,"1,972.00",Mile End Car Hire Limited
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Non-Contact Taxi Costs,04/08/2023,5797633,610,Mile End Car Hire Limited
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Non-Contact Taxi Costs,04/08/2023,5808881,696,Mile End Car Hire Limited
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Non-Contact Taxi Costs,04/08/2023,5808884,816,Mile End Car Hire Limited
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815483,"31,080.00",Montessori On The Park
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815554,"22,533.00",Montessori On The Park
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - SEN Top Up Funding,16/08/2023,5806323,"44,817.67",Mossbourne Victoria Park Academy
Children�s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Services - Professional Fees - Financial Services Fees,09/08/2023,5812142,"1,913.17",Motion Picture Licensing Company
Children�s Services,Children's Social Care,Children's and Young People's Safety,Family Hubs & Sure Start,Meeting Expenses,14/08/2023,5806372,591.6,MOUNTAIN EVENTS AND MAINTENANCE LTD
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815484,"29,526.00",Mudchute Association
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815555,"10,101.00",Mudchute Association
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Third Party Payments - Payments to Schools,02/08/2023,5806742,700,Mulberry School for Girls
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,25/08/2023,5811232,"6,067.01",National Fostering Agency
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,25/08/2023,5811233,"3,653.66",National Fostering Agency
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,25/08/2023,5811234,"4,557.00",National Fostering Agency
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,14/08/2023,5790209,"10,620.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,14/08/2023,5790213,"24,600.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,09/08/2023,5801229,"-10,620.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,09/08/2023,5801409,"-24,600.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,09/08/2023,5801410,"-10,620.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,09/08/2023,5805408,"10,168.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,09/08/2023,5805410,"25,854.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,09/08/2023,5808340,"10,168.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,25/08/2023,5809538,"9,840.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,25/08/2023,5809539,"9,840.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,25/08/2023,5809541,"25,020.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,16/08/2023,5811927,"9,840.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,09/08/2023,5811928,"25,020.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Prison,Childrens Act Section 23 - Placement Fee,09/08/2023,5811929,"9,840.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,Youth Detention- STC,Childrens Act Section 23 - Placement Fee,09/08/2023,5805409,"25,978.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,Youth Detention- STC,Childrens Act Section 23 - Placement Fee,09/08/2023,5805411,"14,246.00",National Offender Management Service
Children�s Services,Children's Social Care,Children Looked After,Youth Detention- STC,Childrens Act Section 23 - Placement Fee,25/08/2023,5809540,"25,140.00",National Offender Management Service
Children�s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - SEN Placement Funding,25/08/2023,5811838,"2,925.00",National Teaching And Advisory Service
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815485,"3,108.00",New Birth Day Nursery
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815556,777,New Birth Day Nursery
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815408,777,New Birth Day Nursery
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,23/08/2023,5808956,"11,552.98",New Rush Hall School
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Individual Tuition,23/08/2023,5808956,"17,640.00",New Rush Hall School
Children�s Services,Children's Social Care,Services for young people,Youth Service Management,Recreational Activities,21/08/2023,5808366,"59,250.00",NEWARK YOUTH LONDON
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Further Education Colleges,Third Party Payments - SEN Placement Funding,07/08/2023,5804037,"11,296.00",Newham College of Further Education
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Third Party Payments - Voluntary Associations,18/08/2023,5807083,500,Newham Music
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Third Party Payments - Payments to Schools,16/08/2023,5806351,400,Newham Sixth Form College
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815585,777,Nicola Bennison Childcare Services
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815431,"1,554.00",Nicola Bennison Childcare Services
