Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5784962,262.00,Prescott-Thomas LTD.
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5784965,355.11,Prescott-Thomas LTD.
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5784976,251.06,Prescott-Thomas LTD.
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5784979,379.62,Prescott-Thomas LTD.
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5784982,320.86,Prescott-Thomas LTD.
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785324,515.28,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785328,382.45,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785331,341.13,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785332,279.04,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785333,872.52,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785335,745.39,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785337,"1,409.47",Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785339,457.96,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785341,622.11,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785342,"1,310.27",Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785344,371.17,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785345,743.88,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785350,354.45,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785352,578.28,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785353,375.68,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785355,686.98,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5785357,744.85,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/06/2023,5785794,321.21,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/06/2023,5785795,288.23,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/06/2023,5785796,314.64,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/06/2023,5785798,351.38,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/06/2023,5785799,416.37,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/06/2023,5785800,543.95,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/06/2023,5785807,365.05,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/06/2023,5785995,276.23,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,05/06/2023,5785999,255.10,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,05/06/2023,5786005,583.58,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,07/06/2023,5786015,273.68,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/06/2023,5786018,481.26,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,05/06/2023,5786019,339.49,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,05/06/2023,5786024,358.01,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,05/06/2023,5786025,653.60,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/06/2023,5786038,344.78,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/06/2023,5786042,442.62,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/06/2023,5786043,"1,273.90",William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/06/2023,5786045,254.43,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786143,642.17,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786144,472.26,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786145,258.21,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786149,478.87,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786151,250.64,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786154,542.94,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786155,281.02,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786156,489.55,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786158,603.01,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786159,488.88,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786163,414.72,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786167,330.62,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786168,344.18,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786169,311.15,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786173,417.01,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786177,346.21,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786183,300.43,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786188,779.05,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786189,310.94,Thomas Ridley & Son Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,19/06/2023,5786195,316.76,Prescott-Thomas LTD.
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787446,298.84,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787448,258.87,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787451,411.56,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787455,435.54,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787456,282.35,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787457,465.77,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787461,315.81,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787462,310.89,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787465,270.75,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787467,293.22,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,14/06/2023,5787468,250.32,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787470,342.65,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787471,253.66,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787473,838.65,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787478,515.34,William White Meats Ltd
Children & Culture,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,12/06/2023,5787479,491.44,William White Meats Ltd
