Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,08/11/2023,5842818,"5,313.00",Prime Healthcare Avenue Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,01/11/2023,5840484,"1,300.71",Primroses Home - Primroses Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,01/11/2023,5840578,"5,778.68",Primroses Home - Primroses Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,01/11/2023,5840529,"6,722.57",Primroses Home - Primroses Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,17/11/2023,5846089,981,Priory Supporting Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,17/11/2023,5846138,"3,924.00",Priory Supporting Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,17/11/2023,5846139,"2,943.00",Priory Supporting Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,17/11/2023,5846140,"3,924.00",Priory Supporting Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,24/11/2023,5849289,"3,240.00",Profuse Care Limited
Health and Adult Social Care,Adult Social Care,Social Care Activities,ASC Emergency Duty Team,Payments to Private Contractors - Security,15/11/2023,5844682,250,Prop-Tec
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Prevention & Support,22/11/2023,5847496,"1,951.20",PSS (UK)
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Nursing Care,15/11/2023,5844970,"5,411.71",QUANTUM CARE LTD
Health and Adult Social Care,Public Health,Health Protection,"Local Outbreak Management		",Third Party Payments - Other Establishments,24/11/2023,5840069,500,RCCG Jubilee Hall
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Day Care,08/11/2023,5842771,768.6,Realise Futures C.I.C
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Day Care,08/11/2023,5842805,704.55,Realise Futures C.I.C
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Day Care,29/11/2023,5850186,768.6,Realise Futures C.I.C
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Homecare,15/11/2023,5845014,"1,456.00",REMARK!  LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,22/11/2023,5847600,"5,848.50",RESIDENTIAL COMMUNITY CARE SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,29/11/2023,5850136,"5,659.84",RESIDENTIAL COMMUNITY CARE SERVICES
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,22/11/2023,5847558,"3,985.71",Rethink Mental Illness
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,03/11/2023,5842312,"2,011.10",Rhythmic Care Uk Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,03/11/2023,5842341,405.6,Rhythmic Care Uk Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,29/11/2023,5850203,405.6,Rhythmic Care Uk Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,29/11/2023,5850204,"2,011.10",Rhythmic Care Uk Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,01/11/2023,5840602,"4,207.14",RIVERSIDE HOUSE PROJECT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,01/11/2023,5840601,"4,428.66",RIVERSIDE HOUSE PROJECT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,29/11/2023,5850135,"7,637.83",Roland Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,29/11/2023,5850134,"6,082.50",Roland Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,15/11/2023,5844972,"5,600.00",Romford Care Centre
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,15/11/2023,5844973,"4,200.00",Romford Care Centre
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,15/11/2023,5844974,"5,000.00",Romford Care Centre
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,24/11/2023,5849450,"8,692.44",ROSELOCK LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,29/11/2023,5850108,"8,412.04",ROSELOCK LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,24/11/2023,5849536,"7,111.80",ROSELOCK LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,24/11/2023,5849543,"7,348.86",ROSELOCK LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,29/11/2023,5850107,"7,111.80",ROSELOCK LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,15/11/2023,5845005,"1,221.92",ROSYCARE RESOURCE CENTRE
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),Public Health-LSCTP Project,Sale of Photocopies & Plans - Carriage and Postage,13/11/2023,5835891,665,ROUTE AGENCY LTD
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),Public Health-LSCTP Project,Sale of Photocopies & Plans - Carriage and Postage,29/11/2023,5843045,"1,805.00",ROUTE AGENCY LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,03/11/2023,5842243,"4,207.01",Rowallan House
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,29/11/2023,5850219,"4,071.30",Rowallan House
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,03/11/2023,5842358,"3,542.86",RUNWOOD HOMES PLC
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,29/11/2023,5850073,"3,428.57",RUNWOOD HOMES PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/11/2023,5840607,"2,824.41",RUNWOOD HOMES PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/11/2023,5840643,"2,139.00",RUNWOOD HOMES PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,29/11/2023,5850109,"2,733.30",RUNWOOD HOMES PLC
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,29/11/2023,5850230,"7,408.00",S&A Care Services Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,15/11/2023,5844913,"10,080.00",S&A Care Services Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,15/11/2023,5844914,"12,096.00",S&A Care Services Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,24/11/2023,5849341,"4,600.00",S&E Housing - Chingford Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,01/11/2023,5840527,"6,040.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,08/11/2023,5842891,"5,500.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,22/11/2023,5847651,"5,500.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,29/11/2023,5850205,"-5,500.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,29/11/2023,5850206,"5,500.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,29/11/2023,5850207,"5,500.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,29/11/2023,5850208,"6,040.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,15/11/2023,5845015,"4,100.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849478,"7,357.50",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849327,"7,848.00",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849355,"10,300.50",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849416,"6,527.15",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849418,"7,848.00",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,24/11/2023,5849418,-740.48,SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,24/11/2023,5849213,"7,357.50",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,24/11/2023,5849254,"6,204.82",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,24/11/2023,5849308,"6,893.53",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,24/11/2023,5849309,"11,281.50",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,24/11/2023,5849354,"5,886.00",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,24/11/2023,5849417,"8,044.20",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Client Contributions for Social Care - Residential Care,24/11/2023,5849254,-517.63,SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Client Contributions for Social Care - Residential Care,24/11/2023,5849309,-517.63,SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,29/11/2023,5850110,"6,611.57",Saivan Care Services Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,29/11/2023,5850111,"5,528.57",Saivan Care Services Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Client Contributions for Social Care - Residential Care,29/11/2023,5850110,-752.57,Saivan Care Services Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,08/11/2023,5842853,379.62,SANCTUARY HOME CARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,03/11/2023,5840612,880.49,SANCTUARY HOUSING ASSOCIATION
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,22/11/2023,5847578,"21,369.76",SASA Homes Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,22/11/2023,5847577,"24,285.35",SASA Homes Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,22/11/2023,5847582,"3,560.57",Seabrooke Manor LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,22/11/2023,5847581,"3,560.57",Seabrooke Manor LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,15/11/2023,5844951,"6,864.29",Seabrooke Manor LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,15/11/2023,5844952,"6,642.86",Seabrooke Manor LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,15/11/2023,5844953,"2,657.14",Seabrooke Manor LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,22/11/2023,5847580,"6,864.29",Seabrooke Manor LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Nursing Care,22/11/2023,5847579,"9,964.29",Seabrooke Manor LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,10/11/2023,5844235,"4,670.40",Seacole Healthcare Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Day Care,24/11/2023,5849344,432,SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849214,"3,825.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849320,"3,428.57",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849356,"3,375.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849380,"3,672.35",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849494,"3,600.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849524,"4,140.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849525,"3,505.63",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849526,"3,375.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Prevention & Support,24/11/2023,5849345,"2,250.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Supported Living,01/11/2023,5840618,"3,394.50",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,24/11/2023,5849420,"3,375.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,24/11/2023,5849480,"3,825.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,24/11/2023,5849527,"3,375.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,01/11/2023,5840564,"3,720.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,24/11/2023,5849227,"3,461.62",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,24/11/2023,5849242,"3,739.42",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,24/11/2023,5849311,"3,600.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,24/11/2023,5849312,"3,510.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,24/11/2023,5849357,"2,780.48",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,15/11/2023,5844958,"7,501.51",Shaw Healthcare
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849197,"2,143.29",Shaw Healthcare
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849334,"5,358.22",Shaw Healthcare
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849462,"3,195.27",Shaw Healthcare
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,01/11/2023,5840519,"3,839.97",Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,01/11/2023,5840520,"2,414.06",Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Prevention & Support,10/11/2023,5844269,660,Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SE Team-MH								",Social Care - Supported Living,01/11/2023,5840521,"2,414.06",Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SE Team-MH								",Social Care - Supported Living,01/11/2023,5840615,"3,839.97",Sign Health
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,Disability and Health M&A,Fixtures and Fittings - Purchases - Security,27/11/2023,5842431,"3,456.00",SoloProtect Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,17/11/2023,5846210,846,Soma Healthcare Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,24/11/2023,5849199,"3,997.80",South Road
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,24/11/2023,5849200,"4,664.19",South Road
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,24/11/2023,5849276,"3,739.88",South Road
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,24/11/2023,5849285,"3,868.84",South Road
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,24/11/2023,5849286,"3,868.84",South Road
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,24/11/2023,5849337,"3,997.80",South Road
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,24/11/2023,5849339,"2,321.31",South Road
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,24/11/2023,5849464,"3,997.80",South Road
Health and Adult Social Care,Adult Social Care,Social Care Activities,HA & C Covid19 Response,Social Care - Others,24/11/2023,5505802,"-1,166.04",South Road
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Respite Care Residential,03/11/2023,5842321,"2,581.00",Specialized Care & Support Sevices Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Respite Care Residential,01/11/2023,5840496,"1,230.00",Specialized Care & Support Sevices Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Respite Care Residential,01/11/2023,5840497,"1,230.00",Specialized Care & Support Sevices Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,10/11/2023,5844249,"9,735.48",Spectra Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Supported Living,22/11/2023,5847511,"11,170.00",Spectra Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Residential Care,15/11/2023,5844959,"5,400.00",ST CATHERINES RESIDENTIAL HOME
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Residential Care,15/11/2023,5844960,"5,400.00",ST CATHERINES RESIDENTIAL HOME
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Residential Care,15/11/2023,5844961,"5,400.00",ST CATHERINES RESIDENTIAL HOME
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),"Day Centre Project		",Third Party Payments - Day Care,24/11/2023,5848061,"29,364.00",St Hilda's East Community Centre
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),"Day Centre Project		",Third Party Payments - Day Care,24/11/2023,5848062,"36,705.00",St Hilda's East Community Centre
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Day Care,03/11/2023,5842298,587.52,ST MARKS DAY SERVICE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Day Care,03/11/2023,5842332,"1,909.44",ST MARKS DAY SERVICE
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,29/11/2023,5850116,"5,400.00",St Mary's Court
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849250,"4,275.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849371,"3,375.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849394,"4,050.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849395,"5,535.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849396,"5,400.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849503,"4,410.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849507,"6,000.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,24/11/2023,5849441,"3,894.82",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Client Contributions for Social Care - Residential Care,24/11/2023,5849441,-740.53,ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages NW Team -SI,Social Care - Residential Care,15/11/2023,5844878,"11,560.12",ST MUNGO ASSOCIATION
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages NW Team -SI,Social Care - Residential Care,15/11/2023,5844879,"-10,605.66",ST MUNGO ASSOCIATION
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages NW Team -SI,Social Care - Residential Care,29/11/2023,5850118,"7,109.29",ST MUNGO ASSOCIATION
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,17/11/2023,5846137,"2,797.10",ST MUNGO ASSOCIATION
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,29/11/2023,5850117,"7,109.29",ST MUNGO ASSOCIATION
