Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Housing Revenue Account,HRA Expenditure,Supervision and Management,Community Investment Budget,Services - Professional Fees - Consultants Fees,28/07/2023,5808864,"2,500.00",section 40 FOIA
Housing Revenue Account,HRA Expenditure,Supervision and Management,Community Investment Budget,Services - Professional Fees - Consultants Fees,28/07/2023,5808866,720.00,Limehouse Causeway TRA
Housing Revenue Account,HRA Expenditure,Supervision and Management,Community Investment Budget,Services - Professional Fees - Consultants Fees,28/07/2023,5808868,"3,000.00",Locksley Community Centre
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Cyclical - Buildings,03/07/2023,5795992,"1,500.00",RIDGE & PARTNERS
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Cyclical - Buildings,28/07/2023,5802293,"24,500.00",Activeplan Consulting Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Cyclical - Asbestos,14/07/2023,5793993,"7,479.52",Riverside Environmental Services Limited
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Cyclical - Asbestos,14/07/2023,5793994,"3,850.00",Riverside Environmental Services Limited
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Cyclical - Fire Detection,24/07/2023,5799241,"1,324.50",Oakleaf Surveying Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Cyclical - Fire Detection,24/07/2023,5799242,"1,284.50",Oakleaf Surveying Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Cyclical - Fire Detection,24/07/2023,5799243,380.00,Oakleaf Surveying Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Cyclical - Servicing visits - Water Tank,28/07/2023,5803647,"12,340.00",Riverside Environmental Services Limited
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Programmed - Health and Safety Inspections,14/07/2023,5791290,"3,571.43",BB7 Consulting Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,"Building Compliance Surveys		",Repairs and Maintenance - Programmed - Health and Safety Inspections,14/07/2023,5791291,"3,571.43",BB7 Consulting Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,"Bentworth Court Fire		",Services - Professional Fees - Security Fees,10/07/2023,5795265,"140,801.59",Parkguard
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,Fire Prevention and Detection,Repairs and Maintenance - Cyclical - Dry Risers,28/07/2023,5800586,"8,282.23",Openview Security Solutions Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,Fire Prevention and Detection,Repairs and Maintenance - Cyclical - Fire Detection,28/07/2023,5800587,"7,472.06",Openview Security Solutions Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,Fire Prevention and Detection,Repairs and Maintenance - Cyclical - Lightning Conductors,28/07/2023,5800588,"4,877.92",Openview Security Solutions Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,"Domestic Gas	",Repairs and Maintenance - Responsive - Gas Servicing,12/07/2023,5803636,"53,541.54",K & T Heating Services
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,"Domestic Gas	",Repairs and Maintenance - Responsive - Gas Servicing,12/07/2023,5803637,725.20,K & T Heating Services
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,"Domestic Gas	",Repairs and Maintenance - Cyclical - Gas Carcass Servicing,05/07/2023,5792814,"7,214.94",K & T Heating Services
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,Passenger Lifts,Repairs and Maintenance - Responsive - Emergency Call Out,28/07/2023,5806790,"4,590.00",Professional Lift Services Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,Passenger Lifts,Repairs and Maintenance - Responsive - Lifts,28/07/2023,5806789,"117,244.12",Professional Lift Services Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,Lift Adaptations,Repairs and Maintenance - Responsive - Lifts,05/07/2023,5792889,812.93,Lift & Engineering Services Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Capital Schemes-Housing,Building Works - Main Works,12/07/2023,5803638,"102,319.57",K & T Heating Services
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Legal Fees,28/07/2023,5808324,328.00,Sharpe Pritchard
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Demolition,10/07/2023,5800496,"2,001.60",Docklands Light Railway Limited
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Demolition,10/07/2023,5800497,876.00,Keegans Ltd
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Demolition,10/07/2023,5800498,"3,646.50",McGregor White Architects
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Demolition,10/07/2023,5800626,"3,774.00",McGregor White Architects
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Demolition,10/07/2023,5800896,"3,461.83",Rap Construction Consultants Ltd
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Demolition,31/07/2023,5801226,"3,925.86",Rap Construction Consultants Ltd
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Demolition,10/07/2023,5801255,"3,493.50",McGregor White Architects
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Demolition,10/07/2023,5803613,460.80,Sharpe Pritchard
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Other External Fees - Consultants Fees,14/07/2023,5795259,"1,455.10",Pellings LLP
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Other External Fees - Consultants Fees,26/07/2023,5800540,550.00,Airey Miller Limited
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Other External Fees - Consultants Fees,10/07/2023,5800569,"9,000.00",BC HOUSING CONSULTANTS LTD
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Other External Fees - Consultants Fees,10/07/2023,5801515,"4,032.25",Potter Raper & Partnership
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Other External Fees - Consultants Fees,28/07/2023,5803657,520.00,section 40 FOIA
Housing Revenue Account,No Service Specified,No Division Specified,New Supply - GLA Pipeline,Other External Fees - Consultants Fees,19/07/2023,5804009,"15,108.40",Gardner Partnership
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Clerk of Works Fees,26/07/2023,5800122,"1,595.00",Calford Seaden LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,03/07/2023,5795791,655.00,PPCR Associates Limited
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,24/07/2023,5800033,"1,600.00",Renew Planning Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,28/07/2023,5800566,"3,369.38",ARTELIA PROJECTS UK LIMITED
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,28/07/2023,5800621,"1,996.97",Potter Raper & Partnership
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,28/07/2023,5800623,"1,578.58",Potter Raper & Partnership
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,28/07/2023,5800964,980.00,Renew Planning Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,28/07/2023,5803976,"1,507.00",Delva Patman Redler LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,21/07/2023,5800032,650.00,Renew Planning Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,03/07/2023,5800058,"2,102.22",Alexander James Contracts Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,03/07/2023,5800059,"134,764.55",Alexander James Contracts Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,28/07/2023,5800622,"5,059.51",Potter Raper & Partnership
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,26/07/2023,5801407,"3,550.00",Greengage Environmental Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,05/07/2023,5801412,"2,350.60",Alexander James Contracts Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,05/07/2023,5801413,"168,258.40",Alexander James Contracts Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,07/07/2023,5803363,"2,500.00",RED LOFT LTD
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,28/07/2023,5803994,"4,200.00",Renew Planning Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,31/07/2023,5806895,"103,813.45",Alexander James Contracts Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,31/07/2023,5806896,"213,363.37",Alexander James Contracts Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Project Management Fees,28/07/2023,5801104,"5,125.00",THREEDAY GROUP LTD
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Engineering Works,03/07/2023,5791504,"2,703.27",Network Rail
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Architects Fees,03/07/2023,5792425,"1,200.00",Staton Cohen Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Architects Fees,28/07/2023,5801131,"5,700.00",Stockwool LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,03/07/2023,5792424,475.00,Staton Cohen Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,21/07/2023,5798407,"10,000.00",BUCKLEY GRAY YEOMAN
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,26/07/2023,5803411,"10,937.50",PRP Architects LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,10/07/2023,5803422,500.00,Right of Light Consulting
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,26/07/2023,5803423,"2,150.00",Right of Light Consulting
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,26/07/2023,5803424,"1,000.00",Right of Light Consulting
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,26/07/2023,5803425,"2,220.00",Right of Light Consulting
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,12/07/2023,5803681,"4,000.00",BB7 Consulting Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Other External Fees,05/07/2023,5793120,"3,200.00",Blakeney Leigh Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Other External Fees,07/07/2023,5794014,"5,650.00",Architecturedoingplace
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Other External Fees,28/07/2023,5800965,"1,095.00",Renew Planning Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Other External Fees,28/07/2023,5800966,660.00,Renew Planning Ltd
Housing Revenue Account,HRA Income,Non-Dwelling Rents (Gross),CLI Shop Income,Services - Professional Fees - Consultants Fees,03/07/2023,5795423,"3,587.50",Dobbin & Sullivan Ltd
Housing Revenue Account,HRA Income,Non-Dwelling Rents (Gross),CLI Shop Income,Services - Professional Fees - Consultants Fees,17/07/2023,5804969,"4,875.00",Carter Jonas LLP
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Shop Repairs,Services - Professional Fees - Burial Fees,28/07/2023,5806973,"1,228.80",Equita Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Shop Repairs,Services - Professional Fees - Consultants Fees,19/07/2023,5799231,"2,627.50",One Consulting Group
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Shop Repairs,Services - Professional Fees - Consultants Fees,19/07/2023,5799232,"3,986.25",One Consulting Group
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Shop Repairs,Services - Professional Fees - Consultants Fees,28/07/2023,5805403,"3,476.25",One Consulting Group
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Shop Repairs,Services - Professional Fees - Legal Fees/Expenses,19/07/2023,5805366,798.00,Shergroup Ltd
Housing Revenue Account,No Service Specified,No Division Specified,CLI Shop Management,Services - Professional Fees - Consultants Fees,10/07/2023,5791493,550.00,SFW360 Ltd
Housing Revenue Account,No Service Specified,No Division Specified,CLI Shop Management,Services - Professional Fees - Consultants Fees,24/07/2023,5799254,550.00,SFW360 Ltd
Housing Revenue Account,No Service Specified,No Division Specified,CLI Shop Management,Services - Professional Fees - Consultants Fees,24/07/2023,5799255,350.00,SFW360 Ltd
Housing Revenue Account,No Service Specified,No Division Specified,CLI Shop Management,Services - Professional Fees - Consultants Fees,24/07/2023,5799256,350.00,SFW360 Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,CLI Support Services,Services - Professional Fees - Legal Fees/Expenses,10/07/2023,5798005,"3,500.00",Landmark Chambers
Housing Revenue Account,HRA Income,Non-Dwelling Rents (Gross),CLI Other Buildings Inc,Services - Professional Fees - Valuation Fees,28/07/2023,5800526,"3,125.00",One Consulting Group
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Community Buildings Repairs,Gas,03/07/2023,5798710,488.09,The Renewable Energy Company Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Community Buildings Repairs,Gas,31/07/2023,5809425,319.35,The Renewable Energy Company Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Community Buildings Repairs,Services - Professional Fees - Legal Fees/Expenses,05/07/2023,5800865,600.00,Five Paper Buildings
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Other Building Repairs,Services - Professional Fees - Consultants Fees,28/07/2023,5802252,"2,730.00",Metis Consultants Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Other Building Repairs,Services - Professional Fees - Consultants Fees,21/07/2023,5806359,"6,616.96",Metis Consultants Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams -Hsing Managmnt & Proc Team,Training Expenses - Staff External Training (UK Based),19/07/2023,5805079,300.00,London Borough of Ealing (252511)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams -Hsing Managmnt & Proc Team,Third Party Payments - Legal Fees/Expenses,21/07/2023,5806843,420.00,IBW Solicitors
Place,General Fund/Council Fund,Homelessness,Hmlss Fams -Hsing Managmnt & Proc Team,Third Party Payments - Financial Services Fees,26/07/2023,5806938,603.96,Allpay LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams - FHS Grant Funded Expenditure,Third Party Payments - Rent Incentives,26/07/2023,5807196,"3,200.00",Matkap
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Social Care - Day Care,14/07/2023,5803698,"1,280.00",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Social Care - Day Care,14/07/2023,5803699,"1,120.00",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Social Care - Day Care,14/07/2023,5803700,"1,520.00",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Social Care - Day Care,14/07/2023,5803701,"1,120.00",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800887,"30,834.90",D & G lettings Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800888,"108,482.10",Matkap
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800889,"1,148.40",Altwood Properties
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800897,"47,273.10",CITY HOUSING PARTNERSHIP LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800898,"3,240.00",Buildvantage
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800900,"13,695.90",Housing Britain
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800901,"10,185.00",Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800903,"1,508.70",St James Asset Management Limited
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800905,"3,693.60",Pynnacle Assets
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800910,"4,846.20",Keymove Estates Limited
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800911,"10,287.12",Meadway Properties LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800915,"2,863.80",Zehd Estates
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800917,"32,787.60",MBRC Investments LTD t/a 1st Capital Homes
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800918,"17,920.50",Buxton Homes Poplar Limited
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800920,"2,357.40",Limeco Associates Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800922,"40,768.50",louisianna properties
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800923,"49,160.82",TERRA FIRMA PROPERTY SERVICES UK
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800924,"3,136.20",Knights and Co estate agent
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800925,"3,136.20",Housing Enterprise Solutions
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800926,"146,073.60",METROPOLITAN & CROWN
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800927,"1,020.00",Capital Homes
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5800928,"27,611.70",My Housing Limited
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5801214,"10,665.00",Rent Connect Housing Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5801228,"54,314.33",Tower Estates Properties Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5801232,"131,332.14",Ample Properties & Finance
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5801234,"38,130.70",Easymove EA Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5801235,"5,937.30",AMI PROPERTIES LIMITED
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5801239,684.48,Easymove EA Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5801262,"4,638.00",FAIRDEAL PROPERTY & FINANCIAL SERVICES
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,05/07/2023,5801595,"2,851.50",BK PROPERTY MANAGEMENT SERVICES
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/07/2023,5802095,"245,385.87",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/07/2023,5802096,"34,897.50",RENT ASSURED PROPERTY SERVICES
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/07/2023,5802098,"8,259.90",Mears Housing Management Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/07/2023,5802098,"6,904.20",Mears Housing Management Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/07/2023,5802583,"1,436.10",Pearce Properties Investments Limited
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/07/2023,5802584,"1,483.97",Pearce Properties Investments Limited
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/07/2023,5802586,"1,436.10",Pearce Properties Investments Limited
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/07/2023,5802587,"109,863.35",LETTINGS INTERNATIONAL
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,10/07/2023,5803393,"2,357.40",Midos Management Company Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,10/07/2023,5803394,"76,764.30",Stef And Philips Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,10/07/2023,5803395,"85,025.00",Stef And Philips Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,10/07/2023,5803615,"83,984.58",Fairview Lets
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,10/07/2023,5803616,"152,825.00",Theori Housing Management Services LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,12/07/2023,5803771,"37,852.20",Sovereign Residential
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,12/07/2023,5804127,"1,522.20",A & R PROPERTIES LONDON LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,14/07/2023,5804890,"13,792.57",Housing Britain
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,21/07/2023,5806459,"41,269.50",Cromwood Housing Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,24/07/2023,5806849,"1,567.50",ZETA HOMES LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,26/07/2023,5806993,"10,164.90",Rent Connect Housing Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,26/07/2023,5807180,"1,380.00",Bercleys Properties LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,31/07/2023,5809426,"74,571.44",Wentworth Estates
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Residents,21/07/2023,5806833,"22,508.69",GATEWAY HOUSING ASSOCIATION
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Reserves,26/07/2023,5807193,604.66,Ample Properties & Finance
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Reserves,26/07/2023,5807198,259.14,Ample Properties & Finance
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Reserves,26/07/2023,5808379,784.91,Ample Properties & Finance
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Levies - Dwelling Rents,19/07/2023,5806218,"50,000.00",Travelodge Hotels Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,05/07/2023,5793941,"4,971.00",Metro Properties Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,05/07/2023,5797751,"6,236.00",Landmark Housing Group Ltd T/A Park Hotel
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,14/07/2023,5804720,720.00,Metro Properties Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,14/07/2023,5804893,"50,000.00",Travelodge Hotels Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5805392,"4,950.00",Stef And Philips Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,28/07/2023,5805433,"27,000.00",LimeTree Care Services Limited
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5805434,"29,250.00",London & Co UK Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5805489,"1,965.00",COMMONGATE HOTELS LTD
