Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Further Education Colleges,Third Party Payments - SEN Placement Funding,27/10/2023,5830066,"17,333.33",Whitefield Schools and Centre
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824217,397.81,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824220,398.11,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824222,277.58,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824224,659.82,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824229,379.06,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824233,281.66,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824235,290.29,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824236,289.17,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824237,426.32,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824238,300.56,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824239,343.45,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824245,314.2,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824246,295.7,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824248,296.96,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,04/10/2023,5824249,250.32,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824254,275.47,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824255,"1,175.72",William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824256,654.6,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,02/10/2023,5824257,"1,125.96",William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,06/10/2023,5824258,711.72,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5826981,291.8,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5826986,296.22,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5826987,315.12,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5826992,297.93,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5826994,357.93,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5827001,744.32,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5827004,487.21,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5827005,312.65,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5827011,253.06,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5827012,894,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,09/10/2023,5827014,263.48,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,11/10/2023,5827025,300.14,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,11/10/2023,5827027,794.3,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,11/10/2023,5827028,618.78,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/10/2023,5827029,"1,453.70",William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/10/2023,5827030,719.64,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829483,399.98,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829486,373.29,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829487,324.87,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829489,536.98,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829490,584.9,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829491,302.89,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829493,928.05,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829496,363.82,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829497,288.81,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829500,414.21,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829503,275.34,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829505,306.68,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829508,307.43,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829510,271.44,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,16/10/2023,5829512,310.27,William White Meats Ltd
