Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,13/03/2024,5886613,"2,163.00",Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,13/03/2024,5886700,"1,638.00",Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,13/03/2024,5886763,824,Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,22/03/2024,5892436,396,The Bromley by Bow Centre
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Homecare,06/03/2024,5883955,273,City Care Agency Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Homecare,22/03/2024,5892272,"6,250.23",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Homecare,22/03/2024,5892277,928.26,Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Homecare,22/03/2024,5892355,"2,058.00",City Care Agency Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Homecare,22/03/2024,5892382,"7,234.50",Supporting Care
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Direct Payments,20/03/2024,5889256,"2,282.14",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Direct Payments,20/03/2024,5889304,"1,124.44",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,06/03/2024,5883843,"3,321.43",LEYTON HOUSE COMMUNITY CARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,06/03/2024,5883845,"3,321.43",LEYTON HOUSE COMMUNITY CARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,06/03/2024,5883908,"3,975.00",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,06/03/2024,5883909,"6,912.50",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,08/03/2024,5885846,"1,977.09",HAROLD LODGE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,13/03/2024,5886671,"3,839.97",Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,13/03/2024,5886804,"3,824.81",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,15/03/2024,5888172,"3,240.00",Profuse Care Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,20/03/2024,5889935,"3,900.00",Terling Lodge RDS CARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,27/03/2024,5894328,"4,238.01",Support By Heart Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,27/03/2024,5894337,"1,972.94",Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,27/03/2024,5894338,"1,867.03",Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,27/03/2024,5894339,"1,423.49",Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,27/03/2024,5894340,992.57,Sign Health
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Nursing Care,01/03/2024,5882742,"3,733.46",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Nursing Care,01/03/2024,5882795,"6,082.20",BARCHESTER HEALTHCARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Other Placements Bed & Breakfast,01/03/2024,5882856,"2,610.00",Plaza London Hotel
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Other Placements Bed & Breakfast,15/03/2024,5888039,"2,610.00",Plaza London Hotel
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Other Placements Bed & Breakfast,22/03/2024,5892481,990,Plaza London Hotel
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Other Placements Bed & Breakfast,27/03/2024,5894286,"2,480.00",OLD FRIEND HOTEL
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882515,930,AK SUPPORTED HOUSING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882577,"3,553.93",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882596,"4,964.21",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882601,"3,601.80",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882602,"3,914.86",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882604,"3,258.32",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882605,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882633,"3,861.71",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882767,"2,873.17",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882775,"3,627.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882778,"4,024.64",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882800,"3,973.71",BARCHESTER HEALTHCARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,01/03/2024,5882827,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,06/03/2024,5883919,"5,826.56",COMMUNITY HOUSING AND THERAPY
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,06/03/2024,5883928,"2,699.17",THE ISLAND RESIDENTIAL HOME LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,27/03/2024,5894118,"3,464.34",THE ISLAND RESIDENTIAL HOME LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,27/03/2024,5894128,"8,901.43",ROSENMANOR LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Day Care,13/03/2024,5886572,"1,275.00",Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Day Care,13/03/2024,5886608,684,Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Day Care,27/03/2024,5894212,480,PORTUGAL PRINTS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,01/03/2024,5882542,285.74,APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,22/03/2024,5892261,"16,852.38",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,22/03/2024,5892266,"1,407.78",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,22/03/2024,5892315,"6,256.87",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,22/03/2024,5892350,"5,292.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,22/03/2024,5892358,"3,024.00",City Care Agency Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Direct Payments,20/03/2024,5889288,"2,274.77",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Direct Payments,20/03/2024,5889328,"2,662.50",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Direct Payments,20/03/2024,5889677,756.17,Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,01/03/2024,5882525,"2,654.84",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,01/03/2024,5882564,985.71,SUPPORTED LIVING SERVICES
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,01/03/2024,5882833,"2,800.00",London Care Agency Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,06/03/2024,5883893,"3,321.43",Care London Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,06/03/2024,5883894,"3,321.43",Care London Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,06/03/2024,5883905,"3,306.00",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,06/03/2024,5883907,"3,728.56",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,06/03/2024,5883913,"4,373.56",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,06/03/2024,5884068,"1,890.00",London Care Agency Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,08/03/2024,5885845,"2,153.25",HAROLD LODGE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,13/03/2024,5886564,"3,888.03",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,13/03/2024,5886576,"3,977.06",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,13/03/2024,5886612,"2,900.00",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,13/03/2024,5886615,"3,251.19",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,13/03/2024,5886623,"2,483.56",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,13/03/2024,5886765,"3,894.41",ANGEL SUPPORT LIVING LTD
